班级,姓名,选科,语文,数学,英语,科目
1,孙秀云,生物,125,77,87,121
1,黄荣,化学,112,63,92,76
1,余峰,历史,77,68,83,76
1,康小红,历史,125,65,87,93
1,刘桂荣,政治,123,121,97,124
1,鹿建军,政治,95,107,91,100
1,江艳,生物,122,62,81,102
1,刘丽,地理,72,57,88,94
1,刘莉,生物,94,68,85,101
1,邱浩,历史,126,62,93,58
1,齐鹏,地理,99,113,102,70
1,许欢,化学,103,92,91,95
1,王雷,地理,113,70,94,88
1,朱倩,化学,100,51,86,99
1,赵桂花,化学,97,87,115,80
1,刘波,化学,119,82,84,116
1,李建国,物理,111,87,86,94
1,王娟,物理,103,68,98,100
1,范明,政治,95,57,88,101
1,戴磊,历史,80,65,90,101
1,欧阳艳,物理,87,39,95,117
1,张欢,物理,118,78,77,88
1,李欢,化学,96,73,99,83
1,周颖,生物,112,68,85,87
2,戴宇,政治,125,73,83,106
2,张丽娟,生物,116,67,78,104
2,符伟,化学,132,90,92,90
2,李飞,地理,118,62,87,86
2,蒋杰,政治,125,59,94,102
2,覃玉兰,历史,99,69,91,68
2,徐佳,化学,108,98,73,65
2,庄辉,地理,115,90,95,82
2,杨柳,化学,110,112,75,60
2,李晶,物理,94,89,93,82
2,梁志强,生物,74,88,85,102
2,向华,化学,132,65,86,97
2,葛飞,化学,101,87,86,84
2,张波,生物,133,57,91,105
2,尹金凤,地理,73,61,88,76
2,邓成,政治,98,74,86,101
2,韩婷婷,化学,115,102,66,77
2,喻刚,地理,98,51,86,74
2,李建平,化学,122,82,83,79
2,王波,历史,114,59,83,94
2,张建平,历史,104,79,76,88
2,林淑珍,化学,124,68,80,70
2,沈雷,化学,121,97,80,102
2,王淑珍,地理,98,85,95,71
2,邝建军,化学,110,139,78,79
2,张梅,化学,99,76,112,83
2,屈桂英,物理,93,89,91,111
2,张勇,物理,108,55,104,84
2,马建,化学,93,71,85,93
2,杨建国,物理,102,73,89,97
2,王静,地理,109,98,87,73
2,魏桂香,化学,104,80,81,89
2,郑雷,历史,107,98,80,96
2,蔡秀芳,历史,116,102,64,71
2,邓琳,地理,77,63,89,89
2,王淑英,化学,104,69,98,104
2,周凤兰,生物,116,79,85,117
2,戴玉梅,历史,104,101,89,79
2,陈颖,化学,80,102,88,87
2,李玉兰,生物,106,85,76,105
2,王桂珍,物理,100,78,100,85
2,吴秀兰,化学,146,98,83,75
2,冯小红,历史,130,105,85,60
2,王金凤,地理,87,67,81,84
2,项超,化学,126,80,97,86
2,李楠,历史,94,67,90,83
2,燕丽娟,历史,98,75,87,82
2,苏丽丽,化学,128,71,90,69
2,王欣,生物,92,35,96,111
2,张杰,化学,91,94,89,69
2,郎佳,地理,103,92,74,98
2,王亮,历史,109,88,85,87
2,高建,生物,124,83,97,110
2,方丽,化学,94,93,76,70
2,黄静,生物,123,71,79,100
2,罗秀荣,物理,103,83,86,82
2,李秀珍,化学,120,63,78,71
2,徐颖,化学,91,72,83,89
2,方建军,地理,85,72,97,84
2,杜文,地理,111,65,92,77
2,谷静,生物,78,99,76,101
2,叶晶,政治,95,81,92,98
2,何瑞,政治,95,79,73,97
2,段柳,政治,144,74,73,106
2,黄雪,物理,106,117,71,97
2,刘云,地理,118,91,91,86
2,马桂兰,化学,91,67,87,88
2,陈娟,地理,126,69,95,70
2,文桂珍,政治,113,59,89,102
2,罗艳,历史,105,79,88,74
2,刘宇,化学,133,87,99,94
2,秦瑞,物理,107,101,108,87
2,龙鑫,物理,110,79,88,90
2,邓红,生物,115,79,98,112
3,聂洁,生物,84,71,103,108
3,张利,物理,99,81,94,73
3,夏欣,生物,86,65,82,114
3,夏瑞,生物,114,86,79,119
3,纪旭,物理,83,51,79,96
3,黎桂芳,化学,135,94,98,81
3,黄萍,地理,113,101,82,94
3,颜峰,生物,104,83,81,99
3,赵璐,化学,132,78,98,77
3,李秀华,物理,77,90,92,84
3,殷志强,物理,119,73,97,96
3,张柳,地理,114,72,75,95
3,吴柳,生物,116,76,86,112
3,孙想,历史,123,63,70,74
3,孟莹,政治,101,64,96,100
3,张雪梅,地理,118,74,81,92
3,李杨,生物,119,110,91,117
3,樊欣,化学,79,102,74,83
3,韩桂英,化学,83,89,90,101
3,葛丽华,政治,149,89,95,106
3,李佳,化学,120,64,90,71
3,杜想,化学,99,59,89,70
3,陈淑兰,化学,113,70,81,97
3,梁冬梅,生物,73,54,92,103
3,焦玉珍,化学,88,95,84,76
3,戴伟,政治,89,90,90,100
3,王玉,地理,100,103,92,77
3,任玉梅,地理,122,93,79,83
3,戴杨,物理,76,76,80,83
3,慕阳,物理,128,61,94,94
3,韩芳,历史,148,62,67,74
3,章玉梅,生物,72,80,95,102
3,张丽华,政治,123,92,71,112
3,钟玉梅,物理,110,68,101,86
3,张建军,化学,139,94,85,70
3,郝丽娟,地理,107,82,93,100
3,田桂芳,历史,104,67,82,75
3,张飞,地理,104,80,85,93
3,钟志强,生物,124,83,75,100
3,郑阳,物理,90,76,73,79
3,胡杰,生物,114,106,91,101
3,高玉英,物理,100,91,71,89
3,吕晶,历史,81,66,94,81
3,梁桂芝,政治,98,64,70,105
3,田璐,历史,90,59,79,94
3,耿瑞,物理,109,94,91,89
3,张淑英,化学,107,89,83,68
3,蒋秀芳,历史,127,73,83,75
3,张荣,物理,115,63,83,102
3,吴红梅,政治,97,75,82,99
3,杨玉华,生物,98,79,101,113
3,罗雪梅,化学,80,41,83,80
3,朱雪,历史,108,74,83,93
3,萧杰,历史,96,88,82,68
3,姜桂花,化学,106,79,80,88
3,夏丽丽,物理,109,99,80,78
3,马萍,物理,127,100,85,79
3,张建华,生物,124,75,74,109
3,陆俊,生物,115,57,81,102
3,孟华,地理,115,60,101,80
3,曲玲,化学,89,59,102,66
3,张兰英,物理,100,78,84,98
3,孙瑜,生物,105,95,80,108
3,郝萍,政治,116,100,84,100
3,吴欢,政治,89,76,94,109
3,魏博,生物,119,94,80,104
3,蔡玲,化学,109,98,84,86
3,高秀兰,生物,105,111,90,85
3,翁红梅,化学,118,94,92,74
3,李超,物理,93,77,77,100
3,李梅,政治,87,86,82,102
3,黄凤兰,政治,101,97,87,103
3,徐桂珍,政治,118,105,94,115
3,张洋,化学,89,86,71,66
3,王凤兰,生物,105,63,92,99
3,陈秀梅,化学,106,78,108,88
3,魏想,地理,129,76,97,101
3,李兵,历史,107,96,93,90
3,喻宁,化学,99,63,69,75
3,张倩,历史,93,94,89,69
3,杨桂荣,化学,117,82,96,95
3,宋秀梅,地理,88,75,90,79
3,白坤,生物,108,110,97,96
3,屈小红,生物,105,80,99,109
3,吕成,政治,125,85,92,104
3,潘颖,政治,113,104,89,93
4,沈亮,生物,90,69,85,109
4,黄杨,化学,102,83,75,89
4,刘磊,化学,95,74,77,85
4,马宇,历史,120,90,87,56
4,武桂荣,物理,119,58,97,109
4,田帆,物理,82,81,78,111
4,宋帅,地理,104,63,91,87
4,王帆,历史,123,75,78,87
4,李凤兰,化学,101,96,85,87
4,龙秀荣,化学,100,74,92,88
4,徐涛,化学,102,77,99,92
4,吴建,地理,107,88,95,88
4,王淑兰,地理,98,75,75,85
4,孙丹,物理,103,86,90,96
4,胡莉,化学,93,56,77,96
4,赵兰英,生物,122,68,100,115
4,赵彬,物理,101,49,82,91
4,董彬,化学,109,51,92,90
4,王浩,生物,128,87,95,88
4,洪峰,生物,90,76,85,103
4,张强,化学,107,107,78,95
4,黄宁,化学,92,74,86,94
4,李琴,化学,75,70,92,79
4,廖涛,化学,108,55,76,67
4,张磊,生物,101,81,76,120
4,杨兰英,历史,103,54,93,63
4,陈平,化学,103,61,91,80
4,刘晶,物理,100,46,76,103
4,赵云,生物,107,107,80,106
4,陆晨,化学,93,95,110,80
4,郭秀珍,物理,96,88,110,97
4,蔡柳,政治,121,83,86,105
4,夏晨,地理,81,78,84,90
4,龙雪梅,化学,119,86,93,83
4,宁秀云,物理,93,40,85,84
4,黄勇,物理,71,67,90,76
4,卢飞,地理,96,82,80,69
4,魏凯,地理,116,42,81,86
4,冯秀兰,化学,132,113,75,75
4,王兰英,生物,72,71,88,99
4,张旭,化学,115,51,93,74
4,刘凯,化学,110,68,93,100
4,吴龙,地理,84,77,81,64
4,房娟,地理,114,77,94,83
4,杨霞,历史,121,80,65,71
4,程佳,物理,89,64,77,90
4,孙桂珍,物理,130,87,69,91
4,郑建,化学,106,75,76,93
4,左云,地理,98,79,71,94
4,李秀云,历史,102,87,96,92
4,林桂兰,地理,130,74,78,100
4,季秀云,物理,130,50,76,100
4,黄建,生物,85,90,86,102
4,卢林,化学,98,91,80,74
4,崔博,历史,110,62,81,82
4,赖萍,化学,105,84,80,72
4,萧丹丹,化学,98,100,84,113
4,杨建华,生物,123,79,88,115
4,曾玉兰,化学,86,101,78,93
4,许秀兰,生物,90,115,90,97
4,李秀芳,化学,110,87,101,103
4,吴淑兰,化学,86,96,79,99
4,何伟,化学,106,59,107,81
4,刘冬梅,化学,81,87,95,96
4,孙平,历史,87,84,84,90
4,王利,化学,104,83,88,101
4,何阳,地理,101,93,84,82
4,何淑兰,地理,113,80,94,97
4,施建国,历史,107,82,77,79
4,李娟,化学,105,103,92,88
4,张建,历史,102,59,89,86
4,傅兰英,地理,87,95,78,80
4,纪梅,生物,109,73,72,101
4,杨辉,政治,146,71,72,109
4,崔淑珍,政治,117,90,70,115
4,李丽丽,地理,88,70,89,82
4,李岩,化学,105,80,85,79
4,王华,历史,96,93,66,76
4,陶彬,物理,89,76,70,102
4,吴利,生物,100,87,86,99
4,陈亮,生物,123,95,87,117
4,刘燕,历史,135,75,86,93
4,白桂珍,化学,126,77,109,75
4,杨建,生物,107,101,86,109
4,康建国,政治,118,76,84,100
4,张海燕,化学,123,82,78,93
4,彭秀芳,物理,101,101,79,105
4,朱丽娟,生物,106,78,93,104
4,王霞,历史,123,70,93,101
4,梁丽华,政治,101,88,84,110
5,李旭,生物,125,109,96,109
5,田飞,地理,127,65,89,96
5,叶颖,生物,118,86,81,108
5,廖红梅,物理,83,55,90,89
5,彭桂兰,化学,103,93,91,93
5,马凯,生物,118,83,78,101
5,傅想,生物,96,95,76,91
5,韦娟,历史,91,92,84,61
5,翟杨,生物,117,101,85,112
5,连丽丽,政治,113,64,99,113
5,陈桂英,生物,78,80,100,107
5,林梅,历史,108,80,96,89
5,李红梅,物理,122,122,93,88
5,唐淑兰,化学,108,84,92,91
5,孟雷,化学,108,43,74,101
5,关斌,物理,104,73,87,100
5,桑波,化学,128,92,76,81
5,管玲,生物,135,103,103,104
5,康平,地理,102,78,86,78
5,甘晶,生物,78,84,82,106
5,欧萍,生物,98,75,79,106
5,胡娟,物理,96,81,94,107
5,刘淑华,生物,127,73,79,112
5,萧秀云,生物,114,110,89,109
5,孙志强,化学,114,62,93,55
5,海颖,化学,90,66,86,76
5,刘桂珍,生物,119,81,76,102
5,侯娟,生物,102,77,84,93
5,吴红,地理,130,76,67,106
5,杜亮,生物,82,65,94,93
5,谭鑫,地理,109,68,78,89
5,林桂英,化学,86,83,68,106
5,傅倩,化学,104,51,80,84
5,林婷,物理,112,66,70,99
5,董丹丹,历史,75,84,87,94
5,何亮,历史,122,80,100,55
5,朱想,政治,150,84,76,90
5,王建,政治,112,64,87,112
5,李桂芝,历史,90,77,88,76
5,汪瑞,物理,105,100,85,99
5,张雷,地理,112,56,84,81
5,谢杨,化学,106,81,89,75
5,高军,物理,130,48,89,104
5,田婷,历史,122,89,73,76
5,高洁,地理,80,87,86,84
5,鲁瑞,历史,126,110,70,62
5,张敏,历史,150,77,85,68
5,钟辉,化学,88,89,90,84
5,何艳,生物,136,79,90,96
5,杨博,物理,70,75,86,102
5,赵柳,历史,116,98,71,100
5,杨宁,地理,115,78,89,61
5,朱彬,地理,145,81,83,80
5,叶秀华,政治,118,76,72,103
5,毛红霞,化学,115,89,93,90
5,张婷,化学,97,89,82,85
5,罗洋,地理,106,65,83,78
5,罗建华,历史,96,81,76,97
5,奚凤英,历史,83,62,91,80
5,赵敏,物理,122,92,83,94
5,蔡博,物理,91,59,92,96
5,何金凤,化学,114,100,95,105
5,马莹,化学,126,60,74,98
5,马倩,历史,74,47,105,81
5,朱超,地理,116,93,91,96
5,李阳,化学,107,97,98,98
5,杨波,历史,109,90,88,90
5,陈小红,化学,133,74,72,85
5,左娟,物理,107,87,93,99
5,张秀梅,化学,99,81,107,87
5,叶平,物理,93,61,99,94
5,杨荣,化学,100,92,89,86
5,乐洋,生物,120,107,99,110
5,杨瑞,政治,105,73,89,112
5,盛帆,物理,103,126,85,75
5,杨明,化学,69,80,81,88
5,邓建华,化学,90,85,87,73
5,周玉兰,化学,81,41,91,86
5,王杰,生物,119,99,94,104
5,吴鹏,生物,109,94,91,92
5,李玉英,地理,120,86,90,87
6,徐红,历史,133,108,106,88
6,卢英,政治,85,87,97,97
6,王玉梅,化学,84,109,109,84
6,路丹,化学,114,73,88,73
6,刘玉珍,物理,72,75,88,75
6,窦畅,化学,98,81,91,81
6,汤秀芳,地理,147,91,96,92
6,孔桂芝,化学,93,84,86,81
6,江莉,政治,89,93,96,96
6,李丽,化学,95,101,87,87
6,李平,历史,95,79,87,72
6,孟红霞,生物,113,80,96,101
6,温玉梅,生物,119,84,86,99
6,沈欣,生物,85,103,82,105
6,罗坤,化学,80,47,82,81
6,薛英,政治,67,88,70,98
6,冯玲,历史,112,85,84,76
6,李雪,化学,104,81,97,113
6,王洁,地理,117,71,77,98
6,甘健,历史,96,44,80,86
6,杨红霞,地理,114,93,64,90
6,陆涛,生物,124,72,92,107
6,杨红梅,历史,96,66,110,85
6,国丽华,政治,83,94,84,89
6,雷红霞,生物,70,67,78,98
6,陈荣,化学,100,81,83,88
6,江鑫,生物,124,72,79,109
6,吴莹,历史,129,94,94,79
6,齐峰,政治,100,72,103,95
6,申成,化学,129,66,89,92
6,白雪,生物,98,76,84,125
6,蒋玉英,生物,111,73,82,98
6,余淑珍,物理,128,68,83,104
6,黎玉,物理,110,76,100,114
6,王玉兰,化学,100,98,99,88
6,李磊,物理,106,72,89,83
6,王平,生物,100,77,81,104
6,周彬,物理,68,108,81,84
6,马桂英,生物,100,87,89,108
6,杨英,生物,90,57,78,105
6,楚超,化学,99,90,89,74
6,李敏,物理,110,74,81,80
6,杜海燕,物理,99,93,91,88
6,张丹丹,生物,96,75,94,109
6,张玉,地理,135,81,70,85
6,赵俊,化学,107,74,81,97
6,张桂芝,化学,108,76,92,92
6,李帆,物理,96,100,91,79
6,曹旭,地理,108,77,71,77
6,杜丽华,历史,69,76,87,79
6,程强,政治,97,77,98,98
6,郭畅,物理,98,58,98,89
6,王凯,地理,102,67,101,74
6,陈杰,生物,91,83,87,109
6,路玉华,生物,124,71,92,104
6,林建,生物,76,62,84,109
6,段畅,化学,98,89,101,84
6,罗文,物理,102,69,91,118
6,曹丽娟,地理,97,52,99,104
6,王梅,化学,113,87,72,84
6,万楠,化学,100,98,79,101
6,孙倩,化学,101,71,67,75
6,沈涛,生物,91,79,88,97
6,朱辉,物理,102,93,80,87
6,石兵,化学,113,76,95,66
6,程桂珍,化学,99,81,92,100
6,韩柳,化学,102,70,77,75
6,韦刚,政治,94,49,91,98
6,莫红梅,历史,103,72,79,86
6,雷丹,地理,143,85,97,81
6,周明,历史,90,86,82,91
6,刘兵,历史,117,99,96,75
6,宋博,物理,103,110,94,94
6,王军,物理,115,95,91,85
6,李浩,化学,111,73,80,89
6,袁强,化学,102,91,91,103
6,吉桂芝,化学,129,59,83,106
6,焦淑珍,物理,101,108,92,92
6,洪璐,地理,109,82,87,81
6,韩海燕,生物,100,70,73,116
6,张颖,生物,124,83,75,107
6,江波,化学,92,97,77,82
6,邵平,政治,117,86,109,94
7,王莉,生物,81,57,97,106
7,吴涛,生物,125,57,90,109
7,安海燕,生物,146,114,71,108
7,吕雪,物理,104,85,94,91
7,唐秀芳,政治,114,90,95,110
7,王桂芝,政治,123,62,72,101
7,黄文,化学,137,85,103,81
7,陈桂香,化学,110,89,80,86
7,黄敏,物理,107,65,85,93
7,辛慧,化学,92,55,94,102
7,杨婷婷,生物,131,50,96,104
7,贾健,化学,93,50,95,79
7,陈丹丹,历史,110,76,86,78
7,刘秀荣,生物,114,84,77,93
7,杨小红,生物,104,67,83,116
7,罗成,地理,89,81,92,82
7,张畅,生物,108,89,82,115
7,卢桂芝,历史,114,75,85,100
7,沈秀芳,化学,88,95,69,86
7,支桂珍,生物,116,67,83,106
7,杨丽娟,生物,70,98,98,100
7,梁霞,生物,133,87,98,104
7,褚晶,生物,106,101,98,107
7,王秀芳,化学,107,58,85,75
7,郑利,历史,125,79,75,65
7,刘建军,化学,113,75,101,93
7,韩慧,生物,120,78,91,108
7,孙欢,地理,106,63,84,89
7,刘春梅,化学,86,83,99,58
7,孟凤兰,化学,123,91,87,73
7,吴平,化学,99,121,74,105
7,杨文,化学,97,78,93,81
7,康华,化学,103,63,94,83
7,范波,历史,86,88,87,68
7,郭超,物理,126,67,86,116
7,潘杰,地理,130,73,87,73
7,杨雪,化学,100,68,98,87
7,田磊,化学,118,93,91,70
7,徐利,化学,96,72,81,85
7,杨丹,地理,99,110,93,96
7,杨晨,历史,116,102,95,88
7,张明,化学,74,70,94,92
7,艾俊,政治,95,79,77,95
7,武杰,地理,88,54,99,85
7,冯峰,历史,114,76,96,69
7,关淑兰,物理,83,65,93,103
7,胡玉,化学,94,74,87,77
7,萧海燕,物理,95,105,102,97
7,王桂荣,政治,109,64,101,92
7,赵伟,地理,96,76,94,78
7,刘浩,生物,101,77,93,116
7,杨楠,地理,94,61,96,77
7,武刚,政治,132,76,93,98
7,董秀梅,历史,128,80,83,97
7,金阳,历史,99,59,85,64
7,陆凤英,地理,61,58,86,91
7,谷莹,物理,103,68,88,88
7,宋伟,历史,111,71,74,81
7,彭桂英,地理,86,96,102,93
7,马亮,历史,99,57,83,80
7,郝丹丹,政治,119,73,80,99
7,刘淑英,化学,128,87,89,91
7,孟刚,地理,121,76,96,77
7,杨桂兰,政治,124,77,87,91
7,李亮,政治,64,77,82,96
7,周鹏,化学,122,60,95,76
7,谢浩,化学,104,70,97,111
7,曹秀云,生物,113,109,87,107
7,陈成,历史,103,102,79,95
7,陈淑珍,物理,96,98,88,96
7,邓瑞,生物,104,90,90,100
7,计玉梅,地理,116,69,96,90
7,何彬,化学,95,114,70,92
7,史成,政治,96,81,88,100
7,康红,生物,103,70,79,103
7,王岩,生物,116,81,84,96
7,段玉英,化学,113,86,87,103
7,黎淑英,历史,100,92,87,73
7,杨桂珍,历史,103,81,84,106
7,罗林,生物,83,90,80,98
7,劳桂芝,历史,107,80,97,78
7,吕玉,历史,103,87,105,72
7,陈玉华,生物,97,70,97,115
7,李桂芳,地理,65,67,80,92
7,贾雪,生物,92,71,93,108
7,赵凤兰,生物,119,69,88,111
7,李丹,历史,118,73,76,67
7,黄鑫,历史,126,56,85,84
7,黄秀梅,历史,72,92,98,89
7,杨洋,化学,109,56,97,71
7,蒋玉梅,生物,117,87,82,111
7,李明,化学,81,86,90,96
7,万艳,地理,102,68,84,88
7,崔丽娟,物理,103,62,96,99
7,陈欣,化学,114,64,84,92
7,张龙,政治,115,64,87,98
8,卢璐,历史,115,76,96,77
8,佘玉梅,历史,99,84,73,101
8,杨佳,化学,95,55,86,79
8,杨想,地理,101,76,82,88
8,王敏,物理,95,68,81,99
8,王想,物理,141,81,89,90
8,黄斌,化学,107,69,79,108
8,黄利,化学,94,72,89,94
8,张杨,地理,133,68,82,88
8,包健,化学,107,78,62,112
8,杨利,历史,104,62,95,86
8,朱鹏,政治,109,86,68,107
8,孙坤,地理,91,69,82,87
8,王博,生物,86,86,79,119
8,卢桂芳,地理,91,78,77,91
8,蒋雪,政治,115,37,85,97
8,李芳,历史,117,66,73,78
8,高兵,历史,98,69,78,66
8,林玉珍,化学,101,69,67,94
8,张帅,地理,59,68,84,87
8,朱秀梅,地理,83,84,95,78
8,郑婷,物理,100,108,83,103
8,仝慧,生物,78,59,79,118
8,王辉,生物,132,80,79,113
8,庞海燕,物理,76,72,97,94
8,叶丽娟,地理,102,124,77,91
8,郑柳,历史,117,78,68,68
8,胡燕,地理,109,67,86,95
8,李成,化学,89,74,87,90
8,张林,历史,69,89,74,73
8,赵雪梅,历史,105,88,81,84
8,梁玲,历史,86,84,100,82
8,覃平,地理,102,88,97,88
8,高建军,历史,102,66,87,79
8,姚娜,化学,83,73,83,81
8,唐帆,物理,110,112,78,102
8,司建军,化学,120,93,92,106
8,施雪,地理,85,102,85,67
8,姚雷,物理,96,48,85,89
8,符玉珍,生物,65,82,91,108
8,赵丽娟,物理,99,92,90,103
8,刘晨,生物,77,75,73,104
8,余畅,物理,104,90,83,91
8,任建平,化学,95,68,92,100
8,冯磊,地理,121,102,101,93
8,周浩,生物,121,77,101,98
8,郝秀华,历史,117,88,73,86
8,张桂香,物理,61,96,98,89
8,李英,物理,96,71,100,97
8,陈秀华,地理,87,109,76,101
8,刘霞,历史,74,74,90,72
8,安建军,生物,91,74,96,102
8,卢想,物理,117,103,81,88
8,张玉华,生物,110,101,81,106
8,夏岩,政治,121,71,91,106
8,陈楠,地理,86,60,87,64
8,钟颖,物理,114,73,91,99
8,张欣,化学,106,81,86,78
8,李凤英,化学,112,80,86,82
8,余桂芳,物理,117,82,96,91
8,韩坤,地理,87,92,87,93
8,杨亮,物理,123,65,101,82
8,方秀梅,化学,119,72,79,79
8,黎想,化学,121,89,89,94
8,苟淑华,历史,114,69,84,75
8,丁帅,化学,94,78,77,95
8,吴俊,政治,98,70,86,102
8,鲁欣,历史,81,115,87,93
8,严秀云,地理,122,94,87,77
8,李小红,历史,56,68,108,75
8,王桂芳,地理,99,104,70,63
8,高莉,生物,104,100,75,108
8,严琳,化学,116,116,80,89
8,易颖,化学,87,85,76,106
8,刘静,化学,108,82,80,84
8,刘娜,化学,105,103,88,90
8,钟刚,生物,104,86,102,99
8,李东,物理,85,77,78,90
8,狄琳,化学,103,70,73,90
8,伍建军,地理,107,54,102,80
8,邹鑫,化学,104,74,84,52
8,章婷婷,历史,104,90,84,53
8,李建军,生物,96,61,82,107
8,陈玲,化学,107,73,79,72
8,何成,物理,117,68,93,108
8,封军,政治,129,94,67,119
8,邓瑜,生物,96,62,75,105
8,陈慧,地理,107,52,85,82
9,李洁,物理,73,103,90,96
9,王宁,历史,105,68,85,64
9,雷芳,化学,118,68,96,85
9,商建华,地理,84,73,83,83
9,曹博,化学,90,68,91,75
9,傅磊,地理,101,67,78,80
9,廖俊,生物,115,71,90,104
9,周建平,政治,107,98,111,101
9,白丽,化学,110,56,75,112
9,丁斌,地理,111,102,79,95
9,潘荣,历史,102,87,77,83
9,马娜,历史,91,83,93,66
9,王欢,生物,118,94,81,106
9,陶丽,化学,98,105,92,74
9,艾雪梅,化学,104,44,101,104
9,王明,政治,91,101,75,90
9,马婷,生物,107,87,84,101
9,尹峰,物理,112,75,94,113
9,吴慧,政治,96,82,95,99
9,谭芳,生物,97,90,78,104
9,林鑫,物理,136,51,85,115
9,孙晨,地理,91,76,90,79
9,夏淑兰,化学,123,58,83,96
9,刘颖,化学,72,103,95,69
9,刘斌,历史,112,79,84,92
9,杨凤英,政治,107,83,93,93
9,龚建华,物理,91,93,98,71
9,李云,生物,95,96,93,114
9,罗华,地理,103,106,85,82
9,梁辉,政治,105,83,76,98
9,苑利,生物,119,59,78,94
9,谭杰,化学,110,67,89,90
9,刘超,政治,110,55,95,97
9,叶丽丽,历史,107,69,83,83
9,裴秀荣,政治,118,51,92,89
9,马坤,物理,91,64,87,104
9,丁燕,生物,107,86,88,120
9,许杨,生物,107,87,78,102
9,鲁桂芳,物理,102,77,82,75
9,陈雪梅,生物,128,66,95,98
9,黄平,生物,103,73,95,90
9,张桂花,政治,126,88,90,112
9,许涛,生物,96,72,94,107
9,陈晨,物理,103,77,77,101
9,李想,生物,70,73,82,103
9,张想,政治,115,76,88,97
9,兰晨,物理,112,84,80,103
9,刘桂英,物理,124,105,90,82
9,赵秀珍,化学,95,90,89,71
9,高娟,历史,106,76,78,58
9,何春梅,物理,97,49,83,99
9,管楠,化学,110,78,91,97
9,曾宇,物理,119,105,89,93
9,熊阳,历史,75,75,72,77
9,孙晶,物理,97,84,118,94
9,彭桂珍,政治,129,87,69,96
9,刘俊,历史,103,108,112,95
9,孙桂芳,物理,117,64,68,88
9,周建国,历史,89,33,84,68
9,谢桂兰,政治,95,58,91,109
9,徐燕,化学,125,60,96,65
9,赵玉兰,生物,104,84,75,89
9,王慧,政治,115,72,71,109
9,钟桂荣,地理,115,77,80,100
9,朱瑞,化学,120,86,98,94
9,詹海燕,化学,92,89,92,80
9,冯文,化学,116,53,78,106
9,郭涛,政治,109,76,107,96
9,连春梅,化学,92,90,60,89
10,萧丽娟,地理,104,63,87,84
10,孔英,化学,95,79,88,103
10,林东,化学,137,65,84,115
10,刘鹏,化学,98,94,81,99
10,杨秀珍,历史,97,101,68,87
10,谭金凤,化学,104,61,92,72
10,李强,政治,112,104,88,113
10,陈峰,历史,101,81,83,105
10,方淑兰,生物,104,101,85,99
10,赵波,政治,114,86,92,101
10,李宇,化学,87,46,87,79
10,耿勇,化学,99,70,90,57
10,江丹丹,化学,112,85,91,77
10,倪秀兰,化学,109,85,92,103
10,何荣,化学,122,71,78,105
10,张宇,历史,124,75,92,83
10,温坤,生物,94,91,93,112
10,张博,政治,104,81,82,99
10,林帆,物理,103,56,93,88
10,万志强,生物,126,94,90,96
10,杨玉,生物,98,106,82,88
10,查云,化学,109,57,70,84
10,李金凤,地理,85,93,83,100
10,杨杨,化学,96,67,87,70
10,王丹丹,化学,111,104,90,78
10,陈金凤,化学,93,64,93,76
