班级,姓名,选科,语文,数学,英语,科目
5,韦娟,历史,88,106,80,78
5,翟杨,生物,114,119,102,114
5,连丽丽,政治,101,93,60,119
5,陈桂英,生物,108,103,102,124
5,林梅,历史,117,96,109,80
5,李红梅,物理,133,99,101,95
5,唐淑兰,化学,122,96,88,105
5,孟雷,化学,150,83,109,116
5,关斌,物理,101,91,98,108
5,桑波,化学,126,95,84,119
5,管玲,生物,114,99,75,118
5,康平,地理,116,102,133,66
5,甘晶,生物,118,89,78,124
5,欧萍,生物,93,101,129,114
5,胡娟,物理,102,82,76,111
5,刘淑华,生物,99,103,88,124
5,萧秀云,生物,127,103,96,97
5,孙志强,化学,126,92,66,113
5,海颖,化学,80,92,91,119
5,刘桂珍,生物,99,71,68,98
5,侯娟,生物,129,106,66,107
5,吴红,地理,119,114,76,93
5,杜亮,生物,99,116,106,102
5,谭鑫,地理,100,119,60,95
5,林桂英,化学,87,101,97,115
5,傅倩,化学,117,90,90,111
5,林婷,物理,79,101,100,98
5,董丹丹,历史,93,118,86,114
5,何亮,历史,112,115,87,112
5,朱想,政治,118,98,90,113
5,王建,政治,123,107,82,113
5,李桂芝,历史,114,101,81,88
5,汪瑞,物理,107,106,66,97
5,张雷,地理,133,87,89,109
5,谢杨,化学,120,93,82,111
5,高军,物理,80,96,74,96
5,田婷,历史,102,93,94,99
5,高洁,地理,99,108,86,83
5,鲁瑞,历史,93,94,98,102
5,张敏,历史,149,102,89,97
5,钟辉,化学,87,92,100,123
5,何艳,生物,129,81,112,100
5,杨博,物理,95,112,100,98
5,赵柳,历史,100,116,121,103
5,杨宁,地理,122,132,90,88
5,朱彬,地理,118,103,85,94
5,叶秀华,政治,107,79,67,121
5,毛红霞,化学,102,118,97,111
5,张婷,化学,86,93,85,101
5,罗洋,地理,122,98,77,129
5,罗建华,历史,130,122,107,107
5,奚凤英,历史,111,109,92,90
5,赵敏,物理,102,112,69,105
5,蔡博,物理,113,97,99,109
5,何金凤,化学,101,100,86,95
5,马莹,化学,113,108,60,115
5,马倩,历史,97,91,94,127
5,朱超,地理,120,93,87,97
5,李阳,化学,110,114,84,97
5,杨波,历史,76,82,88,70
5,陈小红,化学,123,97,71,116
5,左娟,物理,117,108,79,98
5,张秀梅,化学,111,106,109,107
5,叶平,物理,95,104,90,89
5,杨荣,化学,112,101,57,113
5,乐洋,生物,95,106,101,94
5,杨瑞,政治,134,106,99,108
5,盛帆,物理,113,123,112,96
5,杨明,化学,91,99,82,119
5,邓建华,化学,105,101,79,111
5,周玉兰,化学,86,107,79,118
5,王杰,生物,112,94,94,116
5,吴鹏,生物,94,110,113,105
5,李玉英,地理,143,95,102,111
6,徐红,历史,93,105,79,110
6,卢英,政治,114,123,97,118
6,王玉梅,化学,127,125,91,100
6,路丹,化学,96,95,67,111
6,刘玉珍,物理,89,120,73,100
6,窦畅,化学,106,126,86,114
6,汤秀芳,地理,107,95,97,84
6,孔桂芝,化学,111,116,76,107
6,江莉,政治,105,97,82,119
6,李丽,化学,111,103,85,113
6,李平,历史,108,99,85,90
6,孟红霞,生物,144,87,89,108
6,温玉梅,生物,97,84,93,122
6,沈欣,生物,114,98,103,119
6,罗坤,化学,111,102,89,120
6,薛英,政治,107,86,113,107
6,冯玲,历史,105,101,86,101
6,李雪,化学,101,114,94,124
6,王洁,地理,125,83,92,100
6,甘健,历史,130,96,85,114
6,杨红霞,地理,115,98,106,97
6,陆涛,生物,115,112,60,95
6,杨红梅,历史,96,90,84,101
6,国丽华,政治,131,94,89,106
6,雷红霞,生物,130,97,89,150
6,陈荣,化学,123,103,70,104
6,江鑫,生物,129,139,93,124
6,吴莹,历史,81,106,96,102
6,齐峰,政治,99,90,94,103
6,申成,化学,117,109,106,98
6,白雪,生物,120,108,89,101
6,蒋玉英,生物,84,95,95,136
6,余淑珍,物理,100,112,96,100
6,黎玉,物理,108,123,93,101
6,王玉兰,化学,97,112,77,121
6,李磊,物理,111,111,100,102
6,王平,生物,94,109,78,86
6,周彬,物理,128,102,79,101
6,马桂英,生物,115,124,77,115
6,杨英,生物,98,102,98,132
6,楚超,化学,125,78,89,116
6,李敏,物理,101,90,114,100
6,杜海燕,物理,123,114,92,91
6,张丹丹,生物,106,103,83,96
6,张玉,地理,103,87,95,117
6,赵俊,化学,92,98,88,120
6,张桂芝,化学,121,100,86,129
6,李帆,物理,142,102,89,100
6,曹旭,地理,90,114,92,99
6,杜丽华,历史,127,98,87,101
6,程强,政治,113,102,96,135
6,郭畅,物理,127,97,105,102
6,王凯,地理,114,86,62,92
6,陈杰,生物,46,95,58,102
6,路玉华,生物,112,98,111,89
6,林建,生物,121,99,89,128
6,段畅,化学,96,98,74,111
6,罗文,物理,109,113,66,111
6,曹丽娟,地理,93,98,107,94
6,王梅,化学,109,88,94,112
6,万楠,化学,114,110,101,97
6,孙倩,化学,112,118,79,99
6,沈涛,生物,110,97,90,141
6,朱辉,物理,118,96,74,101
6,石兵,化学,92,88,107,116
6,程桂珍,化学,87,91,84,114
6,韩柳,化学,89,106,87,120
6,韦刚,政治,116,81,72,108
6,莫红梅,历史,122,104,82,83
6,雷丹,地理,105,101,79,93
6,周明,历史,98,101,82,73
6,刘兵,历史,129,95,100,90
6,宋博,物理,135,110,102,102
6,王军,物理,116,97,88,89
6,李浩,化学,120,110,72,120
6,袁强,化学,103,111,107,109
6,吉桂芝,化学,86,104,90,119
6,焦淑珍,物理,98,95,90,108
6,洪璐,地理,115,97,82,87
6,韩海燕,生物,101,98,91,123
6,张颖,生物,100,103,100,131
6,江波,化学,122,110,103,120
6,邵平,政治,94,94,88,107
7,王莉,生物,138,113,104,139
7,吴涛,生物,100,106,102,129
7,安海燕,生物,82,96,106,113
7,吕雪,物理,133,105,67,94
7,唐秀芳,政治,136,83,95,122
7,王桂芝,政治,82,87,100,114
7,黄文,化学,133,96,92,108
7,陈桂香,化学,115,97,59,128
7,黄敏,物理,114,107,77,103
7,辛慧,化学,138,117,98,119
7,杨婷婷,生物,115,87,78,124
7,贾健,化学,144,93,76,116
7,陈丹丹,历史,124,131,92,78
7,刘秀荣,生物,105,92,101,87
7,杨小红,生物,111,115,86,110
7,罗成,地理,138,97,109,98
7,张畅,生物,101,96,99,112
7,卢桂芝,历史,123,100,84,98
7,沈秀芳,化学,127,94,88,122
7,支桂珍,生物,80,96,99,122
7,杨丽娟,生物,123,91,81,125
7,梁霞,生物,101,102,112,131
7,褚晶,生物,103,90,93,123
7,王秀芳,化学,111,106,85,99
7,郑利,历史,117,97,89,81
7,刘建军,化学,76,100,93,114
7,韩慧,生物,101,99,100,109
7,孙欢,地理,105,99,83,81
7,刘春梅,化学,117,107,101,109
7,孟凤兰,化学,129,93,86,103
7,吴平,化学,116,102,82,111
7,杨文,化学,100,102,65,113
7,康华,化学,126,101,97,103
7,范波,历史,94,96,91,111
7,郭超,物理,113,113,90,99
7,潘杰,地理,107,102,75,72
7,杨雪,化学,143,97,62,90
7,田磊,化学,106,100,93,129
7,徐利,化学,94,82,106,118
7,杨丹,地理,116,94,100,64
7,杨晨,历史,145,111,97,95
7,张明,化学,109,112,99,115
7,艾俊,政治,127,106,64,112
7,武杰,地理,87,94,97,88
7,冯峰,历史,128,84,89,93
7,关淑兰,物理,107,103,79,105
7,胡玉,化学,96,103,80,111
7,萧海燕,物理,96,102,78,105
7,王桂荣,政治,128,93,89,116
7,赵伟,地理,144,101,85,89
7,刘浩,生物,97,95,89,125
7,杨楠,地理,105,104,101,106
7,武刚,政治,104,105,96,113
7,董秀梅,历史,75,97,96,125
7,金阳,历史,119,88,105,87
7,陆凤英,地理,111,114,89,79
7,谷莹,物理,124,100,84,94
7,宋伟,历史,112,98,84,94
7,彭桂英,地理,105,86,115,101
7,马亮,历史,84,98,86,98
7,郝丹丹,政治,97,104,98,131
7,刘淑英,化学,98,103,77,104
7,孟刚,地理,99,92,90,87
7,杨桂兰,政治,100,116,91,126
7,李亮,政治,106,83,117,130
7,周鹏,化学,108,95,71,122
7,谢浩,化学,127,96,84,110
7,曹秀云,生物,150,99,80,138
7,陈成,历史,127,116,93,87
7,陈淑珍,物理,105,87,81,96
7,邓瑞,生物,84,112,116,122
7,计玉梅,地理,92,98,129,103
7,何彬,化学,137,129,97,103
7,史成,政治,92,77,102,107
7,康红,生物,115,114,99,99
7,王岩,生物,95,107,99,147
7,段玉英,化学,139,80,64,115
7,黎淑英,历史,101,104,77,86
7,杨桂珍,历史,111,107,98,114
7,罗林,生物,117,120,85,110
7,劳桂芝,历史,80,100,79,112
7,吕玉,历史,103,106,86,101
7,陈玉华,生物,80,90,103,110
7,李桂芳,地理,121,100,93,84
7,贾雪,生物,97,95,91,110
7,赵凤兰,生物,93,103,99,115
7,李丹,历史,93,115,98,83
7,黄鑫,历史,115,83,98,108
7,黄秀梅,历史,103,95,78,104
7,杨洋,化学,83,83,86,113
7,蒋玉梅,生物,134,106,109,128
7,李明,化学,95,97,79,105
7,万艳,地理,75,95,93,108
7,崔丽娟,物理,97,101,57,107
7,陈欣,化学,89,96,93,107
7,张龙,政治,123,122,99,114
8,卢璐,历史,93,100,69,87
8,佘玉梅,历史,85,92,87,81
8,杨佳,化学,105,116,76,111
8,杨想,地理,92,108,99,111
8,王敏,物理,126,109,71,95
8,王想,物理,86,91,105,104
8,黄斌,化学,83,74,81,109
8,黄利,化学,132,102,124,105
8,张杨,地理,110,106,99,102
8,包健,化学,120,113,95,110
8,杨利,历史,95,108,89,99
8,朱鹏,政治,98,105,104,120
8,孙坤,地理,114,105,96,84
8,王博,生物,119,111,96,128
8,卢桂芳,地理,133,95,96,99
8,蒋雪,政治,117,95,109,106
8,李芳,历史,104,102,89,90
8,高兵,历史,113,79,85,121
8,林玉珍,化学,118,121,91,123
8,张帅,地理,116,92,90,91
8,朱秀梅,地理,84,103,82,95
8,郑婷,物理,102,103,95,106
8,仝慧,生物,83,114,91,111
8,王辉,生物,109,104,76,125
8,庞海燕,物理,112,94,70,91
8,叶丽娟,地理,79,102,95,76
8,郑柳,历史,118,107,68,89
8,胡燕,地理,78,105,88,132
8,李成,化学,110,85,77,114
8,张林,历史,126,101,73,109
8,赵雪梅,历史,100,87,105,123
8,梁玲,历史,108,96,88,107
8,覃平,地理,112,103,74,84
8,高建军,历史,124,117,91,99
8,姚娜,化学,94,97,86,109
8,唐帆,物理,89,112,114,116
8,司建军,化学,114,110,92,111
8,施雪,地理,91,96,87,83
8,姚雷,物理,99,84,86,100
8,符玉珍,生物,83,109,100,136
8,赵丽娟,物理,117,94,99,106
8,刘晨,生物,111,108,79,118
8,余畅,物理,101,102,82,105
8,任建平,化学,106,108,77,123
8,冯磊,地理,93,92,85,92
8,周浩,生物,125,104,93,99
8,郝秀华,历史,87,104,77,114
8,张桂香,物理,90,119,62,104
8,李英,物理,94,97,98,103
8,陈秀华,地理,114,90,112,101
8,刘霞,历史,129,113,101,76
8,安建军,生物,87,97,99,102
8,卢想,物理,128,101,70,101
8,张玉华,生物,71,90,88,103
8,夏岩,政治,127,107,96,88
8,陈楠,地理,113,100,104,80
8,钟颖,物理,103,90,80,97
8,张欣,化学,107,114,71,112
8,李凤英,化学,113,93,94,116
8,余桂芳,物理,90,111,89,87
8,韩坤,地理,103,95,113,98
8,杨亮,物理,111,91,77,92
8,方秀梅,化学,131,108,59,120
8,黎想,化学,115,97,62,117
8,苟淑华,历史,123,100,92,93
8,丁帅,化学,112,97,99,112
8,吴俊,政治,137,86,93,100
8,鲁欣,历史,115,112,92,92
8,严秀云,地理,125,109,111,75
8,李小红,历史,91,98,85,97
8,王桂芳,地理,82,108,98,108
8,高莉,生物,80,110,84,105
8,严琳,化学,74,104,77,100
8,易颖,化学,106,113,90,128
8,刘静,化学,100,109,74,115
8,刘娜,化学,119,102,74,130
8,钟刚,生物,106,115,104,99
8,李东,物理,134,76,88,91
8,狄琳,化学,124,108,96,117
8,伍建军,地理,105,118,98,63
8,邹鑫,化学,111,107,93,111
8,章婷婷,历史,121,93,84,90
8,李建军,生物,100,84,113,119
8,陈玲,化学,127,117,80,112
8,何成,物理,93,88,74,102
8,封军,政治,129,92,96,126
8,邓瑜,生物,104,93,117,110
8,陈慧,地理,119,97,80,96
9,李洁,物理,111,112,78,91
9,王宁,历史,107,108,88,87
9,雷芳,化学,116,97,94,115
9,商建华,地理,101,116,96,80
9,曹博,化学,138,103,88,126
9,傅磊,地理,108,98,75,85
9,廖俊,生物,98,99,65,129
9,周建平,政治,91,108,102,125
9,白丽,化学,104,97,77,118
9,丁斌,地理,128,105,77,77
9,潘荣,历史,76,88,80,115
9,马娜,历史,114,96,87,93
9,王欢,生物,144,105,91,129
9,陶丽,化学,86,85,98,104
9,艾雪梅,化学,84,103,88,131
9,王明,政治,97,91,92,116
9,马婷,生物,111,88,110,122
9,尹峰,物理,96,110,79,98
9,吴慧,政治,109,115,111,102
9,谭芳,生物,120,96,64,130
9,林鑫,物理,117,100,85,93
9,孙晨,地理,93,104,85,80
9,夏淑兰,化学,125,126,97,115
9,刘颖,化学,133,98,98,124
9,刘斌,历史,125,101,87,69
9,杨凤英,政治,110,99,98,125
9,龚建华,物理,144,93,94,112
9,李云,生物,117,122,73,110
9,罗华,地理,95,85,106,107
9,梁辉,政治,115,107,90,125
9,苑利,生物,116,112,105,114
9,谭杰,化学,122,111,90,130
9,刘超,政治,123,114,88,136
9,叶丽丽,历史,120,119,75,102
9,裴秀荣,政治,105,96,56,118
9,马坤,物理,140,87,91,95
9,丁燕,生物,98,111,66,97
9,许杨,生物,77,102,100,135
9,鲁桂芳,物理,109,100,63,102
9,陈雪梅,生物,87,105,82,150
9,黄平,生物,125,101,95,96
9,张桂花,政治,123,93,94,111
9,许涛,生物,78,114,81,125
9,陈晨,物理,123,97,94,104
9,李想,生物,86,103,92,113
9,张想,政治,98,109,76,97
9,兰晨,物理,123,103,105,96
9,刘桂英,物理,113,90,75,99
9,赵秀珍,化学,104,94,117,104
9,高娟,历史,104,119,99,106
9,何春梅,物理,112,102,89,101
9,管楠,化学,105,92,92,111
9,曾宇,物理,100,92,104,92
9,熊阳,历史,117,95,112,107
9,孙晶,物理,132,103,93,109
9,彭桂珍,政治,120,111,112,132
9,刘俊,历史,113,92,71,72
9,孙桂芳,物理,104,97,77,100
9,周建国,历史,111,88,97,88
9,谢桂兰,政治,129,90,95,132
9,徐燕,化学,139,86,85,117
9,赵玉兰,生物,106,103,95,106
9,王慧,政治,109,123,102,131
9,钟桂荣,地理,110,109,111,97
9,朱瑞,化学,93,98,77,137
9,詹海燕,化学,103,109,86,107
9,冯文,化学,123,114,84,112
9,郭涛,政治,115,90,100,119
9,连春梅,化学,110,85,88,124
10,萧丽娟,地理,97,108,85,73
10,孔英,化学,88,117,83,102
10,林东,化学,93,104,90,111
10,刘鹏,化学,99,115,101,104
10,杨秀珍,历史,88,99,87,98
10,谭金凤,化学,104,101,86,92
10,李强,政治,128,90,110,113
10,陈峰,历史,126,85,103,94
10,方淑兰,生物,110,107,86,106
10,赵波,政治,113,104,85,113
10,李宇,化学,95,110,70,115
10,耿勇,化学,101,106,119,123
10,江丹丹,化学,79,81,85,118
10,倪秀兰,化学,118,87,106,104
10,何荣,化学,105,109,82,115
10,张宇,历史,113,91,100,100
10,温坤,生物,108,91,81,122
10,张博,政治,126,102,94,125
10,林帆,物理,76,102,93,99
10,万志强,生物,97,102,85,126
10,杨玉,生物,105,99,114,81
10,查云,化学,109,91,93,125
10,李金凤,地理,125,91,51,83
10,杨杨,化学,133,106,97,125
10,王丹丹,化学,118,86,90,109
10,陈金凤,化学,108,102,86,101
