班级,姓名,选科,语文,数学,英语,科目
1,赵瑜,化学,99,112,106,95
1,翁秀华,历史,97,68,98,100
1,孙秀云,生物,98,93,114,114
1,黄荣,化学,113,55,116,90
1,余峰,历史,114,57,113,113
1,康小红,历史,94,73,108,103
1,刘桂荣,政治,111,95,105,127
1,鹿建军,政治,96,83,120,107
1,江艳,生物,91,91,106,102
1,刘丽,地理,97,96,113,94
1,刘莉,生物,103,76,118,95
1,邱浩,历史,102,92,126,88
1,齐鹏,地理,101,82,114,88
1,许欢,化学,106,98,105,95
1,王雷,地理,101,67,118,71
1,朱倩,化学,91,80,108,114
1,赵桂花,化学,103,65,98,105
1,刘波,化学,97,107,107,102
1,李建国,物理,98,119,100,104
1,王娟,物理,98,73,102,101
1,范明,政治,102,84,111,123
1,戴磊,历史,107,114,100,65
1,欧阳艳,物理,109,94,107,119
1,张欢,物理,95,73,103,104
1,李欢,化学,100,89,117,108
1,周颖,生物,116,111,109,96
2,戴宇,政治,100,97,104,128
2,张丽娟,生物,94,96,97,75
2,符伟,化学,91,54,106,99
2,李飞,地理,107,96,108,60
2,蒋杰,政治,97,69,100,103
2,覃玉兰,历史,107,86,112,99
2,徐佳,化学,119,76,106,104
2,庄辉,地理,94,90,113,72
2,杨柳,化学,102,106,116,102
2,李晶,物理,125,68,111,113
2,梁志强,生物,101,68,115,101
2,向华,化学,94,95,126,90
2,葛飞,化学,110,88,114,95
2,张波,生物,123,91,101,95
2,尹金凤,地理,101,107,111,97
2,邓成,政治,90,61,108,106
2,韩婷婷,化学,108,118,101,95
2,喻刚,地理,123,67,106,83
2,李建平,化学,101,93,102,101
2,王波,历史,97,102,124,92
2,张建平,历史,93,80,96,84
2,林淑珍,化学,111,61,103,89
2,沈雷,化学,107,100,118,114
2,王淑珍,地理,92,78,113,94
2,邝建军,化学,95,68,106,117
2,张梅,化学,96,86,103,101
2,屈桂英,物理,109,101,106,113
2,张勇,物理,104,62,96,102
2,马建,化学,109,96,117,91
2,杨建国,物理,101,106,108,119
2,王静,地理,93,97,114,82
2,魏桂香,化学,112,88,115,99
2,郑雷,历史,101,97,108,79
2,蔡秀芳,历史,93,106,109,97
2,邓琳,地理,114,95,117,88
2,王淑英,化学,111,86,115,96
2,周凤兰,生物,100,109,111,108
2,戴玉梅,历史,88,97,100,112
2,陈颖,化学,94,85,104,107
2,李玉兰,生物,107,112,107,96
2,王桂珍,物理,93,89,110,84
2,吴秀兰,化学,105,96,111,82
2,冯小红,历史,111,83,97,89
2,王金凤,地理,90,90,101,86
2,项超,化学,92,82,99,96
2,李楠,历史,99,88,110,78
2,燕丽娟,历史,103,75,118,107
2,苏丽丽,化学,99,85,107,109
2,王欣,生物,107,88,98,91
2,张杰,化学,102,102,114,88
2,郎佳,地理,120,109,114,101
2,王亮,历史,109,109,127,105
2,高建,生物,109,85,114,99
2,方丽,化学,106,76,117,92
2,黄静,生物,99,75,88,111
2,罗秀荣,物理,98,84,101,122
2,李秀珍,化学,110,73,100,103
2,徐颖,化学,111,81,101,105
2,方建军,地理,100,79,115,74
2,杜文,地理,105,84,111,86
2,谷静,生物,82,84,108,88
2,叶晶,政治,104,68,101,93
2,何瑞,政治,103,107,122,126
2,段柳,政治,106,80,108,114
2,黄雪,物理,111,86,125,105
2,刘云,地理,93,98,112,82
2,马桂兰,化学,91,69,99,103
2,陈娟,地理,124,104,106,105
2,文桂珍,政治,108,85,110,92
2,罗艳,历史,99,67,117,100
2,刘宇,化学,102,79,116,90
2,秦瑞,物理,116,97,113,101
2,龙鑫,物理,116,92,99,103
2,邓红,生物,97,71,119,92
3,聂洁,生物,103,96,110,88
3,张利,物理,114,111,103,101
3,夏欣,生物,93,109,106,103
3,夏瑞,生物,102,97,108,102
3,纪旭,物理,99,81,109,87
3,黎桂芳,化学,108,58,116,96
3,黄萍,地理,102,98,106,99
3,颜峰,生物,92,107,107,110
3,赵璐,化学,111,85,100,88
3,李秀华,物理,99,113,106,104
3,殷志强,物理,110,78,101,114
3,张柳,地理,106,108,116,88
3,吴柳,生物,87,71,114,77
3,孙想,历史,97,82,105,71
3,孟莹,政治,109,88,109,112
3,张雪梅,地理,103,79,80,85
3,李杨,生物,101,67,106,99
3,樊欣,化学,80,104,108,103
3,韩桂英,化学,99,91,102,68
3,葛丽华,政治,100,78,109,117
3,李佳,化学,96,76,117,98
3,杜想,化学,110,100,100,85
3,陈淑兰,化学,98,110,103,92
3,梁冬梅,生物,99,107,118,94
3,焦玉珍,化学,96,80,122,121
3,戴伟,政治,117,103,107,105
3,王玉,地理,114,74,103,77
3,任玉梅,地理,115,83,92,86
3,戴杨,物理,115,79,110,115
3,慕阳,物理,112,57,109,86
3,韩芳,历史,103,94,106,77
3,章玉梅,生物,105,93,102,103
3,张丽华,政治,95,90,101,119
3,钟玉梅,物理,95,81,108,119
3,张建军,化学,103,66,113,104
3,郝丽娟,地理,100,99,115,84
3,田桂芳,历史,105,65,107,92
3,张飞,地理,101,97,97,80
3,钟志强,生物,100,91,96,99
3,郑阳,物理,102,88,112,116
3,胡杰,生物,93,108,97,96
3,高玉英,物理,90,76,113,106
3,吕晶,历史,94,94,105,80
3,梁桂芝,政治,105,82,108,127
3,田璐,历史,91,75,125,100
3,耿瑞,物理,94,101,114,87
3,张淑英,化学,100,82,99,99
3,蒋秀芳,历史,103,82,112,65
3,张荣,物理,112,95,113,103
3,吴红梅,政治,104,73,99,128
3,杨玉华,生物,98,80,102,95
3,罗雪梅,化学,99,96,110,114
3,朱雪,历史,112,75,108,99
3,萧杰,历史,100,77,109,88
3,姜桂花,化学,106,102,107,94
3,夏丽丽,物理,92,86,121,109
3,马萍,物理,102,72,111,118
3,张建华,生物,93,97,120,92
3,陆俊,生物,101,78,121,99
3,孟华,地理,107,95,120,86
3,曲玲,化学,108,93,107,88
3,张兰英,物理,102,88,98,115
3,孙瑜,生物,95,78,115,87
3,郝萍,政治,101,103,96,122
3,吴欢,政治,89,69,102,112
3,魏博,生物,98,71,104,95
3,蔡玲,化学,104,90,111,103
3,高秀兰,生物,98,98,109,118
3,翁红梅,化学,114,88,113,103
3,李超,物理,111,89,112,111
3,李梅,政治,91,95,118,115
3,黄凤兰,政治,102,101,121,108
3,徐桂珍,政治,98,105,108,132
3,张洋,化学,111,86,117,100
3,王凤兰,生物,91,104,92,98
3,陈秀梅,化学,108,80,115,86
3,魏想,地理,96,107,118,86
3,李兵,历史,91,75,120,111
3,喻宁,化学,109,82,98,99
3,张倩,历史,111,81,113,97
3,杨桂荣,化学,111,84,113,88
3,宋秀梅,地理,104,112,112,87
3,白坤,生物,115,98,103,84
3,屈小红,生物,102,97,110,102
3,吕成,政治,102,61,115,105
3,潘颖,政治,93,99,116,121
4,沈亮,生物,107,98,106,103
4,黄杨,化学,106,71,116,97
4,刘磊,化学,106,83,117,92
4,马宇,历史,105,72,107,102
4,武桂荣,物理,102,80,113,107
4,田帆,物理,114,98,106,100
4,宋帅,地理,101,92,102,88
4,王帆,历史,113,67,102,85
4,李凤兰,化学,115,84,101,103
4,龙秀荣,化学,110,80,106,97
4,徐涛,化学,100,81,102,95
4,吴建,地理,99,86,105,81
4,王淑兰,地理,95,87,108,75
4,孙丹,物理,111,73,98,94
4,胡莉,化学,90,83,108,99
4,赵兰英,生物,97,99,104,105
4,赵彬,物理,113,104,115,117
4,董彬,化学,96,97,122,109
4,王浩,生物,101,70,104,88
4,洪峰,生物,105,97,113,120
4,张强,化学,104,81,111,94
4,黄宁,化学,105,92,105,121
4,李琴,化学,104,80,125,87
4,廖涛,化学,86,73,130,77
4,张磊,生物,111,89,121,89
4,杨兰英,历史,113,90,102,83
4,陈平,化学,99,98,116,87
4,刘晶,物理,94,52,105,124
4,赵云,生物,111,105,103,94
4,陆晨,化学,104,67,113,89
4,郭秀珍,物理,106,74,107,94
4,蔡柳,政治,109,88,122,87
4,夏晨,地理,108,97,112,70
4,龙雪梅,化学,103,100,113,102
4,宁秀云,物理,101,100,97,106
4,黄勇,物理,111,101,116,116
4,卢飞,地理,107,93,106,83
4,魏凯,地理,125,74,114,87
4,冯秀兰,化学,107,67,102,90
4,王兰英,生物,113,88,95,96
4,张旭,化学,97,97,104,88
4,刘凯,化学,100,78,121,95
4,吴龙,地理,114,64,99,92
4,房娟,地理,101,77,113,73
4,杨霞,历史,98,79,108,94
4,程佳,物理,109,76,102,98
4,孙桂珍,物理,100,79,111,91
4,郑建,化学,90,52,125,102
4,左云,地理,99,72,100,77
4,李秀云,历史,101,68,106,82
4,林桂兰,地理,98,87,114,81
4,季秀云,物理,103,103,114,112
4,黄建,生物,82,88,97,104
4,卢林,化学,101,96,110,108
4,崔博,历史,97,66,111,87
4,赖萍,化学,98,98,104,96
4,萧丹丹,化学,96,74,113,103
4,杨建华,生物,118,73,89,102
4,曾玉兰,化学,104,76,109,106
4,许秀兰,生物,114,83,96,95
4,李秀芳,化学,101,95,103,94
4,吴淑兰,化学,94,87,113,89
4,何伟,化学,102,82,105,101
4,刘冬梅,化学,96,77,126,112
4,孙平,历史,102,87,118,82
4,王利,化学,106,100,118,86
4,何阳,地理,109,80,121,65
4,何淑兰,地理,122,81,109,81
4,施建国,历史,98,80,100,68
4,李娟,化学,104,108,98,94
4,张建,历史,92,79,98,94
4,傅兰英,地理,99,104,113,101
4,纪梅,生物,104,87,106,109
4,杨辉,政治,103,92,98,115
4,崔淑珍,政治,87,126,116,117
4,李丽丽,地理,102,94,105,84
4,李岩,化学,93,71,119,79
4,王华,历史,103,80,110,77
4,陶彬,物理,99,97,109,105
4,吴利,生物,97,64,115,89
4,陈亮,生物,108,89,108,98
4,刘燕,历史,87,86,114,86
4,白桂珍,化学,119,90,111,93
4,杨建,生物,94,97,131,85
4,康建国,政治,98,87,113,112
4,张海燕,化学,96,93,111,91
4,彭秀芳,物理,114,90,99,113
4,朱丽娟,生物,113,100,113,92
4,王霞,历史,99,91,99,114
4,梁丽华,政治,102,80,116,111
5,李旭,生物,104,79,123,103
5,田飞,地理,98,81,106,77
5,叶颖,生物,109,76,121,85
5,廖红梅,物理,124,92,99,126
5,彭桂兰,化学,100,99,106,95
5,马凯,生物,100,84,126,101
5,傅想,生物,87,73,112,99
5,韦娟,历史,100,99,98,105
5,翟杨,生物,117,66,95,95
5,连丽丽,政治,115,83,114,133
5,陈桂英,生物,95,111,107,100
5,林梅,历史,103,80,114,115
5,李红梅,物理,99,96,115,91
5,唐淑兰,化学,102,78,110,103
5,孟雷,化学,107,114,124,92
5,关斌,物理,94,98,103,115
5,桑波,化学,96,100,107,111
5,管玲,生物,112,92,109,93
5,康平,地理,116,91,107,91
5,甘晶,生物,108,52,116,90
5,欧萍,生物,103,94,103,90
5,胡娟,物理,107,100,113,100
5,刘淑华,生物,97,87,110,94
5,萧秀云,生物,96,78,130,98
5,孙志强,化学,108,83,105,92
5,海颖,化学,86,87,107,108
5,刘桂珍,生物,95,90,116,107
5,侯娟,生物,93,80,120,86
5,吴红,地理,109,90,126,93
5,杜亮,生物,120,85,118,99
5,谭鑫,地理,95,85,102,84
5,林桂英,化学,101,92,108,95
5,傅倩,化学,108,103,105,94
5,林婷,物理,119,96,110,115
5,董丹丹,历史,121,88,109,120
5,何亮,历史,100,70,101,91
5,朱想,政治,107,101,107,115
5,王建,政治,90,68,100,116
5,李桂芝,历史,95,84,108,91
5,汪瑞,物理,114,91,106,108
5,张雷,地理,107,118,111,89
5,谢杨,化学,104,111,96,98
5,高军,物理,105,89,107,120
5,田婷,历史,103,100,107,95
5,高洁,地理,113,81,122,72
5,鲁瑞,历史,113,88,108,97
5,张敏,历史,96,115,110,94
5,钟辉,化学,108,103,103,80
5,何艳,生物,88,110,116,114
5,杨博,物理,110,94,109,91
5,赵柳,历史,97,73,119,108
5,杨宁,地理,105,94,111,106
5,朱彬,地理,92,85,122,76
5,叶秀华,政治,95,104,111,115
5,毛红霞,化学,99,92,106,110
5,张婷,化学,103,98,102,114
5,罗洋,地理,115,105,101,96
5,罗建华,历史,101,85,113,89
5,奚凤英,历史,113,62,118,83
5,赵敏,物理,104,71,89,87
5,蔡博,物理,112,53,111,108
5,何金凤,化学,112,85,97,104
5,马莹,化学,101,101,126,95
5,马倩,历史,99,87,107,75
5,朱超,地理,103,82,109,78
5,李阳,化学,113,85,111,102
5,杨波,历史,102,63,109,93
5,陈小红,化学,114,70,107,91
5,左娟,物理,114,120,98,130
5,张秀梅,化学,108,85,108,88
5,叶平,物理,102,74,106,82
5,杨荣,化学,98,95,107,108
5,乐洋,生物,104,91,105,109
5,杨瑞,政治,102,72,107,131
5,盛帆,物理,88,87,114,109
5,杨明,化学,103,84,102,93
5,邓建华,化学,98,49,109,89
5,周玉兰,化学,103,90,107,87
5,王杰,生物,110,74,105,105
5,吴鹏,生物,108,83,116,101
5,李玉英,地理,86,79,116,77
6,徐红,历史,108,100,113,87
6,卢英,政治,115,109,105,104
6,王玉梅,化学,115,97,109,102
6,路丹,化学,103,93,103,96
6,刘玉珍,物理,100,104,118,125
6,窦畅,化学,106,89,113,98
6,汤秀芳,地理,110,70,113,76
6,孔桂芝,化学,98,108,105,111
6,江莉,政治,102,110,95,111
6,李丽,化学,112,96,114,108
6,李平,历史,114,98,120,98
6,孟红霞,生物,103,88,112,80
6,温玉梅,生物,110,88,112,107
6,沈欣,生物,84,73,99,85
6,罗坤,化学,116,85,106,97
6,薛英,政治,106,86,114,108
6,冯玲,历史,93,86,112,111
6,李雪,化学,104,83,105,105
6,王洁,地理,106,77,117,93
6,甘健,历史,104,94,105,72
6,杨红霞,地理,108,73,111,88
6,陆涛,生物,113,79,112,117
6,杨红梅,历史,105,100,109,96
6,国丽华,政治,107,69,104,122
6,雷红霞,生物,115,87,115,100
6,陈荣,化学,116,75,119,105
6,江鑫,生物,92,76,110,119
6,吴莹,历史,101,97,117,99
6,齐峰,政治,112,78,111,113
6,申成,化学,105,79,119,103
6,白雪,生物,123,85,114,105
6,蒋玉英,生物,100,68,105,97
6,余淑珍,物理,114,88,112,94
6,黎玉,物理,104,87,89,103
6,王玉兰,化学,101,77,109,112
6,李磊,物理,105,92,118,118
6,王平,生物,107,107,110,113
6,周彬,物理,101,95,127,117
6,马桂英,生物,112,94,108,107
6,杨英,生物,108,92,124,86
6,楚超,化学,120,77,108,96
6,李敏,物理,107,98,94,98
6,杜海燕,物理,121,60,113,113
6,张丹丹,生物,111,115,111,84
6,张玉,地理,121,91,111,83
6,赵俊,化学,93,128,115,97
6,张桂芝,化学,112,79,113,97
6,李帆,物理,107,92,100,99
6,曹旭,地理,94,94,101,79
6,杜丽华,历史,98,102,108,92
6,程强,政治,94,108,118,96
6,郭畅,物理,98,76,89,109
6,王凯,地理,90,78,106,82
6,陈杰,生物,90,83,97,100
6,路玉华,生物,90,72,110,96
6,林建,生物,103,101,111,81
6,段畅,化学,111,89,115,80
6,罗文,物理,106,90,110,95
6,曹丽娟,地理,97,87,97,88
6,王梅,化学,98,70,107,104
6,万楠,化学,98,70,104,92
6,孙倩,化学,102,104,105,98
6,沈涛,生物,130,79,111,104
6,朱辉,物理,94,75,117,107
6,石兵,化学,100,89,102,98
6,程桂珍,化学,113,110,110,127
6,韩柳,化学,110,84,112,91
6,韦刚,政治,122,98,129,102
6,莫红梅,历史,111,111,114,113
6,雷丹,地理,107,78,117,79
6,周明,历史,103,91,104,77
6,刘兵,历史,113,94,96,75
6,宋博,物理,108,64,98,101
6,王军,物理,91,101,112,97
6,李浩,化学,101,87,105,113
6,袁强,化学,95,70,112,103
6,吉桂芝,化学,112,71,113,96
6,焦淑珍,物理,90,123,114,124
6,洪璐,地理,93,97,92,97
6,韩海燕,生物,97,83,99,72
6,张颖,生物,102,90,117,96
6,江波,化学,96,94,111,106
6,邵平,政治,108,91,109,117
7,王莉,生物,106,80,109,98
7,吴涛,生物,95,97,103,99
7,安海燕,生物,94,112,114,102
7,吕雪,物理,95,93,101,93
7,唐秀芳,政治,105,83,111,116
7,王桂芝,政治,104,66,119,104
7,黄文,化学,94,77,102,103
7,陈桂香,化学,108,117,102,104
7,黄敏,物理,94,90,106,105
7,辛慧,化学,109,95,102,103
7,杨婷婷,生物,93,69,114,113
7,贾健,化学,88,112,114,97
7,陈丹丹,历史,94,77,111,91
7,刘秀荣,生物,91,108,100,111
7,杨小红,生物,105,93,115,116
7,罗成,地理,105,66,117,94
7,张畅,生物,99,85,103,91
7,卢桂芝,历史,99,88,114,99
7,沈秀芳,化学,101,104,118,98
7,支桂珍,生物,108,98,109,87
7,杨丽娟,生物,107,85,116,89
7,梁霞,生物,104,60,105,88
7,褚晶,生物,103,84,115,93
7,王秀芳,化学,97,72,120,94
7,郑利,历史,104,70,109,66
7,刘建军,化学,105,91,110,115
7,韩慧,生物,99,65,96,89
7,孙欢,地理,98,97,116,95
7,刘春梅,化学,98,106,122,128
7,孟凤兰,化学,94,101,111,100
7,吴平,化学,109,90,113,107
7,杨文,化学,92,93,111,91
7,康华,化学,108,92,107,118
7,范波,历史,104,85,124,96
7,郭超,物理,94,118,104,107
7,潘杰,地理,108,81,97,75
7,杨雪,化学,97,102,109,85
7,田磊,化学,114,81,105,112
7,徐利,化学,111,110,100,127
7,杨丹,地理,99,86,103,80
7,杨晨,历史,110,86,115,102
7,张明,化学,110,99,107,107
7,艾俊,政治,102,88,106,128
7,武杰,地理,109,86,108,94
7,冯峰,历史,102,83,122,112
7,关淑兰,物理,100,69,117,111
7,胡玉,化学,99,84,114,99
7,萧海燕,物理,108,76,108,85
7,王桂荣,政治,94,84,124,128
7,赵伟,地理,101,95,98,71
7,刘浩,生物,98,73,126,109
7,杨楠,地理,102,101,98,89
7,武刚,政治,107,101,85,105
7,董秀梅,历史,105,96,121,52
7,金阳,历史,107,72,95,96
7,陆凤英,地理,87,88,121,92
7,谷莹,物理,97,79,111,85
7,宋伟,历史,90,78,97,79
7,彭桂英,地理,106,75,108,102
7,马亮,历史,110,89,105,65
7,郝丹丹,政治,94,74,105,122
7,刘淑英,化学,113,89,116,106
7,孟刚,地理,95,102,113,79
7,杨桂兰,政治,127,87,114,92
7,李亮,政治,106,101,106,92
7,周鹏,化学,104,102,111,75
7,谢浩,化学,99,79,107,94
7,曹秀云,生物,106,94,117,101
7,陈成,历史,102,60,102,85
7,陈淑珍,物理,96,82,122,113
7,邓瑞,生物,90,78,112,104
7,计玉梅,地理,107,84,99,90
7,何彬,化学,94,100,109,98
7,史成,政治,105,78,109,107
7,康红,生物,106,71,110,102
7,王岩,生物,102,56,103,113
7,段玉英,化学,106,100,99,115
7,黎淑英,历史,86,82,112,98
7,杨桂珍,历史,102,77,122,108
7,罗林,生物,100,61,112,127
7,劳桂芝,历史,118,86,108,83
7,吕玉,历史,97,77,119,130
7,陈玉华,生物,96,89,108,105
7,李桂芳,地理,92,106,104,89
7,贾雪,生物,94,81,100,96
7,赵凤兰,生物,93,76,101,96
7,李丹,历史,103,87,99,72
7,黄鑫,历史,112,79,108,111
7,黄秀梅,历史,111,97,107,106
7,杨洋,化学,101,95,118,89
7,蒋玉梅,生物,102,113,112,95
7,李明,化学,110,94,108,94
7,万艳,地理,118,97,103,72
7,崔丽娟,物理,110,91,117,118
7,陈欣,化学,102,96,106,97
7,张龙,政治,112,75,107,96
8,卢璐,历史,95,87,108,108
8,佘玉梅,历史,90,98,106,68
8,杨佳,化学,106,84,111,113
8,杨想,地理,116,78,97,69
8,王敏,物理,93,97,118,97
8,王想,物理,87,70,120,103
8,黄斌,化学,106,83,109,92
8,黄利,化学,89,86,109,81
8,张杨,地理,103,68,102,79
8,包健,化学,102,68,109,115
8,杨利,历史,97,106,102,91
8,朱鹏,政治,96,86,111,115
8,孙坤,地理,99,111,118,84
8,王博,生物,112,90,109,99
8,卢桂芳,地理,103,87,113,84
8,蒋雪,政治,110,103,104,127
8,李芳,历史,105,84,113,71
8,高兵,历史,110,86,105,90
8,林玉珍,化学,120,92,102,101
8,张帅,地理,99,73,106,91
8,朱秀梅,地理,109,72,95,88
8,郑婷,物理,103,78,106,100
8,仝慧,生物,99,79,116,97
8,王辉,生物,109,82,116,104
8,庞海燕,物理,102,73,117,116
8,叶丽娟,地理,97,79,114,80
8,郑柳,历史,101,92,112,102
8,胡燕,地理,102,88,115,91
8,李成,化学,98,91,110,92
8,张林,历史,115,88,126,68
8,赵雪梅,历史,89,83,117,82
8,梁玲,历史,111,84,116,106
8,覃平,地理,111,78,106,78
8,高建军,历史,101,99,121,87
8,姚娜,化学,104,88,100,102
8,唐帆,物理,112,85,111,106
8,司建军,化学,102,65,108,96
8,施雪,地理,107,79,117,68
8,姚雷,物理,93,68,105,90
8,符玉珍,生物,122,113,101,86
8,赵丽娟,物理,102,91,97,129
8,刘晨,生物,99,85,106,89
8,余畅,物理,86,96,112,114
8,任建平,化学,93,87,117,107
8,冯磊,地理,95,89,106,75
8,周浩,生物,112,105,114,110
8,郝秀华,历史,99,89,111,64
8,张桂香,物理,120,78,117,97
8,李英,物理,93,96,118,118
8,陈秀华,地理,105,69,105,91
8,刘霞,历史,106,112,116,65
8,安建军,生物,107,85,100,95
8,卢想,物理,108,65,90,102
8,张玉华,生物,103,88,105,103
8,夏岩,政治,106,64,109,103
8,陈楠,地理,86,76,114,89
8,钟颖,物理,106,79,102,85
8,张欣,化学,101,80,102,112
8,李凤英,化学,110,86,118,107
8,余桂芳,物理,106,68,121,120
8,韩坤,地理,109,100,101,80
8,杨亮,物理,89,91,103,108
8,方秀梅,化学,78,98,105,93
8,黎想,化学,116,81,102,105
8,苟淑华,历史,92,79,121,107
8,丁帅,化学,109,70,126,87
8,吴俊,政治,102,95,133,107
8,鲁欣,历史,101,97,101,83
8,严秀云,地理,92,91,102,76
8,李小红,历史,97,87,114,98
8,王桂芳,地理,104,70,103,63
8,高莉,生物,110,92,114,101
8,严琳,化学,104,89,113,94
8,易颖,化学,93,94,105,95
8,刘静,化学,107,108,111,99
8,刘娜,化学,105,75,101,103
8,钟刚,生物,104,70,104,90
8,李东,物理,102,91,100,74
8,狄琳,化学,106,94,102,96
8,伍建军,地理,97,90,114,78
8,邹鑫,化学,96,66,107,94
8,章婷婷,历史,113,103,124,113
8,李建军,生物,110,100,99,89
8,陈玲,化学,99,79,124,97
8,何成,物理,102,70,123,109
8,封军,政治,105,69,108,99
8,邓瑜,生物,92,84,105,93
8,陈慧,地理,93,95,106,88
9,李洁,物理,108,112,113,101
9,王宁,历史,110,89,112,83
9,雷芳,化学,102,100,106,104
9,商建华,地理,110,86,107,101
9,曹博,化学,107,63,112,105
9,傅磊,地理,106,87,114,88
9,廖俊,生物,110,85,103,88
9,周建平,政治,112,103,113,115
9,白丽,化学,113,100,109,96
9,丁斌,地理,104,99,108,86
9,潘荣,历史,107,81,118,95
9,马娜,历史,110,89,81,60
9,王欢,生物,91,79,110,103
9,陶丽,化学,107,81,123,103
9,艾雪梅,化学,117,79,103,105
9,王明,政治,96,81,102,106
9,马婷,生物,106,85,112,92
9,尹峰,物理,98,85,105,102
9,吴慧,政治,95,94,111,108
9,谭芳,生物,103,89,112,117
9,林鑫,物理,96,113,102,94
9,孙晨,地理,103,88,105,69
9,夏淑兰,化学,106,86,113,96
9,刘颖,化学,97,82,110,95
9,刘斌,历史,108,75,105,89
9,杨凤英,政治,97,105,111,105
9,龚建华,物理,109,50,123,113
9,李云,生物,106,87,103,92
9,罗华,地理,93,71,111,87
9,梁辉,政治,98,79,109,119
9,苑利,生物,102,93,100,85
9,谭杰,化学,94,53,108,94
9,刘超,政治,107,75,106,119
9,叶丽丽,历史,102,86,107,78
9,裴秀荣,政治,103,104,111,123
9,马坤,物理,97,97,105,104
9,丁燕,生物,101,64,116,94
9,许杨,生物,98,53,114,106
9,鲁桂芳,物理,101,70,119,96
9,陈雪梅,生物,97,83,107,93
9,黄平,生物,103,83,96,101
9,张桂花,政治,100,99,116,117
9,许涛,生物,108,98,105,107
9,陈晨,物理,96,88,120,118
9,李想,生物,93,96,104,100
9,张想,政治,99,104,114,115
9,兰晨,物理,104,89,107,97
9,刘桂英,物理,120,90,105,86
9,赵秀珍,化学,99,86,115,99
9,高娟,历史,93,103,101,97
9,何春梅,物理,103,97,118,105
9,管楠,化学,96,85,120,102
9,曾宇,物理,112,98,128,99
9,熊阳,历史,93,97,117,82
9,孙晶,物理,98,93,125,119
9,彭桂珍,政治,96,74,105,114
9,刘俊,历史,110,96,104,67
9,孙桂芳,物理,99,85,104,97
9,周建国,历史,110,106,106,107
9,谢桂兰,政治,96,96,115,102
9,徐燕,化学,102,81,98,115
9,赵玉兰,生物,109,98,113,94
9,王慧,政治,108,93,109,113
9,钟桂荣,地理,101,74,106,100
9,朱瑞,化学,106,93,107,90
9,詹海燕,化学,111,77,115,84
9,冯文,化学,114,96,109,85
9,郭涛,政治,107,94,114,105
9,连春梅,化学,104,96,99,111
10,萧丽娟,地理,98,87,106,83
10,孔英,化学,96,98,106,119
10,林东,化学,112,68,110,111
10,刘鹏,化学,99,70,121,101
10,杨秀珍,历史,91,71,98,70
10,谭金凤,化学,106,79,107,96
10,李强,政治,94,80,117,137
10,陈峰,历史,98,79,108,104
10,方淑兰,生物,95,100,102,96
10,赵波,政治,94,91,111,111
10,李宇,化学,101,104,115,108
10,耿勇,化学,95,95,101,96
10,江丹丹,化学,94,80,99,92
10,倪秀兰,化学,108,89,114,106
10,何荣,化学,94,58,102,106
10,张宇,历史,112,99,105,78
10,温坤,生物,87,84,114,122
10,张博,政治,102,101,113,112
10,林帆,物理,106,107,101,93
10,万志强,生物,104,100,106,97
10,杨玉,生物,90,121,106,95
10,查云,化学,104,75,104,114
10,李金凤,地理,102,61,114,74
10,杨杨,化学,104,94,102,99
10,王丹丹,化学,115,74,119,93
10,陈金凤,化学,98,106,115,94
