班级,姓名,选科,语文,数学,英语,科目
2,李玉兰,生物,120,88,97,90
2,王桂珍,物理,94,76,93,90
2,吴秀兰,化学,119,69,90,97
2,冯小红,历史,117,83,92,108
2,王金凤,地理,92,103,84,94
2,项超,化学,97,77,95,112
2,李楠,历史,103,106,88,114
2,燕丽娟,历史,140,86,95,103
2,苏丽丽,化学,90,80,96,106
2,王欣,生物,82,58,105,105
2,张杰,化学,83,89,96,123
2,郎佳,地理,104,88,85,108
2,王亮,历史,109,62,97,110
2,高建,生物,124,102,97,73
2,方丽,化学,101,66,88,88
2,黄静,生物,112,109,98,84
2,罗秀荣,物理,80,88,101,109
2,李秀珍,化学,99,88,102,107
2,徐颖,化学,102,83,94,115
2,方建军,地理,88,67,91,111
2,杜文,地理,85,93,100,97
2,谷静,生物,96,44,84,79
2,叶晶,政治,86,88,99,103
2,何瑞,政治,104,81,94,113
2,段柳,政治,123,80,93,93
2,黄雪,物理,76,84,94,125
2,刘云,地理,99,73,90,104
2,马桂兰,化学,101,69,93,124
2,陈娟,地理,95,68,92,113
2,文桂珍,政治,114,79,84,106
2,罗艳,历史,102,90,93,108
2,刘宇,化学,105,93,88,100
2,秦瑞,物理,91,89,73,125
2,龙鑫,物理,95,108,87,121
2,邓红,生物,96,96,87,101
3,聂洁,生物,120,74,99,80
3,张利,物理,88,77,103,132
3,夏欣,生物,91,100,89,84
3,夏瑞,生物,111,102,100,85
3,纪旭,物理,84,111,100,118
3,黎桂芳,化学,106,113,94,103
3,黄萍,地理,105,126,105,96
3,颜峰,生物,95,96,99,111
3,赵璐,化学,108,87,88,110
3,李秀华,物理,106,75,84,115
3,殷志强,物理,130,97,101,134
3,张柳,地理,102,69,81,113
3,吴柳,生物,101,122,92,94
3,孙想,历史,101,115,84,97
3,孟莹,政治,98,109,87,101
3,张雪梅,地理,100,83,102,99
3,李杨,生物,83,90,82,86
3,樊欣,化学,110,81,99,85
3,韩桂英,化学,93,99,97,114
3,葛丽华,政治,71,114,85,98
3,李佳,化学,112,89,89,114
3,杜想,化学,118,97,111,106
3,陈淑兰,化学,87,90,88,104
3,梁冬梅,生物,108,94,98,85
3,焦玉珍,化学,131,85,97,107
3,戴伟,政治,103,97,91,107
3,王玉,地理,94,104,96,115
3,任玉梅,地理,109,99,103,107
3,戴杨,物理,97,88,97,130
3,慕阳,物理,92,99,101,130
3,韩芳,历史,84,53,103,106
3,章玉梅,生物,116,75,87,92
3,张丽华,政治,92,82,99,95
3,钟玉梅,物理,117,107,86,126
3,张建军,化学,114,86,86,120
3,郝丽娟,地理,118,122,85,105
3,田桂芳,历史,95,103,93,97
3,张飞,地理,126,83,100,111
3,钟志强,生物,115,81,102,90
3,郑阳,物理,110,98,83,107
3,胡杰,生物,103,95,78,89
3,高玉英,物理,106,72,92,149
3,吕晶,历史,102,91,101,112
3,梁桂芝,政治,107,86,98,86
3,田璐,历史,103,71,84,90
3,耿瑞,物理,99,92,94,112
3,张淑英,化学,109,84,75,124
3,蒋秀芳,历史,113,66,79,97
3,张荣,物理,93,86,96,108
3,吴红梅,政治,97,111,91,89
3,杨玉华,生物,90,75,90,97
3,罗雪梅,化学,104,81,94,110
3,朱雪,历史,92,85,95,98
3,萧杰,历史,93,103,85,107
3,姜桂花,化学,99,124,82,100
3,夏丽丽,物理,111,66,92,120
3,马萍,物理,114,73,91,83
3,张建华,生物,95,92,97,98
3,陆俊,生物,101,89,96,99
3,孟华,地理,97,100,88,107
3,曲玲,化学,106,78,87,96
3,张兰英,物理,93,120,89,114
3,孙瑜,生物,78,99,86,122
3,郝萍,政治,111,52,97,87
3,吴欢,政治,107,92,102,92
3,魏博,生物,89,88,88,92
3,蔡玲,化学,112,105,97,109
3,高秀兰,生物,95,103,91,119
3,翁红梅,化学,109,129,87,96
3,李超,物理,110,87,95,112
3,李梅,政治,106,83,103,104
3,黄凤兰,政治,109,85,103,89
3,徐桂珍,政治,96,71,69,102
3,张洋,化学,109,107,91,116
3,王凤兰,生物,104,76,100,101
3,陈秀梅,化学,86,79,92,98
3,魏想,地理,120,82,85,92
3,李兵,历史,106,83,90,80
3,喻宁,化学,100,80,92,115
3,张倩,历史,108,100,80,85
3,杨桂荣,化学,112,56,102,105
3,宋秀梅,地理,103,76,88,126
3,白坤,生物,95,83,88,87
3,屈小红,生物,114,84,78,102
3,吕成,政治,110,86,99,100
3,潘颖,政治,71,103,82,84
4,沈亮,生物,132,84,87,85
4,黄杨,化学,98,97,84,102
4,刘磊,化学,94,105,79,118
4,马宇,历史,77,97,96,99
4,武桂荣,物理,105,91,89,123
4,田帆,物理,125,92,87,129
4,宋帅,地理,104,89,98,96
4,王帆,历史,112,90,94,110
4,李凤兰,化学,100,82,103,116
4,龙秀荣,化学,104,66,100,94
4,徐涛,化学,90,84,93,110
4,吴建,地理,115,92,98,95
4,王淑兰,地理,107,102,95,90
4,孙丹,物理,110,85,85,116
4,胡莉,化学,111,83,94,121
4,赵兰英,生物,123,89,90,92
4,赵彬,物理,112,81,78,118
4,董彬,化学,79,66,98,111
4,王浩,生物,95,70,78,88
4,洪峰,生物,91,106,94,94
4,张强,化学,104,66,91,113
4,黄宁,化学,97,93,87,98
4,李琴,化学,90,103,78,111
4,廖涛,化学,116,87,86,105
4,张磊,生物,97,94,77,93
4,杨兰英,历史,81,84,92,101
4,陈平,化学,122,95,100,89
4,刘晶,物理,85,86,64,104
4,赵云,生物,123,107,92,92
4,陆晨,化学,97,104,90,107
4,郭秀珍,物理,91,85,92,106
4,蔡柳,政治,92,53,87,77
4,夏晨,地理,87,90,95,107
4,龙雪梅,化学,108,81,93,104
4,宁秀云,物理,79,85,92,93
4,黄勇,物理,102,105,83,141
4,卢飞,地理,101,118,99,108
4,魏凯,地理,85,114,87,94
4,冯秀兰,化学,91,79,95,90
4,王兰英,生物,100,91,108,93
4,张旭,化学,89,84,98,108
4,刘凯,化学,80,81,98,92
4,吴龙,地理,90,91,80,99
4,房娟,地理,92,109,90,117
4,杨霞,历史,88,99,95,92
4,程佳,物理,100,83,93,109
4,孙桂珍,物理,92,105,90,141
4,郑建,化学,101,75,91,109
4,左云,地理,115,81,88,95
4,李秀云,历史,84,81,90,89
4,林桂兰,地理,106,88,87,105
4,季秀云,物理,123,80,85,102
4,黄建,生物,103,68,87,108
4,卢林,化学,86,97,79,103
4,崔博,历史,97,90,89,115
4,赖萍,化学,106,60,87,115
4,萧丹丹,化学,106,97,77,117
4,杨建华,生物,101,92,95,74
4,曾玉兰,化学,84,106,111,110
4,许秀兰,生物,97,85,96,98
4,李秀芳,化学,85,105,85,112
4,吴淑兰,化学,90,92,109,95
4,何伟,化学,100,118,93,118
4,刘冬梅,化学,82,65,93,103
4,孙平,历史,94,110,86,107
4,王利,化学,86,107,97,119
4,何阳,地理,115,111,98,121
4,何淑兰,地理,112,68,78,102
4,施建国,历史,108,88,94,108
4,李娟,化学,105,80,96,105
4,张建,历史,94,104,84,95
4,傅兰英,地理,82,91,94,118
4,纪梅,生物,97,75,86,79
4,杨辉,政治,118,92,99,87
4,崔淑珍,政治,94,85,94,105
4,李丽丽,地理,93,84,89,92
4,李岩,化学,93,99,90,103
4,王华,历史,113,87,103,100
4,陶彬,物理,91,85,91,114
4,吴利,生物,107,93,95,96
4,陈亮,生物,115,105,103,87
4,刘燕,历史,77,77,85,104
4,白桂珍,化学,103,66,85,86
4,杨建,生物,110,76,85,85
4,康建国,政治,106,103,84,94
4,张海燕,化学,93,90,88,113
4,彭秀芳,物理,103,72,82,124
4,朱丽娟,生物,115,83,88,88
4,王霞,历史,78,98,101,105
4,梁丽华,政治,81,80,89,83
5,李旭,生物,114,76,85,88
5,田飞,地理,93,99,96,123
5,叶颖,生物,110,96,109,91
5,廖红梅,物理,115,76,79,108
5,彭桂兰,化学,108,117,102,101
5,马凯,生物,100,85,98,74
5,傅想,生物,108,102,85,115
5,韦娟,历史,90,83,101,111
5,翟杨,生物,105,79,84,94
5,连丽丽,政治,117,74,91,86
5,陈桂英,生物,106,64,86,111
5,林梅,历史,104,80,84,113
5,李红梅,物理,133,75,84,129
5,唐淑兰,化学,110,77,84,104
5,孟雷,化学,96,88,99,96
5,关斌,物理,91,92,113,139
5,桑波,化学,120,88,92,121
5,管玲,生物,99,83,103,86
5,康平,地理,120,96,89,78
5,甘晶,生物,87,104,100,76
5,欧萍,生物,114,81,83,98
5,胡娟,物理,128,79,93,82
5,刘淑华,生物,104,104,96,102
5,萧秀云,生物,76,79,85,83
5,孙志强,化学,86,103,94,102
5,海颖,化学,102,58,90,106
5,刘桂珍,生物,89,111,97,108
5,侯娟,生物,99,85,94,110
5,吴红,地理,66,86,100,107
5,杜亮,生物,95,87,87,92
5,谭鑫,地理,117,91,102,108
5,林桂英,化学,111,97,88,125
5,傅倩,化学,120,84,105,106
5,林婷,物理,128,116,92,106
5,董丹丹,历史,103,115,97,100
5,何亮,历史,76,79,85,99
5,朱想,政治,103,82,81,91
5,王建,政治,82,94,80,111
5,李桂芝,历史,119,113,83,111
5,汪瑞,物理,95,86,85,126
5,张雷,地理,91,104,82,105
5,谢杨,化学,87,69,93,89
5,高军,物理,74,96,92,131
5,田婷,历史,116,81,99,102
5,高洁,地理,69,100,71,105
5,鲁瑞,历史,114,108,93,100
5,张敏,历史,106,90,91,99
5,钟辉,化学,106,103,96,119
5,何艳,生物,115,89,109,64
5,杨博,物理,106,79,103,135
5,赵柳,历史,129,113,83,94
5,杨宁,地理,81,89,105,87
5,朱彬,地理,90,71,82,105
5,叶秀华,政治,89,81,98,102
5,毛红霞,化学,99,50,94,87
5,张婷,化学,104,97,83,106
5,罗洋,地理,68,93,97,101
5,罗建华,历史,122,113,90,94
5,奚凤英,历史,79,77,93,107
5,赵敏,物理,88,70,92,122
5,蔡博,物理,89,101,86,125
5,何金凤,化学,85,103,89,111
5,马莹,化学,101,89,116,105
5,马倩,历史,108,95,84,94
5,朱超,地理,106,84,84,96
5,李阳,化学,109,84,85,112
5,杨波,历史,97,82,96,95
5,陈小红,化学,92,82,83,89
5,左娟,物理,81,75,104,133
5,张秀梅,化学,95,90,94,110
5,叶平,物理,109,95,91,131
5,杨荣,化学,95,89,92,108
5,乐洋,生物,69,75,89,108
5,杨瑞,政治,98,114,84,89
5,盛帆,物理,84,107,86,139
5,杨明,化学,103,83,83,108
5,邓建华,化学,116,95,94,97
5,周玉兰,化学,103,83,103,103
5,王杰,生物,90,92,78,93
5,吴鹏,生物,111,77,93,86
5,李玉英,地理,119,89,77,89
6,徐红,历史,106,106,92,91
6,卢英,政治,99,94,79,87
6,王玉梅,化学,95,77,95,90
6,路丹,化学,108,69,101,107
6,刘玉珍,物理,111,78,84,114
6,窦畅,化学,101,95,96,125
6,汤秀芳,地理,110,89,89,114
6,孔桂芝,化学,97,75,90,98
6,江莉,政治,127,76,92,105
6,李丽,化学,94,85,93,116
6,李平,历史,88,102,89,96
6,孟红霞,生物,87,89,94,115
6,温玉梅,生物,81,87,90,75
6,沈欣,生物,87,47,88,95
6,罗坤,化学,99,102,90,113
6,薛英,政治,81,83,100,76
6,冯玲,历史,101,75,101,115
6,李雪,化学,104,88,95,112
6,王洁,地理,102,88,83,97
6,甘健,历史,114,89,93,88
6,杨红霞,地理,74,71,101,96
6,陆涛,生物,107,99,107,80
6,杨红梅,历史,111,87,76,94
6,国丽华,政治,105,62,79,81
6,雷红霞,生物,101,67,107,91
6,陈荣,化学,93,84,98,90
6,江鑫,生物,105,81,93,98
6,吴莹,历史,91,64,88,90
6,齐峰,政治,114,113,86,93
6,申成,化学,89,111,97,110
6,白雪,生物,90,108,91,66
6,蒋玉英,生物,114,68,96,96
6,余淑珍,物理,108,79,97,102
6,黎玉,物理,89,100,92,136
6,王玉兰,化学,75,73,94,118
6,李磊,物理,103,73,109,117
6,王平,生物,107,84,100,112
6,周彬,物理,102,66,88,125
6,马桂英,生物,100,102,78,95
6,杨英,生物,92,77,84,108
6,楚超,化学,107,76,93,102
6,李敏,物理,104,69,79,115
6,杜海燕,物理,108,89,87,136
6,张丹丹,生物,105,82,94,76
6,张玉,地理,107,98,88,106
6,赵俊,化学,116,65,89,123
6,张桂芝,化学,99,97,95,121
6,李帆,物理,122,87,91,116
6,曹旭,地理,81,54,90,102
6,杜丽华,历史,98,86,87,98
6,程强,政治,124,64,95,82
6,郭畅,物理,92,79,101,114
6,王凯,地理,90,69,101,88
6,陈杰,生物,87,75,89,92
6,路玉华,生物,113,65,82,99
6,林建,生物,97,75,101,94
6,段畅,化学,92,106,84,114
6,罗文,物理,92,83,87,107
6,曹丽娟,地理,104,86,88,98
6,王梅,化学,87,86,95,104
6,万楠,化学,107,84,84,109
6,孙倩,化学,105,96,84,105
6,沈涛,生物,95,79,100,58
6,朱辉,物理,90,100,80,127
6,石兵,化学,106,92,82,116
6,程桂珍,化学,114,108,101,97
6,韩柳,化学,106,62,88,108
6,韦刚,政治,101,88,100,90
6,莫红梅,历史,96,66,80,91
6,雷丹,地理,102,72,95,122
6,周明,历史,97,90,96,93
6,刘兵,历史,97,80,90,97
6,宋博,物理,123,105,91,114
6,王军,物理,72,79,94,132
6,李浩,化学,89,89,72,105
6,袁强,化学,113,79,100,88
6,吉桂芝,化学,95,94,78,111
6,焦淑珍,物理,101,96,82,95
6,洪璐,地理,85,63,79,100
6,韩海燕,生物,103,99,96,95
6,张颖,生物,105,100,87,93
6,江波,化学,122,86,96,101
6,邵平,政治,100,85,92,84
7,王莉,生物,127,110,89,86
7,吴涛,生物,111,98,92,85
7,安海燕,生物,115,91,86,85
7,吕雪,物理,135,65,100,127
7,唐秀芳,政治,107,93,77,101
7,王桂芝,政治,102,81,81,87
7,黄文,化学,132,79,86,109
7,陈桂香,化学,107,93,88,102
7,黄敏,物理,105,88,92,107
7,辛慧,化学,103,95,100,99
7,杨婷婷,生物,90,103,98,58
7,贾健,化学,86,102,86,120
7,陈丹丹,历史,140,87,97,89
7,刘秀荣,生物,109,75,81,97
7,杨小红,生物,128,100,74,81
7,罗成,地理,98,67,105,111
7,张畅,生物,108,107,106,123
7,卢桂芝,历史,123,87,87,106
7,沈秀芳,化学,91,96,86,116
7,支桂珍,生物,124,80,81,112
7,杨丽娟,生物,91,105,102,111
7,梁霞,生物,81,82,82,87
7,褚晶,生物,94,106,81,103
7,王秀芳,化学,71,95,90,121
7,郑利,历史,100,80,102,99
7,刘建军,化学,76,77,89,95
7,韩慧,生物,116,84,95,89
7,孙欢,地理,81,101,92,83
7,刘春梅,化学,93,103,88,102
7,孟凤兰,化学,64,98,87,103
7,吴平,化学,81,77,103,113
7,杨文,化学,96,75,87,99
7,康华,化学,85,110,107,122
7,范波,历史,98,92,88,109
7,郭超,物理,86,91,90,116
7,潘杰,地理,104,71,85,108
7,杨雪,化学,90,101,89,88
7,田磊,化学,101,113,111,108
7,徐利,化学,108,103,97,100
7,杨丹,地理,83,88,82,88
7,杨晨,历史,97,82,88,109
7,张明,化学,87,77,98,102
7,艾俊,政治,114,77,85,101
7,武杰,地理,94,102,84,102
7,冯峰,历史,90,79,72,99
7,关淑兰,物理,90,95,90,95
7,胡玉,化学,103,103,95,125
7,萧海燕,物理,99,91,107,113
7,王桂荣,政治,81,93,100,101
7,赵伟,地理,83,81,93,115
7,刘浩,生物,99,91,87,89
7,杨楠,地理,76,84,77,133
7,武刚,政治,91,84,77,104
7,董秀梅,历史,99,79,105,106
7,金阳,历史,92,126,99,108
7,陆凤英,地理,97,83,95,94
7,谷莹,物理,94,65,92,109
7,宋伟,历史,89,71,99,113
7,彭桂英,地理,92,81,80,97
7,马亮,历史,105,89,93,111
7,郝丹丹,政治,110,94,76,85
7,刘淑英,化学,108,87,92,110
7,孟刚,地理,107,53,82,118
7,杨桂兰,政治,119,86,91,100
7,李亮,政治,103,56,101,80
7,周鹏,化学,104,62,86,106
7,谢浩,化学,78,101,83,104
7,曹秀云,生物,107,71,87,83
7,陈成,历史,112,68,86,113
7,陈淑珍,物理,99,86,92,144
7,邓瑞,生物,114,88,91,94
7,计玉梅,地理,106,78,95,87
7,何彬,化学,93,83,87,96
7,史成,政治,111,112,74,84
7,康红,生物,102,83,98,85
7,王岩,生物,105,88,105,91
7,段玉英,化学,93,92,96,102
7,黎淑英,历史,113,84,102,97
7,杨桂珍,历史,85,115,101,94
7,罗林,生物,86,84,88,83
7,劳桂芝,历史,113,80,97,84
7,吕玉,历史,107,84,97,107
7,陈玉华,生物,100,84,94,103
7,李桂芳,地理,81,78,82,109
7,贾雪,生物,108,77,91,94
7,赵凤兰,生物,86,90,80,99
7,李丹,历史,109,56,93,98
7,黄鑫,历史,105,69,88,102
7,黄秀梅,历史,85,91,91,96
7,杨洋,化学,117,85,76,99
7,蒋玉梅,生物,99,78,86,93
7,李明,化学,101,56,98,104
7,万艳,地理,85,93,96,118
7,崔丽娟,物理,99,87,99,123
7,陈欣,化学,87,92,92,121
7,张龙,政治,95,89,82,100
8,卢璐,历史,113,75,106,94
8,佘玉梅,历史,91,66,105,81
8,杨佳,化学,110,72,92,108
8,杨想,地理,109,79,97,110
8,王敏,物理,93,107,91,110
8,王想,物理,116,118,112,115
8,黄斌,化学,104,109,101,109
8,黄利,化学,97,103,82,100
8,张杨,地理,96,101,87,112
8,包健,化学,106,113,86,99
8,杨利,历史,98,88,91,111
8,朱鹏,政治,120,93,84,94
8,孙坤,地理,75,68,91,112
8,王博,生物,115,93,91,97
8,卢桂芳,地理,97,84,88,111
8,蒋雪,政治,117,85,83,106
8,李芳,历史,103,103,83,104
8,高兵,历史,80,101,93,87
8,林玉珍,化学,109,70,104,106
8,张帅,地理,100,63,97,95
8,朱秀梅,地理,91,75,90,90
8,郑婷,物理,86,85,90,121
8,仝慧,生物,91,97,103,85
8,王辉,生物,99,85,93,98
8,庞海燕,物理,102,70,95,118
8,叶丽娟,地理,100,61,81,97
8,郑柳,历史,103,88,95,89
8,胡燕,地理,90,97,83,101
8,李成,化学,89,97,75,108
8,张林,历史,134,78,105,102
8,赵雪梅,历史,109,63,82,100
8,梁玲,历史,103,94,73,88
8,覃平,地理,98,75,96,126
8,高建军,历史,109,77,84,111
8,姚娜,化学,110,92,97,105
8,唐帆,物理,93,92,68,89
8,司建军,化学,108,102,84,99
8,施雪,地理,98,78,97,120
8,姚雷,物理,99,78,94,105
8,符玉珍,生物,123,76,79,73
8,赵丽娟,物理,93,73,86,114
8,刘晨,生物,108,95,99,110
8,余畅,物理,108,89,95,116
8,任建平,化学,108,80,104,91
8,冯磊,地理,122,104,86,99
8,周浩,生物,83,94,89,116
8,郝秀华,历史,102,78,90,95
8,张桂香,物理,100,99,101,124
8,李英,物理,93,57,90,121
8,陈秀华,地理,120,78,100,100
8,刘霞,历史,84,113,106,86
8,安建军,生物,96,78,99,106
8,卢想,物理,89,69,90,130
8,张玉华,生物,109,101,87,76
8,夏岩,政治,107,90,91,109
8,陈楠,地理,115,84,97,113
8,钟颖,物理,88,95,90,127
8,张欣,化学,70,95,97,107
8,李凤英,化学,94,92,95,97
8,余桂芳,物理,108,73,90,121
8,韩坤,地理,124,108,78,110
8,杨亮,物理,93,91,84,136
8,方秀梅,化学,99,78,100,85
8,黎想,化学,109,103,100,118
8,苟淑华,历史,102,104,84,90
8,丁帅,化学,103,99,97,111
8,吴俊,政治,69,130,89,81
8,鲁欣,历史,115,85,92,105
8,严秀云,地理,111,74,89,109
8,李小红,历史,114,109,90,105
8,王桂芳,地理,97,84,93,119
8,高莉,生物,106,91,86,98
8,严琳,化学,110,97,97,125
8,易颖,化学,112,82,86,98
8,刘静,化学,110,91,95,112
8,刘娜,化学,137,105,99,102
8,钟刚,生物,90,89,96,86
8,李东,物理,98,93,96,122
8,狄琳,化学,106,60,88,113
8,伍建军,地理,94,80,86,101
8,邹鑫,化学,114,90,97,103
8,章婷婷,历史,113,76,87,119
8,李建军,生物,104,75,94,104
8,陈玲,化学,90,79,87,95
8,何成,物理,117,68,92,112
8,封军,政治,77,78,87,101
8,邓瑜,生物,87,87,78,86
8,陈慧,地理,96,77,96,102
9,李洁,物理,87,85,90,131
9,王宁,历史,83,93,81,96
9,雷芳,化学,116,98,103,105
9,商建华,地理,97,63,82,97
9,曹博,化学,113,91,87,95
9,傅磊,地理,87,83,91,97
9,廖俊,生物,110,104,107,90
9,周建平,政治,124,87,82,83
9,白丽,化学,96,68,88,122
9,丁斌,地理,115,68,94,105
9,潘荣,历史,93,90,96,80
9,马娜,历史,85,74,99,104
9,王欢,生物,88,90,75,86
9,陶丽,化学,87,112,94,102
9,艾雪梅,化学,108,91,88,97
9,王明,政治,119,91,86,112
9,马婷,生物,101,85,87,92
9,尹峰,物理,100,65,74,99
9,吴慧,政治,102,97,95,91
9,谭芳,生物,102,84,99,111
9,林鑫,物理,106,69,99,116
9,孙晨,地理,90,100,75,116
9,夏淑兰,化学,91,94,98,95
9,刘颖,化学,101,67,90,115
9,刘斌,历史,83,92,85,87
9,杨凤英,政治,107,74,90,101
9,龚建华,物理,99,71,107,124
9,李云,生物,117,86,96,81
9,罗华,地理,114,91,91,122
9,梁辉,政治,110,102,91,80
9,苑利,生物,96,108,98,97
9,谭杰,化学,93,78,83,89
9,刘超,政治,94,115,89,76
9,叶丽丽,历史,107,92,90,101
9,裴秀荣,政治,94,102,100,110
9,马坤,物理,102,108,96,111
9,丁燕,生物,103,81,85,67
9,许杨,生物,106,76,83,101
9,鲁桂芳,物理,104,99,83,124
9,陈雪梅,生物,116,98,89,101
9,黄平,生物,115,84,96,109
9,张桂花,政治,80,108,87,95
9,许涛,生物,77,112,86,84
9,陈晨,物理,97,79,69,104
9,李想,生物,106,115,94,98
9,张想,政治,104,80,93,102
9,兰晨,物理,98,87,96,109
9,刘桂英,物理,82,94,99,130
9,赵秀珍,化学,92,73,98,108
9,高娟,历史,96,89,88,107
9,何春梅,物理,114,80,94,125
9,管楠,化学,98,112,85,114
9,曾宇,物理,93,89,83,111
9,熊阳,历史,76,84,87,91
9,孙晶,物理,87,83,86,142
9,彭桂珍,政治,88,100,94,88
9,刘俊,历史,104,84,93,75
9,孙桂芳,物理,105,95,90,114
9,周建国,历史,87,70,83,98
9,谢桂兰,政治,98,103,87,108
9,徐燕,化学,118,82,94,111
9,赵玉兰,生物,92,97,90,99
9,王慧,政治,110,80,100,100
9,钟桂荣,地理,93,71,97,99
9,朱瑞,化学,88,99,97,91
9,詹海燕,化学,107,73,87,103
9,冯文,化学,98,83,94,103
9,郭涛,政治,121,87,95,84
9,连春梅,化学,97,116,96,102
10,萧丽娟,地理,121,71,94,114
10,孔英,化学,82,79,97,122
10,林东,化学,106,105,85,97
10,刘鹏,化学,87,91,78,95
10,杨秀珍,历史,108,96,97,118
10,谭金凤,化学,95,95,97,121
10,李强,政治,107,73,96,73
10,陈峰,历史,87,101,77,97
10,方淑兰,生物,104,106,86,112
10,赵波,政治,82,93,86,84
10,李宇,化学,85,95,96,96
10,耿勇,化学,122,111,69,113
10,江丹丹,化学,101,79,85,119
10,倪秀兰,化学,91,67,90,106
10,何荣,化学,98,90,101,114
10,张宇,历史,88,80,86,94
10,温坤,生物,105,103,90,96
10,张博,政治,94,76,102,89
10,林帆,物理,92,65,89,122
10,万志强,生物,109,89,96,95
10,杨玉,生物,91,78,82,84
10,查云,化学,114,71,94,110
10,李金凤,地理,84,92,93,114
10,杨杨,化学,84,56,90,111
10,王丹丹,化学,75,97,88,113
10,陈金凤,化学,103,77,82,107
