班级,姓名,选科,语文,数学,英语,科目
1,刘丽,地理,117,105,96,106
1,刘莉,生物,115,94,90,100
1,邱浩,历史,100,115,103,92
1,齐鹏,地理,116,105,89,111
1,许欢,化学,113,99,96,104
1,王雷,地理,101,92,111,107
1,朱倩,化学,115,77,84,107
1,赵桂花,化学,104,111,91,102
1,刘波,化学,124,100,101,97
1,李建国,物理,103,95,108,89
1,王娟,物理,117,89,115,87
1,范明,政治,117,116,92,83
1,戴磊,历史,109,98,104,93
1,欧阳艳,物理,95,105,91,106
1,张欢,物理,105,89,89,103
1,李欢,化学,95,99,86,104
1,周颖,生物,119,102,84,97
2,戴宇,政治,107,105,94,84
2,张丽娟,生物,109,97,102,93
2,符伟,化学,113,110,100,103
2,李飞,地理,117,103,103,107
2,蒋杰,政治,113,98,94,81
2,覃玉兰,历史,108,81,98,75
2,徐佳,化学,94,87,96,97
2,庄辉,地理,121,104,110,96
2,杨柳,化学,90,96,117,117
2,李晶,物理,90,75,104,94
2,梁志强,生物,109,91,71,98
2,向华,化学,119,103,107,98
2,葛飞,化学,109,106,106,103
2,张波,生物,103,102,94,72
2,尹金凤,地理,107,97,97,113
2,邓成,政治,124,98,109,84
2,韩婷婷,化学,120,106,88,106
2,喻刚,地理,106,96,111,112
2,李建平,化学,105,103,88,110
2,王波,历史,104,100,109,56
2,张建平,历史,119,83,109,76
2,林淑珍,化学,107,133,106,100
2,沈雷,化学,104,95,90,113
2,王淑珍,地理,105,97,96,109
2,邝建军,化学,97,103,98,99
2,张梅,化学,104,97,88,107
2,屈桂英,物理,105,101,112,116
2,张勇,物理,104,82,105,83
2,马建,化学,103,92,85,104
2,杨建国,物理,102,107,114,100
2,王静,地理,106,82,123,94
2,魏桂香,化学,90,94,100,96
2,郑雷,历史,111,108,91,95
2,蔡秀芳,历史,109,115,112,97
2,邓琳,地理,100,93,95,126
2,王淑英,化学,125,99,84,95
2,周凤兰,生物,100,88,84,67
2,戴玉梅,历史,112,103,120,98
2,陈颖,化学,112,94,89,92
2,李玉兰,生物,110,110,82,94
2,王桂珍,物理,102,96,85,81
2,吴秀兰,化学,104,104,104,93
2,冯小红,历史,110,106,110,87
2,王金凤,地理,97,112,87,121
2,项超,化学,101,83,96,101
2,李楠,历史,103,109,99,85
2,燕丽娟,历史,97,91,115,52
2,苏丽丽,化学,107,106,109,110
2,王欣,生物,105,119,115,81
2,张杰,化学,114,114,103,97
2,郎佳,地理,103,96,98,112
2,王亮,历史,101,110,111,96
2,高建,生物,102,122,88,77
2,方丽,化学,116,96,90,99
2,黄静,生物,102,110,87,77
2,罗秀荣,物理,104,98,106,94
2,李秀珍,化学,107,114,120,108
2,徐颖,化学,93,105,91,87
2,方建军,地理,111,90,108,98
2,杜文,地理,114,103,84,119
2,谷静,生物,105,116,98,72
2,叶晶,政治,114,102,96,84
2,何瑞,政治,105,101,103,86
2,段柳,政治,114,100,96,78
2,黄雪,物理,102,96,76,88
2,刘云,地理,117,102,96,100
2,马桂兰,化学,100,99,102,103
2,陈娟,地理,102,95,89,98
2,文桂珍,政治,121,111,106,62
2,罗艳,历史,112,89,104,97
2,刘宇,化学,115,94,83,112
2,秦瑞,物理,92,92,83,93
2,龙鑫,物理,124,89,100,95
2,邓红,生物,98,104,110,88
3,聂洁,生物,115,109,99,68
3,张利,物理,120,96,85,91
3,夏欣,生物,116,107,99,86
3,夏瑞,生物,104,105,99,67
3,纪旭,物理,114,83,96,90
3,黎桂芳,化学,120,104,93,102
3,黄萍,地理,106,105,87,107
3,颜峰,生物,111,96,92,80
3,赵璐,化学,119,104,119,110
3,李秀华,物理,121,88,102,87
3,殷志强,物理,118,94,104,87
3,张柳,地理,107,111,95,120
3,吴柳,生物,108,103,107,63
3,孙想,历史,117,93,92,76
3,孟莹,政治,112,96,101,87
3,张雪梅,地理,114,108,99,113
3,李杨,生物,112,93,105,83
3,樊欣,化学,109,98,115,95
3,韩桂英,化学,104,86,102,94
3,葛丽华,政治,107,100,102,73
3,李佳,化学,108,116,102,102
3,杜想,化学,104,77,84,84
3,陈淑兰,化学,101,102,113,97
3,梁冬梅,生物,105,104,103,69
3,焦玉珍,化学,103,97,88,111
3,戴伟,政治,103,89,104,77
3,王玉,地理,100,82,103,99
3,任玉梅,地理,107,93,100,109
3,戴杨,物理,105,109,111,82
3,慕阳,物理,101,89,106,105
3,韩芳,历史,95,83,90,82
3,章玉梅,生物,112,109,110,62
3,张丽华,政治,125,96,98,88
3,钟玉梅,物理,108,102,77,108
3,张建军,化学,116,109,87,118
3,郝丽娟,地理,113,117,80,132
3,田桂芳,历史,116,95,99,80
3,张飞,地理,112,108,87,116
3,钟志强,生物,99,96,110,80
3,郑阳,物理,105,74,100,93
3,胡杰,生物,99,105,100,87
3,高玉英,物理,112,90,90,69
3,吕晶,历史,106,110,104,94
3,梁桂芝,政治,96,92,88,89
3,田璐,历史,104,103,103,91
3,耿瑞,物理,109,92,102,86
3,张淑英,化学,117,82,90,99
3,蒋秀芳,历史,109,92,110,94
3,张荣,物理,116,88,89,111
3,吴红梅,政治,121,96,119,80
3,杨玉华,生物,96,113,94,70
3,罗雪梅,化学,114,98,100,102
3,朱雪,历史,110,121,92,82
3,萧杰,历史,112,109,95,96
3,姜桂花,化学,110,94,97,92
3,夏丽丽,物理,108,120,90,113
3,马萍,物理,105,111,113,121
3,张建华,生物,114,105,115,65
3,陆俊,生物,114,98,84,70
3,孟华,地理,101,105,106,109
3,曲玲,化学,108,90,98,82
3,张兰英,物理,92,105,102,77
3,孙瑜,生物,93,98,102,67
3,郝萍,政治,97,111,89,78
3,吴欢,政治,89,107,96,79
3,魏博,生物,99,97,80,95
3,蔡玲,化学,111,104,95,106
3,高秀兰,生物,110,95,103,90
3,翁红梅,化学,115,90,103,94
3,李超,物理,115,93,94,87
3,李梅,政治,102,93,87,79
3,黄凤兰,政治,114,95,93,80
3,徐桂珍,政治,108,99,125,74
3,张洋,化学,97,99,110,109
3,王凤兰,生物,100,102,99,75
3,陈秀梅,化学,100,115,109,90
3,魏想,地理,95,108,102,103
3,李兵,历史,109,102,115,93
3,喻宁,化学,109,105,116,95
3,张倩,历史,115,85,99,84
3,杨桂荣,化学,105,91,87,98
3,宋秀梅,地理,104,113,80,91
3,白坤,生物,120,90,97,85
3,屈小红,生物,103,113,94,89
3,吕成,政治,101,117,92,85
3,潘颖,政治,117,111,93,78
4,沈亮,生物,124,103,96,72
4,黄杨,化学,118,86,97,98
4,刘磊,化学,109,93,103,96
4,马宇,历史,97,108,102,90
4,武桂荣,物理,107,88,93,95
4,田帆,物理,121,98,82,93
4,宋帅,地理,109,92,114,120
4,王帆,历史,105,103,116,112
4,李凤兰,化学,106,95,91,108
4,龙秀荣,化学,98,98,95,103
4,徐涛,化学,104,101,91,99
4,吴建,地理,108,90,101,110
4,王淑兰,地理,92,111,81,117
4,孙丹,物理,109,88,83,65
4,胡莉,化学,114,106,99,102
4,赵兰英,生物,120,100,109,77
4,赵彬,物理,100,105,101,94
4,董彬,化学,111,91,89,102
4,王浩,生物,108,98,99,78
4,洪峰,生物,110,95,96,65
4,张强,化学,120,99,106,108
4,黄宁,化学,117,114,96,103
4,李琴,化学,120,108,103,104
4,廖涛,化学,117,99,117,106
4,张磊,生物,103,92,89,75
4,杨兰英,历史,111,99,100,88
4,陈平,化学,113,122,99,96
4,刘晶,物理,108,85,87,103
4,赵云,生物,109,92,92,71
4,陆晨,化学,112,101,76,103
4,郭秀珍,物理,94,117,98,87
4,蔡柳,政治,118,95,107,83
4,夏晨,地理,104,92,110,112
4,龙雪梅,化学,106,117,93,109
4,宁秀云,物理,110,103,109,94
4,黄勇,物理,120,112,103,93
4,卢飞,地理,93,104,111,123
4,魏凯,地理,100,106,121,110
4,冯秀兰,化学,103,97,70,118
4,王兰英,生物,114,93,104,87
4,张旭,化学,98,79,95,105
4,刘凯,化学,112,97,84,108
4,吴龙,地理,107,90,99,119
4,房娟,地理,113,96,111,107
4,杨霞,历史,120,108,108,73
4,程佳,物理,124,98,101,94
4,孙桂珍,物理,108,103,78,104
4,郑建,化学,103,109,101,103
4,左云,地理,108,110,93,116
4,李秀云,历史,106,97,118,81
4,林桂兰,地理,111,93,92,108
4,季秀云,物理,110,97,89,102
4,黄建,生物,103,109,87,79
4,卢林,化学,107,102,109,94
4,崔博,历史,101,99,97,102
4,赖萍,化学,113,121,94,106
4,萧丹丹,化学,105,102,88,82
4,杨建华,生物,101,110,127,77
4,曾玉兰,化学,105,97,77,115
4,许秀兰,生物,114,91,85,69
4,李秀芳,化学,100,104,102,110
4,吴淑兰,化学,101,94,86,103
4,何伟,化学,99,98,95,104
4,刘冬梅,化学,107,93,95,107
4,孙平,历史,102,81,113,87
4,王利,化学,102,88,75,98
4,何阳,地理,107,86,110,117
4,何淑兰,地理,102,99,120,100
4,施建国,历史,104,91,94,89
4,李娟,化学,103,96,110,114
4,张建,历史,131,103,94,95
4,傅兰英,地理,102,103,95,102
4,纪梅,生物,100,86,87,82
4,杨辉,政治,100,105,110,93
4,崔淑珍,政治,109,102,94,94
4,李丽丽,地理,105,105,88,101
4,李岩,化学,101,105,106,99
4,王华,历史,109,100,101,80
4,陶彬,物理,108,107,103,95
4,吴利,生物,101,93,107,77
4,陈亮,生物,110,96,119,91
4,刘燕,历史,89,105,100,98
4,白桂珍,化学,117,103,108,105
4,杨建,生物,108,98,104,78
4,康建国,政治,111,98,118,84
4,张海燕,化学,110,104,87,105
4,彭秀芳,物理,125,102,68,114
4,朱丽娟,生物,95,102,85,94
4,王霞,历史,101,93,87,86
4,梁丽华,政治,115,94,83,94
5,李旭,生物,131,102,102,87
5,田飞,地理,112,89,97,106
5,叶颖,生物,118,104,92,81
5,廖红梅,物理,107,109,73,107
5,彭桂兰,化学,112,105,108,100
5,马凯,生物,125,114,95,90
5,傅想,生物,113,106,119,85
5,韦娟,历史,118,104,82,74
5,翟杨,生物,106,102,112,84
5,连丽丽,政治,109,90,101,79
5,陈桂英,生物,114,86,109,75
5,林梅,历史,123,104,93,87
5,李红梅,物理,104,85,101,73
5,唐淑兰,化学,113,99,98,107
5,孟雷,化学,94,118,98,96
5,关斌,物理,107,97,113,90
5,桑波,化学,99,112,111,99
5,管玲,生物,105,105,106,99
5,康平,地理,100,108,115,114
5,甘晶,生物,106,97,103,80
5,欧萍,生物,111,90,125,86
5,胡娟,物理,94,108,105,89
5,刘淑华,生物,104,91,106,96
5,萧秀云,生物,107,92,104,69
5,孙志强,化学,107,124,113,104
5,海颖,化学,95,118,116,113
5,刘桂珍,生物,112,109,100,63
5,侯娟,生物,118,99,88,102
5,吴红,地理,107,101,92,106
5,杜亮,生物,119,106,103,62
5,谭鑫,地理,112,108,103,100
5,林桂英,化学,114,98,85,107
5,傅倩,化学,112,108,110,90
5,林婷,物理,103,93,77,104
5,董丹丹,历史,105,104,104,96
5,何亮,历史,110,95,96,76
5,朱想,政治,112,92,95,72
5,王建,政治,109,99,96,76
5,李桂芝,历史,119,90,86,84
5,汪瑞,物理,103,81,99,97
5,张雷,地理,128,101,91,110
5,谢杨,化学,102,118,76,107
5,高军,物理,107,97,71,100
5,田婷,历史,101,102,76,100
5,高洁,地理,115,95,103,119
5,鲁瑞,历史,122,79,107,91
5,张敏,历史,106,105,126,93
5,钟辉,化学,96,100,115,95
5,何艳,生物,113,93,105,88
5,杨博,物理,111,107,94,87
5,赵柳,历史,108,102,102,90
5,杨宁,地理,104,92,95,118
5,朱彬,地理,117,104,120,109
5,叶秀华,政治,113,99,85,81
5,毛红霞,化学,112,101,92,96
5,张婷,化学,121,107,106,108
5,罗洋,地理,103,110,99,112
5,罗建华,历史,109,108,117,94
5,奚凤英,历史,100,101,89,86
5,赵敏,物理,107,93,88,78
5,蔡博,物理,105,99,92,69
5,何金凤,化学,98,94,85,101
5,马莹,化学,116,111,106,100
5,马倩,历史,106,97,85,82
5,朱超,地理,116,91,99,121
5,李阳,化学,112,102,100,116
5,杨波,历史,125,105,112,61
5,陈小红,化学,100,88,79,118
5,左娟,物理,113,97,110,95
5,张秀梅,化学,114,91,101,105
5,叶平,物理,126,101,98,108
5,杨荣,化学,116,112,95,112
5,乐洋,生物,96,113,83,95
5,杨瑞,政治,126,74,94,79
5,盛帆,物理,100,114,105,77
5,杨明,化学,105,101,103,99
5,邓建华,化学,100,102,108,113
5,周玉兰,化学,106,102,104,91
5,王杰,生物,110,94,109,70
5,吴鹏,生物,107,89,91,76
5,李玉英,地理,111,94,105,107
6,徐红,历史,112,103,99,74
6,卢英,政治,112,93,84,89
6,王玉梅,化学,115,88,100,110
6,路丹,化学,116,88,93,103
6,刘玉珍,物理,99,96,85,85
6,窦畅,化学,93,97,93,108
6,汤秀芳,地理,98,81,98,104
6,孔桂芝,化学,106,114,100,91
6,江莉,政治,106,90,94,82
6,李丽,化学,99,111,97,107
6,李平,历史,99,109,95,77
6,孟红霞,生物,107,104,102,86
6,温玉梅,生物,114,108,94,74
6,沈欣,生物,115,105,109,82
6,罗坤,化学,130,80,96,98
6,薛英,政治,112,100,100,93
6,冯玲,历史,120,90,78,93
6,李雪,化学,103,106,94,103
6,王洁,地理,119,101,110,105
6,甘健,历史,106,104,122,71
6,杨红霞,地理,100,107,107,108
6,陆涛,生物,99,91,108,68
6,杨红梅,历史,97,109,96,109
6,国丽华,政治,97,95,99,80
6,雷红霞,生物,100,101,100,75
6,陈荣,化学,106,96,104,116
6,江鑫,生物,98,100,110,98
6,吴莹,历史,113,81,102,79
6,齐峰,政治,106,100,94,95
6,申成,化学,107,85,99,108
6,白雪,生物,109,111,97,93
6,蒋玉英,生物,105,84,111,70
6,余淑珍,物理,106,126,99,80
6,黎玉,物理,108,94,113,73
6,王玉兰,化学,112,109,101,104
6,李磊,物理,86,94,100,103
6,王平,生物,111,114,83,81
6,周彬,物理,102,110,94,88
6,马桂英,生物,109,92,101,98
6,杨英,生物,101,95,117,104
6,楚超,化学,98,92,84,105
6,李敏,物理,105,105,101,80
6,杜海燕,物理,105,103,112,81
6,张丹丹,生物,108,91,100,74
6,张玉,地理,120,115,110,105
6,赵俊,化学,109,122,111,112
6,张桂芝,化学,117,91,93,91
6,李帆,物理,124,98,96,81
6,曹旭,地理,95,78,102,122
6,杜丽华,历史,94,107,109,77
6,程强,政治,107,104,87,104
6,郭畅,物理,105,97,94,130
6,王凯,地理,111,92,105,114
6,陈杰,生物,115,87,101,64
6,路玉华,生物,101,113,89,68
6,林建,生物,103,101,92,69
6,段畅,化学,95,104,89,101
6,罗文,物理,113,98,86,96
6,曹丽娟,地理,94,97,101,100
6,王梅,化学,98,111,96,112
6,万楠,化学,108,105,100,100
6,孙倩,化学,111,95,96,104
6,沈涛,生物,134,99,91,66
6,朱辉,物理,99,80,96,90
6,石兵,化学,94,109,91,104
6,程桂珍,化学,111,119,92,84
6,韩柳,化学,99,91,94,95
6,韦刚,政治,105,83,100,90
6,莫红梅,历史,115,91,108,88
6,雷丹,地理,122,97,78,110
6,周明,历史,108,90,109,106
6,刘兵,历史,116,93,100,86
6,宋博,物理,109,93,102,108
6,王军,物理,110,106,111,100
6,李浩,化学,107,98,93,103
6,袁强,化学,111,104,99,92
6,吉桂芝,化学,114,104,88,104
6,焦淑珍,物理,100,100,91,70
6,洪璐,地理,99,86,106,99
6,韩海燕,生物,106,99,113,94
6,张颖,生物,103,97,101,63
6,江波,化学,110,93,92,108
6,邵平,政治,120,115,94,80
7,王莉,生物,101,102,94,71
7,吴涛,生物,100,106,88,81
7,安海燕,生物,106,107,94,104
7,吕雪,物理,97,95,81,115
7,唐秀芳,政治,106,88,97,81
7,王桂芝,政治,108,93,103,89
7,黄文,化学,102,84,110,103
7,陈桂香,化学,107,108,93,109
7,黄敏,物理,110,96,99,78
7,辛慧,化学,119,109,92,111
7,杨婷婷,生物,113,112,99,72
7,贾健,化学,120,97,104,100
7,陈丹丹,历史,108,112,95,83
7,刘秀荣,生物,119,92,118,81
7,杨小红,生物,114,93,89,83
7,罗成,地理,110,102,102,104
7,张畅,生物,95,100,107,73
7,卢桂芝,历史,117,100,89,101
7,沈秀芳,化学,103,110,108,101
7,支桂珍,生物,120,94,94,74
7,杨丽娟,生物,117,99,91,87
7,梁霞,生物,122,94,104,87
7,褚晶,生物,105,104,108,83
7,王秀芳,化学,111,100,98,96
7,郑利,历史,102,108,96,88
7,刘建军,化学,107,104,92,95
7,韩慧,生物,107,107,96,80
7,孙欢,地理,120,105,86,107
7,刘春梅,化学,111,94,82,107
7,孟凤兰,化学,104,89,85,108
7,吴平,化学,99,112,101,105
7,杨文,化学,115,101,104,104
7,康华,化学,99,84,95,99
7,范波,历史,123,108,109,91
7,郭超,物理,122,80,106,68
7,潘杰,地理,107,91,79,107
7,杨雪,化学,123,112,92,105
7,田磊,化学,104,102,125,98
7,徐利,化学,100,103,108,101
7,杨丹,地理,117,91,119,126
7,杨晨,历史,115,102,115,105
7,张明,化学,95,96,85,103
7,艾俊,政治,97,102,105,82
7,武杰,地理,105,106,103,106
7,冯峰,历史,98,100,108,79
7,关淑兰,物理,99,106,107,89
7,胡玉,化学,105,95,83,97
7,萧海燕,物理,113,110,120,94
7,王桂荣,政治,110,112,88,88
7,赵伟,地理,95,102,78,114
7,刘浩,生物,108,88,64,96
7,杨楠,地理,119,99,98,112
7,武刚,政治,105,103,92,78
7,董秀梅,历史,105,96,104,82
7,金阳,历史,111,108,94,80
7,陆凤英,地理,124,95,104,97
7,谷莹,物理,100,100,101,86
7,宋伟,历史,129,85,95,104
7,彭桂英,地理,86,89,91,127
7,马亮,历史,101,103,100,99
7,郝丹丹,政治,96,107,103,95
7,刘淑英,化学,114,112,101,114
7,孟刚,地理,107,93,94,106
7,杨桂兰,政治,111,105,112,85
7,李亮,政治,94,94,98,83
7,周鹏,化学,114,109,110,106
7,谢浩,化学,107,108,114,102
7,曹秀云,生物,98,92,102,74
7,陈成,历史,95,117,125,98
7,陈淑珍,物理,113,109,106,93
7,邓瑞,生物,123,91,94,80
7,计玉梅,地理,112,90,118,114
7,何彬,化学,115,94,120,93
7,史成,政治,102,99,81,84
7,康红,生物,101,96,112,69
7,王岩,生物,95,89,109,76
7,段玉英,化学,123,94,99,104
7,黎淑英,历史,111,90,104,103
7,杨桂珍,历史,122,93,103,81
7,罗林,生物,101,109,111,75
7,劳桂芝,历史,96,104,109,87
7,吕玉,历史,117,100,122,69
7,陈玉华,生物,114,106,101,83
7,李桂芳,地理,114,100,91,120
7,贾雪,生物,100,106,102,84
7,赵凤兰,生物,100,109,86,86
7,李丹,历史,115,94,93,90
7,黄鑫,历史,109,95,98,90
7,黄秀梅,历史,104,101,93,105
7,杨洋,化学,110,111,115,119
7,蒋玉梅,生物,108,94,87,71
7,李明,化学,103,77,115,110
7,万艳,地理,115,108,123,106
7,崔丽娟,物理,110,112,100,105
7,陈欣,化学,101,119,89,99
7,张龙,政治,103,96,94,75
8,卢璐,历史,101,110,92,91
8,佘玉梅,历史,112,102,121,69
8,杨佳,化学,121,98,94,105
8,杨想,地理,128,103,103,110
8,王敏,物理,103,98,82,86
8,王想,物理,114,102,103,98
8,黄斌,化学,103,93,111,127
8,黄利,化学,94,102,93,102
8,张杨,地理,102,105,114,102
8,包健,化学,97,103,110,108
8,杨利,历史,122,90,100,91
8,朱鹏,政治,101,100,91,91
8,孙坤,地理,115,107,113,111
8,王博,生物,116,113,87,75
8,卢桂芳,地理,97,102,99,103
8,蒋雪,政治,111,90,110,94
8,李芳,历史,118,102,85,87
8,高兵,历史,92,108,114,85
8,林玉珍,化学,99,95,102,110
8,张帅,地理,106,102,103,112
8,朱秀梅,地理,113,113,93,118
8,郑婷,物理,115,95,94,94
8,仝慧,生物,122,89,95,76
8,王辉,生物,112,110,112,84
8,庞海燕,物理,98,96,104,86
8,叶丽娟,地理,95,102,108,117
8,郑柳,历史,119,93,104,66
8,胡燕,地理,98,94,98,107
8,李成,化学,111,93,131,97
8,张林,历史,106,97,97,87
8,赵雪梅,历史,120,102,107,90
8,梁玲,历史,103,99,88,99
8,覃平,地理,103,103,96,120
8,高建军,历史,114,79,102,83
8,姚娜,化学,100,101,88,103
8,唐帆,物理,107,105,104,80
8,司建军,化学,111,96,98,107
8,施雪,地理,100,102,100,109
8,姚雷,物理,117,96,95,93
8,符玉珍,生物,98,98,109,108
8,赵丽娟,物理,101,106,94,114
8,刘晨,生物,98,103,109,87
8,余畅,物理,124,100,102,106
8,任建平,化学,99,90,109,99
8,冯磊,地理,94,105,104,105
8,周浩,生物,109,79,85,72
8,郝秀华,历史,103,110,98,80
8,张桂香,物理,107,91,110,60
8,李英,物理,117,92,86,97
8,陈秀华,地理,110,86,96,114
8,刘霞,历史,101,97,108,76
8,安建军,生物,123,86,106,83
8,卢想,物理,95,109,96,129
8,张玉华,生物,109,99,87,85
8,夏岩,政治,108,106,116,77
8,陈楠,地理,101,119,90,99
8,钟颖,物理,123,106,104,95
8,张欣,化学,96,102,88,113
8,李凤英,化学,97,106,106,104
8,余桂芳,物理,100,107,103,96
8,韩坤,地理,105,97,93,117
8,杨亮,物理,109,109,85,108
8,方秀梅,化学,115,84,117,99
8,黎想,化学,105,96,102,95
8,苟淑华,历史,101,93,92,82
8,丁帅,化学,110,82,94,98
8,吴俊,政治,102,100,105,92
8,鲁欣,历史,121,96,101,100
8,严秀云,地理,96,106,93,114
8,李小红,历史,106,103,78,69
8,王桂芳,地理,102,107,106,115
8,高莉,生物,107,90,87,77
8,严琳,化学,101,86,90,111
8,易颖,化学,122,108,93,100
8,刘静,化学,95,92,101,104
8,刘娜,化学,113,98,77,104
8,钟刚,生物,105,100,108,79
8,李东,物理,92,99,96,98
8,狄琳,化学,105,88,98,92
8,伍建军,地理,96,108,117,110
8,邹鑫,化学,109,104,81,100
8,章婷婷,历史,111,101,113,90
8,李建军,生物,106,105,114,73
8,陈玲,化学,124,106,103,98
8,何成,物理,106,104,120,96
8,封军,政治,109,96,89,91
8,邓瑜,生物,118,99,89,82
8,陈慧,地理,107,107,106,123
9,李洁,物理,113,98,115,110
9,王宁,历史,101,96,111,65
9,雷芳,化学,101,102,98,112
9,商建华,地理,91,93,103,115
9,曹博,化学,118,101,90,102
9,傅磊,地理,109,114,113,117
9,廖俊,生物,99,87,91,79
9,周建平,政治,106,113,105,76
9,白丽,化学,97,96,101,112
9,丁斌,地理,94,99,102,106
9,潘荣,历史,110,111,107,99
9,马娜,历史,114,102,103,83
9,王欢,生物,111,88,89,88
9,陶丽,化学,114,108,94,118
9,艾雪梅,化学,109,116,96,115
9,王明,政治,108,79,102,84
9,马婷,生物,118,108,107,93
9,尹峰,物理,107,83,121,85
9,吴慧,政治,101,100,100,84
9,谭芳,生物,100,88,105,94
9,林鑫,物理,122,96,103,78
9,孙晨,地理,95,108,107,114
9,夏淑兰,化学,119,102,78,93
9,刘颖,化学,101,100,97,100
9,刘斌,历史,118,95,100,86
9,杨凤英,政治,100,107,124,85
9,龚建华,物理,109,93,100,63
9,李云,生物,115,111,69,60
9,罗华,地理,124,89,99,112
9,梁辉,政治,103,103,92,82
9,苑利,生物,107,110,105,94
9,谭杰,化学,107,105,99,105
9,刘超,政治,114,105,93,89
9,叶丽丽,历史,114,95,117,82
9,裴秀荣,政治,113,97,101,84
9,马坤,物理,116,110,116,85
9,丁燕,生物,115,97,94,80
9,许杨,生物,107,87,87,81
9,鲁桂芳,物理,114,103,110,103
9,陈雪梅,生物,114,107,85,81
9,黄平,生物,115,102,77,107
9,张桂花,政治,110,102,75,84
9,许涛,生物,110,117,85,77
9,陈晨,物理,113,102,97,109
9,李想,生物,96,96,103,70
9,张想,政治,115,87,76,86
9,兰晨,物理,112,95,98,82
9,刘桂英,物理,100,101,95,71
9,赵秀珍,化学,98,92,115,105
9,高娟,历史,111,91,97,78
9,何春梅,物理,103,82,104,95
9,管楠,化学,114,84,103,97
9,曾宇,物理,99,112,98,70
9,熊阳,历史,102,103,108,69
9,孙晶,物理,112,106,95,91
9,彭桂珍,政治,101,96,98,91
9,刘俊,历史,104,104,96,93
9,孙桂芳,物理,117,75,99,96
9,周建国,历史,128,99,117,90
9,谢桂兰,政治,120,94,103,80
9,徐燕,化学,112,89,107,94
9,赵玉兰,生物,107,89,112,98
9,王慧,政治,115,84,76,80
9,钟桂荣,地理,113,109,95,110
9,朱瑞,化学,95,91,128,115
9,詹海燕,化学,103,89,110,101
9,冯文,化学,108,86,99,88
9,郭涛,政治,108,99,98,89
9,连春梅,化学,105,110,84,98
10,萧丽娟,地理,105,99,102,115
10,孔英,化学,104,100,85,99
10,林东,化学,102,93,92,95
10,刘鹏,化学,116,92,94,88
10,杨秀珍,历史,106,99,111,75
10,谭金凤,化学,112,104,112,98
10,李强,政治,111,106,91,88
10,陈峰,历史,123,112,111,83
10,方淑兰,生物,110,102,95,73
10,赵波,政治,107,99,94,85
10,李宇,化学,104,100,104,91
10,耿勇,化学,102,90,103,89
10,江丹丹,化学,108,97,94,101
10,倪秀兰,化学,108,87,96,94
10,何荣,化学,117,113,105,106
10,张宇,历史,101,108,99,103
10,温坤,生物,111,99,96,87
10,张博,政治,97,107,86,86
10,林帆,物理,112,106,109,61
10,万志强,生物,120,109,94,70
10,杨玉,生物,116,109,92,93
10,查云,化学,111,116,124,108
10,李金凤,地理,109,99,109,103
10,杨杨,化学,113,103,97,93
10,王丹丹,化学,109,92,108,111
10,陈金凤,化学,103,108,91,115
