班级,姓名,选科,语文,数学,英语,科目
2,蔡秀芳,历史,104,114,86,98
2,邓琳,地理,109,93,87,106
2,王淑英,化学,120,99,83,120
2,周凤兰,生物,98,111,89,113
2,戴玉梅,历史,87,108,88,83
2,陈颖,化学,120,114,102,104
2,李玉兰,生物,99,102,99,92
2,王桂珍,物理,121,109,83,124
2,吴秀兰,化学,113,100,104,90
2,冯小红,历史,95,97,75,98
2,王金凤,地理,83,96,75,123
2,项超,化学,84,94,96,106
2,李楠,历史,119,82,68,91
2,燕丽娟,历史,108,88,85,105
2,苏丽丽,化学,101,98,67,99
2,王欣,生物,96,89,81,93
2,张杰,化学,138,107,88,100
2,郎佳,地理,99,89,86,131
2,王亮,历史,110,110,69,117
2,高建,生物,120,107,77,94
2,方丽,化学,120,79,100,122
2,黄静,生物,107,101,99,86
2,罗秀荣,物理,103,97,79,102
2,李秀珍,化学,122,86,78,110
2,徐颖,化学,91,106,105,112
2,方建军,地理,105,98,112,113
2,杜文,地理,86,85,72,116
2,谷静,生物,110,90,90,96
2,叶晶,政治,107,100,88,111
2,何瑞,政治,101,91,94,106
2,段柳,政治,104,89,90,115
2,黄雪,物理,98,92,104,132
2,刘云,地理,97,116,71,112
2,马桂兰,化学,134,101,98,128
2,陈娟,地理,96,114,91,123
2,文桂珍,政治,100,100,74,114
2,罗艳,历史,124,98,99,107
2,刘宇,化学,111,114,94,96
2,秦瑞,物理,101,91,67,114
2,龙鑫,物理,118,91,109,116
2,邓红,生物,93,113,81,97
3,聂洁,生物,112,105,67,96
3,张利,物理,104,86,97,106
3,夏欣,生物,119,91,78,91
3,夏瑞,生物,96,112,75,91
3,纪旭,物理,104,85,83,103
3,黎桂芳,化学,83,96,88,118
3,黄萍,地理,115,106,104,122
3,颜峰,生物,111,92,91,92
3,赵璐,化学,108,95,85,130
3,李秀华,物理,106,123,63,118
3,殷志强,物理,113,126,82,119
3,张柳,地理,95,99,73,97
3,吴柳,生物,99,118,97,113
3,孙想,历史,103,84,66,98
3,孟莹,政治,119,99,81,104
3,张雪梅,地理,97,81,101,123
3,李杨,生物,104,95,85,87
3,樊欣,化学,126,76,109,116
3,韩桂英,化学,115,82,84,113
3,葛丽华,政治,102,87,60,94
3,李佳,化学,110,82,82,119
3,杜想,化学,89,114,74,113
3,陈淑兰,化学,68,120,67,106
3,梁冬梅,生物,111,111,69,86
3,焦玉珍,化学,118,105,79,104
3,戴伟,政治,102,83,94,97
3,王玉,地理,103,104,90,138
3,任玉梅,地理,98,106,79,109
3,戴杨,物理,108,103,92,117
3,慕阳,物理,101,113,82,114
3,韩芳,历史,130,90,72,94
3,章玉梅,生物,118,98,91,105
3,张丽华,政治,119,79,107,109
3,钟玉梅,物理,97,77,70,108
3,张建军,化学,117,99,77,106
3,郝丽娟,地理,93,104,67,93
3,田桂芳,历史,114,94,92,96
3,张飞,地理,113,102,55,107
3,钟志强,生物,101,91,85,87
3,郑阳,物理,112,100,83,109
3,胡杰,生物,99,119,65,95
3,高玉英,物理,122,109,102,127
3,吕晶,历史,140,105,95,100
3,梁桂芝,政治,101,104,72,115
3,田璐,历史,145,102,84,84
3,耿瑞,物理,99,92,68,110
3,张淑英,化学,94,82,86,128
3,蒋秀芳,历史,113,107,94,99
3,张荣,物理,94,102,92,124
3,吴红梅,政治,95,97,94,108
3,杨玉华,生物,99,124,91,89
3,罗雪梅,化学,100,115,80,104
3,朱雪,历史,105,90,88,96
3,萧杰,历史,95,85,91,111
3,姜桂花,化学,98,104,65,133
3,夏丽丽,物理,102,79,70,125
3,马萍,物理,118,92,90,106
3,张建华,生物,110,101,92,105
3,陆俊,生物,123,102,77,97
3,孟华,地理,104,112,90,97
3,曲玲,化学,91,97,81,96
3,张兰英,物理,118,94,102,111
3,孙瑜,生物,79,89,54,94
3,郝萍,政治,104,110,90,113
3,吴欢,政治,94,116,65,106
3,魏博,生物,109,89,81,76
3,蔡玲,化学,112,107,88,84
3,高秀兰,生物,89,103,69,86
3,翁红梅,化学,86,107,73,112
3,李超,物理,90,90,83,132
3,李梅,政治,121,102,90,109
3,黄凤兰,政治,74,88,98,90
3,徐桂珍,政治,105,105,92,107
3,张洋,化学,112,112,98,88
3,王凤兰,生物,110,91,101,88
3,陈秀梅,化学,98,112,92,134
3,魏想,地理,141,100,87,147
3,李兵,历史,106,93,83,103
3,喻宁,化学,99,102,112,111
3,张倩,历史,135,98,79,99
3,杨桂荣,化学,92,83,100,117
3,宋秀梅,地理,92,100,97,132
3,白坤,生物,120,129,64,71
3,屈小红,生物,87,102,93,110
3,吕成,政治,113,96,87,105
3,潘颖,政治,109,97,108,126
4,沈亮,生物,111,97,81,119
4,黄杨,化学,124,102,99,95
4,刘磊,化学,105,85,92,105
4,马宇,历史,96,96,84,100
4,武桂荣,物理,90,87,92,114
4,田帆,物理,108,102,84,115
4,宋帅,地理,94,112,104,124
4,王帆,历史,97,75,99,96
4,李凤兰,化学,114,87,100,95
4,龙秀荣,化学,116,102,60,87
4,徐涛,化学,115,96,102,112
4,吴建,地理,119,100,81,125
4,王淑兰,地理,110,85,94,122
4,孙丹,物理,93,116,86,105
4,胡莉,化学,122,101,67,106
4,赵兰英,生物,115,104,100,99
4,赵彬,物理,77,96,73,110
4,董彬,化学,102,95,84,97
4,王浩,生物,125,102,69,84
4,洪峰,生物,121,103,90,82
4,张强,化学,110,92,64,108
4,黄宁,化学,96,102,90,111
4,李琴,化学,107,87,101,87
4,廖涛,化学,105,110,88,114
4,张磊,生物,98,109,89,98
4,杨兰英,历史,87,113,86,93
4,陈平,化学,101,85,74,97
4,刘晶,物理,109,101,84,119
4,赵云,生物,93,107,91,92
4,陆晨,化学,114,92,102,121
4,郭秀珍,物理,92,107,86,114
4,蔡柳,政治,117,100,90,108
4,夏晨,地理,90,106,86,109
4,龙雪梅,化学,125,107,87,126
4,宁秀云,物理,109,114,80,108
4,黄勇,物理,106,93,98,131
4,卢飞,地理,76,104,106,108
4,魏凯,地理,115,90,85,103
4,冯秀兰,化学,90,98,59,98
4,王兰英,生物,108,99,120,89
4,张旭,化学,91,95,96,104
4,刘凯,化学,127,108,93,85
4,吴龙,地理,109,112,69,115
4,房娟,地理,106,104,98,112
4,杨霞,历史,119,113,84,98
4,程佳,物理,108,100,79,110
4,孙桂珍,物理,120,117,76,117
4,郑建,化学,144,96,80,117
4,左云,地理,120,98,85,121
4,李秀云,历史,119,103,106,107
4,林桂兰,地理,122,114,79,110
4,季秀云,物理,92,86,73,103
4,黄建,生物,106,116,71,75
4,卢林,化学,104,109,84,101
4,崔博,历史,102,81,103,93
4,赖萍,化学,99,100,86,76
4,萧丹丹,化学,111,113,71,113
4,杨建华,生物,116,107,101,97
4,曾玉兰,化学,107,103,84,110
4,许秀兰,生物,101,99,98,92
4,李秀芳,化学,115,106,81,117
4,吴淑兰,化学,96,92,64,102
4,何伟,化学,108,121,117,104
4,刘冬梅,化学,102,99,111,83
4,孙平,历史,103,107,94,97
4,王利,化学,102,99,102,117
4,何阳,地理,117,109,77,106
4,何淑兰,地理,108,81,59,127
4,施建国,历史,115,104,103,89
4,李娟,化学,99,96,97,106
4,张建,历史,130,94,81,85
4,傅兰英,地理,127,92,80,114
4,纪梅,生物,128,95,79,90
4,杨辉,政治,98,108,85,87
4,崔淑珍,政治,119,94,93,116
4,李丽丽,地理,110,96,106,115
4,李岩,化学,115,115,96,134
4,王华,历史,110,90,68,102
4,陶彬,物理,132,100,88,114
4,吴利,生物,99,85,103,92
4,陈亮,生物,84,118,91,83
4,刘燕,历史,103,97,73,101
4,白桂珍,化学,115,118,79,117
4,杨建,生物,98,111,94,85
4,康建国,政治,115,76,98,106
4,张海燕,化学,100,97,62,110
4,彭秀芳,物理,111,102,69,108
4,朱丽娟,生物,112,103,90,96
4,王霞,历史,115,99,79,90
4,梁丽华,政治,101,99,74,107
5,李旭,生物,116,116,61,87
5,田飞,地理,102,102,81,118
5,叶颖,生物,96,90,76,79
5,廖红梅,物理,92,108,87,103
5,彭桂兰,化学,104,116,68,114
5,马凯,生物,104,104,73,90
5,傅想,生物,99,105,111,113
5,韦娟,历史,110,104,86,101
5,翟杨,生物,81,110,80,84
5,连丽丽,政治,113,98,86,112
5,陈桂英,生物,111,110,70,115
5,林梅,历史,109,89,87,97
5,李红梅,物理,105,69,89,116
5,唐淑兰,化学,114,107,95,96
5,孟雷,化学,129,111,65,102
5,关斌,物理,101,97,91,109
5,桑波,化学,92,93,79,104
5,管玲,生物,108,106,133,92
5,康平,地理,110,103,76,120
5,甘晶,生物,91,94,75,82
5,欧萍,生物,129,87,81,87
5,胡娟,物理,107,102,109,103
5,刘淑华,生物,85,82,92,75
5,萧秀云,生物,101,84,95,90
5,孙志强,化学,93,93,130,99
5,海颖,化学,92,114,101,116
5,刘桂珍,生物,128,103,89,85
5,侯娟,生物,110,112,85,110
5,吴红,地理,89,98,78,119
5,杜亮,生物,98,105,105,83
5,谭鑫,地理,93,91,75,132
5,林桂英,化学,101,85,114,122
5,傅倩,化学,109,123,78,116
5,林婷,物理,100,70,104,122
5,董丹丹,历史,123,98,102,92
5,何亮,历史,99,89,98,94
5,朱想,政治,109,103,56,114
5,王建,政治,114,123,78,110
5,李桂芝,历史,113,115,73,98
5,汪瑞,物理,128,87,94,122
5,张雷,地理,98,84,79,128
5,谢杨,化学,94,95,88,104
5,高军,物理,108,88,87,113
5,田婷,历史,127,84,94,111
5,高洁,地理,116,100,80,128
5,鲁瑞,历史,104,101,64,99
5,张敏,历史,103,105,90,101
5,钟辉,化学,96,102,119,119
5,何艳,生物,93,102,108,97
5,杨博,物理,113,93,101,111
5,赵柳,历史,114,106,94,103
5,杨宁,地理,116,89,99,117
5,朱彬,地理,105,90,69,113
5,叶秀华,政治,116,98,63,121
5,毛红霞,化学,106,90,92,76
5,张婷,化学,97,121,74,107
5,罗洋,地理,85,94,100,111
5,罗建华,历史,91,86,87,105
5,奚凤英,历史,109,105,93,100
5,赵敏,物理,107,101,99,97
5,蔡博,物理,99,106,79,116
5,何金凤,化学,136,103,81,119
5,马莹,化学,102,99,98,109
5,马倩,历史,109,112,105,101
5,朱超,地理,116,91,98,125
5,李阳,化学,93,103,84,114
5,杨波,历史,116,71,89,99
5,陈小红,化学,112,102,74,109
5,左娟,物理,100,102,91,122
5,张秀梅,化学,102,102,108,108
5,叶平,物理,83,104,82,129
5,杨荣,化学,109,108,113,114
5,乐洋,生物,120,93,82,101
5,杨瑞,政治,108,120,78,116
5,盛帆,物理,113,111,75,105
5,杨明,化学,103,95,95,102
5,邓建华,化学,101,115,87,118
5,周玉兰,化学,124,109,78,125
5,王杰,生物,96,107,101,97
5,吴鹏,生物,96,94,87,97
5,李玉英,地理,95,100,69,109
6,徐红,历史,99,104,91,96
6,卢英,政治,113,108,90,96
6,王玉梅,化学,111,112,83,121
6,路丹,化学,124,91,85,97
6,刘玉珍,物理,120,120,96,111
6,窦畅,化学,99,99,96,90
6,汤秀芳,地理,83,103,110,123
6,孔桂芝,化学,97,104,80,96
6,江莉,政治,105,118,70,113
6,李丽,化学,104,100,79,99
6,李平,历史,81,96,122,87
6,孟红霞,生物,112,118,94,80
6,温玉梅,生物,101,107,96,114
6,沈欣,生物,100,108,111,84
6,罗坤,化学,103,108,101,113
6,薛英,政治,112,91,77,110
6,冯玲,历史,100,87,61,94
6,李雪,化学,101,87,89,132
6,王洁,地理,105,102,98,139
6,甘健,历史,114,106,79,113
6,杨红霞,地理,97,100,89,123
6,陆涛,生物,121,86,94,104
6,杨红梅,历史,99,116,68,104
6,国丽华,政治,110,92,94,106
6,雷红霞,生物,99,107,92,84
6,陈荣,化学,109,103,79,119
6,江鑫,生物,100,96,74,109
6,吴莹,历史,87,120,69,113
6,齐峰,政治,99,90,115,103
6,申成,化学,86,96,98,111
6,白雪,生物,105,95,107,79
6,蒋玉英,生物,101,96,73,127
6,余淑珍,物理,109,91,70,106
6,黎玉,物理,117,112,92,117
6,王玉兰,化学,125,91,78,108
6,李磊,物理,94,106,63,129
6,王平,生物,100,114,118,81
6,周彬,物理,116,106,107,112
6,马桂英,生物,82,92,88,122
6,杨英,生物,83,102,105,93
6,楚超,化学,98,122,85,91
6,李敏,物理,92,91,69,117
6,杜海燕,物理,103,106,111,114
6,张丹丹,生物,105,103,69,63
6,张玉,地理,105,102,80,130
6,赵俊,化学,111,114,122,85
6,张桂芝,化学,102,106,116,111
6,李帆,物理,118,104,82,114
6,曹旭,地理,96,97,104,129
6,杜丽华,历史,85,88,67,93
6,程强,政治,124,92,97,115
6,郭畅,物理,102,99,97,120
6,王凯,地理,113,80,74,103
6,陈杰,生物,119,91,99,87
6,路玉华,生物,113,94,94,102
6,林建,生物,117,92,85,90
6,段畅,化学,83,114,85,119
6,罗文,物理,119,104,100,109
6,曹丽娟,地理,102,84,91,123
6,王梅,化学,115,100,98,108
6,万楠,化学,102,108,81,99
6,孙倩,化学,123,112,105,129
6,沈涛,生物,122,93,82,79
6,朱辉,物理,127,120,69,135
6,石兵,化学,110,114,83,122
6,程桂珍,化学,104,96,96,110
6,韩柳,化学,91,104,84,111
6,韦刚,政治,102,93,101,119
6,莫红梅,历史,116,86,79,86
6,雷丹,地理,107,88,108,120
6,周明,历史,119,100,93,95
6,刘兵,历史,122,92,95,105
6,宋博,物理,109,101,135,111
6,王军,物理,95,110,96,116
6,李浩,化学,123,109,72,117
6,袁强,化学,117,98,109,113
6,吉桂芝,化学,93,109,74,129
6,焦淑珍,物理,102,97,73,123
6,洪璐,地理,93,106,84,112
6,韩海燕,生物,71,105,96,115
6,张颖,生物,112,116,100,86
6,江波,化学,118,95,71,99
6,邵平,政治,111,103,103,127
7,王莉,生物,123,118,68,60
7,吴涛,生物,116,97,123,127
7,安海燕,生物,122,101,109,94
7,吕雪,物理,119,127,96,98
7,唐秀芳,政治,102,110,86,120
7,王桂芝,政治,109,102,102,129
7,黄文,化学,112,110,85,99
7,陈桂香,化学,101,104,82,129
7,黄敏,物理,110,99,71,115
7,辛慧,化学,100,117,96,106
7,杨婷婷,生物,109,101,69,94
7,贾健,化学,124,100,81,115
7,陈丹丹,历史,111,100,88,100
7,刘秀荣,生物,94,114,84,99
7,杨小红,生物,86,104,101,94
7,罗成,地理,79,96,82,97
7,张畅,生物,100,103,79,89
7,卢桂芝,历史,109,92,120,97
7,沈秀芳,化学,89,112,80,134
7,支桂珍,生物,117,108,100,92
7,杨丽娟,生物,106,107,101,81
7,梁霞,生物,83,108,56,99
7,褚晶,生物,84,107,78,102
7,王秀芳,化学,93,107,96,133
7,郑利,历史,104,92,76,87
7,刘建军,化学,98,76,92,99
7,韩慧,生物,115,106,92,74
7,孙欢,地理,103,112,82,106
7,刘春梅,化学,102,100,76,122
7,孟凤兰,化学,79,82,85,102
7,吴平,化学,97,93,76,116
7,杨文,化学,109,92,66,88
7,康华,化学,121,89,104,113
7,范波,历史,95,92,93,97
7,郭超,物理,99,94,69,106
7,潘杰,地理,108,98,69,135
7,杨雪,化学,114,97,66,108
7,田磊,化学,98,113,77,112
7,徐利,化学,106,101,76,123
7,杨丹,地理,88,110,75,114
7,杨晨,历史,109,103,97,102
7,张明,化学,128,114,70,105
7,艾俊,政治,85,95,123,107
7,武杰,地理,136,101,95,103
7,冯峰,历史,107,81,66,85
7,关淑兰,物理,107,112,64,109
7,胡玉,化学,96,95,94,142
7,萧海燕,物理,111,94,66,117
7,王桂荣,政治,122,99,74,109
7,赵伟,地理,106,122,71,121
7,刘浩,生物,138,115,93,92
7,杨楠,地理,130,99,93,119
7,武刚,政治,115,107,94,100
7,董秀梅,历史,102,94,73,99
7,金阳,历史,104,108,92,103
7,陆凤英,地理,108,95,88,103
7,谷莹,物理,129,95,75,107
7,宋伟,历史,102,97,117,107
7,彭桂英,地理,112,96,101,121
7,马亮,历史,110,88,67,98
7,郝丹丹,政治,102,92,81,106
7,刘淑英,化学,114,99,73,103
7,孟刚,地理,116,95,80,114
7,杨桂兰,政治,109,111,84,110
7,李亮,政治,129,96,91,98
7,周鹏,化学,126,110,102,111
7,谢浩,化学,101,93,94,110
7,曹秀云,生物,108,83,94,74
7,陈成,历史,115,93,98,99
7,陈淑珍,物理,113,106,78,118
7,邓瑞,生物,107,85,91,79
7,计玉梅,地理,102,96,78,115
7,何彬,化学,115,119,107,102
7,史成,政治,131,87,78,110
7,康红,生物,116,93,51,118
7,王岩,生物,113,83,107,107
7,段玉英,化学,89,87,100,108
7,黎淑英,历史,113,100,73,86
7,杨桂珍,历史,109,98,89,102
7,罗林,生物,94,122,93,90
7,劳桂芝,历史,124,100,88,79
7,吕玉,历史,93,108,102,102
7,陈玉华,生物,97,102,97,36
7,李桂芳,地理,112,90,75,109
7,贾雪,生物,109,100,71,95
7,赵凤兰,生物,113,103,86,112
7,李丹,历史,98,119,85,84
7,黄鑫,历史,115,103,74,100
7,黄秀梅,历史,101,105,83,93
7,杨洋,化学,112,102,99,102
7,蒋玉梅,生物,103,96,83,80
7,李明,化学,100,108,112,102
7,万艳,地理,102,116,103,125
7,崔丽娟,物理,92,99,75,121
7,陈欣,化学,111,115,103,104
7,张龙,政治,78,84,73,110
8,卢璐,历史,108,92,108,95
8,佘玉梅,历史,97,102,54,88
8,杨佳,化学,104,98,112,121
8,杨想,地理,94,97,63,128
8,王敏,物理,112,109,88,115
8,王想,物理,92,103,102,127
8,黄斌,化学,119,98,81,110
8,黄利,化学,106,87,73,124
8,张杨,地理,87,105,90,119
8,包健,化学,103,82,106,113
8,杨利,历史,116,90,90,112
8,朱鹏,政治,111,83,101,101
8,孙坤,地理,109,99,69,120
8,王博,生物,81,97,96,121
8,卢桂芳,地理,110,97,92,120
8,蒋雪,政治,87,111,102,97
8,李芳,历史,109,96,88,97
8,高兵,历史,102,96,84,90
8,林玉珍,化学,96,114,85,118
8,张帅,地理,110,88,90,106
8,朱秀梅,地理,108,94,72,122
8,郑婷,物理,105,92,68,108
8,仝慧,生物,120,95,105,87
8,王辉,生物,114,109,116,93
8,庞海燕,物理,102,101,88,120
8,叶丽娟,地理,94,86,87,101
8,郑柳,历史,105,99,106,95
8,胡燕,地理,114,106,98,113
8,李成,化学,130,94,84,99
8,张林,历史,109,113,82,101
8,赵雪梅,历史,115,114,94,102
8,梁玲,历史,93,94,67,86
8,覃平,地理,103,80,87,113
8,高建军,历史,114,83,94,101
8,姚娜,化学,76,117,79,107
8,唐帆,物理,101,102,86,115
8,司建军,化学,113,108,79,74
8,施雪,地理,91,81,81,113
8,姚雷,物理,105,86,73,120
8,符玉珍,生物,119,98,79,103
8,赵丽娟,物理,104,94,103,121
8,刘晨,生物,92,85,90,91
8,余畅,物理,117,90,65,118
8,任建平,化学,110,85,99,121
8,冯磊,地理,111,90,78,112
8,周浩,生物,81,109,74,85
8,郝秀华,历史,83,93,76,91
8,张桂香,物理,118,111,115,122
8,李英,物理,119,106,86,113
8,陈秀华,地理,125,110,110,116
8,刘霞,历史,125,96,94,102
8,安建军,生物,103,87,96,94
8,卢想,物理,112,106,73,119
8,张玉华,生物,77,100,71,100
8,夏岩,政治,103,122,80,99
8,陈楠,地理,95,89,87,137
8,钟颖,物理,92,96,103,125
8,张欣,化学,102,102,87,102
8,李凤英,化学,121,81,95,140
8,余桂芳,物理,88,103,96,122
8,韩坤,地理,112,103,72,122
8,杨亮,物理,128,111,95,119
8,方秀梅,化学,106,106,113,106
8,黎想,化学,112,75,75,104
8,苟淑华,历史,109,102,71,95
8,丁帅,化学,113,106,94,96
8,吴俊,政治,119,103,108,104
8,鲁欣,历史,91,88,92,92
8,严秀云,地理,132,84,107,108
8,李小红,历史,120,93,91,109
8,王桂芳,地理,102,107,102,125
8,高莉,生物,95,110,96,90
8,严琳,化学,117,91,86,91
8,易颖,化学,115,100,63,108
8,刘静,化学,118,112,79,104
8,刘娜,化学,106,98,64,103
8,钟刚,生物,114,103,77,83
8,李东,物理,117,96,60,115
8,狄琳,化学,107,95,57,133
8,伍建军,地理,93,90,65,129
8,邹鑫,化学,102,119,77,110
8,章婷婷,历史,107,89,69,103
8,李建军,生物,105,116,107,119
8,陈玲,化学,107,106,110,86
8,何成,物理,110,109,65,122
8,封军,政治,118,99,83,105
8,邓瑜,生物,116,92,85,94
8,陈慧,地理,87,105,100,123
9,李洁,物理,107,93,81,114
9,王宁,历史,100,114,90,101
9,雷芳,化学,142,91,104,129
9,商建华,地理,97,93,60,115
9,曹博,化学,94,109,86,96
9,傅磊,地理,119,105,97,120
9,廖俊,生物,107,113,106,73
9,周建平,政治,97,89,82,111
9,白丽,化学,104,80,85,104
9,丁斌,地理,111,92,90,121
9,潘荣,历史,110,87,91,113
9,马娜,历史,106,111,112,98
9,王欢,生物,112,85,96,126
9,陶丽,化学,92,100,84,134
9,艾雪梅,化学,115,110,87,96
9,王明,政治,130,102,102,114
9,马婷,生物,94,106,73,102
9,尹峰,物理,124,83,77,119
9,吴慧,政治,86,91,81,114
9,谭芳,生物,124,94,78,108
9,林鑫,物理,82,110,79,107
9,孙晨,地理,102,100,84,122
9,夏淑兰,化学,109,105,73,118
9,刘颖,化学,114,103,73,87
9,刘斌,历史,88,108,78,83
9,杨凤英,政治,100,115,56,107
9,龚建华,物理,106,80,110,136
9,李云,生物,94,107,76,115
9,罗华,地理,120,90,101,105
9,梁辉,政治,104,83,65,96
9,苑利,生物,88,109,97,88
9,谭杰,化学,110,96,73,132
9,刘超,政治,119,105,127,112
9,叶丽丽,历史,97,103,85,98
9,裴秀荣,政治,102,86,85,112
9,马坤,物理,94,127,95,115
9,丁燕,生物,102,95,78,66
9,许杨,生物,92,87,83,83
9,鲁桂芳,物理,88,114,81,94
9,陈雪梅,生物,106,100,79,78
9,黄平,生物,116,101,79,99
9,张桂花,政治,110,103,64,112
9,许涛,生物,112,82,105,83
9,陈晨,物理,102,98,75,99
9,李想,生物,84,85,65,95
9,张想,政治,110,105,77,109
9,兰晨,物理,122,93,89,106
9,刘桂英,物理,115,107,93,106
9,赵秀珍,化学,93,96,80,120
9,高娟,历史,109,92,84,97
9,何春梅,物理,121,95,77,115
9,管楠,化学,107,116,89,97
9,曾宇,物理,100,94,96,124
9,熊阳,历史,111,93,96,91
9,孙晶,物理,110,96,57,121
9,彭桂珍,政治,108,94,95,116
9,刘俊,历史,102,92,82,89
9,孙桂芳,物理,110,122,102,126
9,周建国,历史,128,98,83,96
9,谢桂兰,政治,106,104,90,114
9,徐燕,化学,111,121,85,108
9,赵玉兰,生物,111,94,111,82
9,王慧,政治,115,94,89,100
9,钟桂荣,地理,76,105,70,108
9,朱瑞,化学,97,98,95,91
9,詹海燕,化学,111,102,85,104
9,冯文,化学,102,89,104,106
9,郭涛,政治,77,110,91,108
9,连春梅,化学,112,103,95,115
10,萧丽娟,地理,79,102,98,114
10,孔英,化学,117,119,89,110
10,林东,化学,84,90,106,111
10,刘鹏,化学,116,84,120,107
10,杨秀珍,历史,120,97,85,98
10,谭金凤,化学,118,104,90,126
10,李强,政治,109,92,88,120
10,陈峰,历史,109,102,94,92
10,方淑兰,生物,99,121,98,115
10,赵波,政治,106,102,80,120
10,李宇,化学,130,98,73,134
10,耿勇,化学,99,104,91,112
10,江丹丹,化学,129,91,95,96
10,倪秀兰,化学,104,82,90,121
10,何荣,化学,133,94,113,101
10,张宇,历史,145,113,66,103
10,温坤,生物,107,108,107,94
10,张博,政治,107,101,96,107
10,林帆,物理,108,97,92,102
10,万志强,生物,95,120,101,101
10,杨玉,生物,92,89,73,100
10,查云,化学,122,110,82,135
10,李金凤,地理,99,113,99,115
10,杨杨,化学,112,98,117,109
10,王丹丹,化学,123,107,77,100
10,陈金凤,化学,106,87,101,108
