班级,姓名,选科,语文,数学,英语,科目
3,田桂芳,历史,99,81,105,84
3,张飞,地理,118,83,103,111
3,钟志强,生物,115,75,73,129
3,郑阳,物理,96,75,93,95
3,胡杰,生物,122,79,96,97
3,高玉英,物理,100,79,92,121
3,吕晶,历史,112,80,82,101
3,梁桂芝,政治,110,93,94,125
3,田璐,历史,103,77,89,91
3,耿瑞,物理,109,79,78,87
3,张淑英,化学,92,80,81,82
3,蒋秀芳,历史,109,75,52,93
3,张荣,物理,116,83,97,106
3,吴红梅,政治,120,73,102,114
3,杨玉华,生物,106,88,105,121
3,罗雪梅,化学,101,92,99,105
3,朱雪,历史,102,76,83,108
3,萧杰,历史,102,67,111,97
3,姜桂花,化学,122,75,87,65
3,夏丽丽,物理,99,98,103,137
3,马萍,物理,119,88,85,93
3,张建华,生物,130,79,113,139
3,陆俊,生物,113,86,89,137
3,孟华,地理,108,83,87,69
3,曲玲,化学,99,86,79,132
3,张兰英,物理,104,75,100,129
3,孙瑜,生物,96,105,94,102
3,郝萍,政治,102,99,96,124
3,吴欢,政治,105,84,110,117
3,魏博,生物,105,84,116,115
3,蔡玲,化学,122,76,114,92
3,高秀兰,生物,112,79,103,123
3,翁红梅,化学,118,86,86,99
3,李超,物理,112,80,68,73
3,李梅,政治,102,85,85,112
3,黄凤兰,政治,110,79,106,120
3,徐桂珍,政治,91,92,84,113
3,张洋,化学,104,82,61,79
3,王凤兰,生物,115,89,123,128
3,陈秀梅,化学,97,93,107,80
3,魏想,地理,99,62,71,90
3,李兵,历史,101,99,98,73
3,喻宁,化学,95,79,78,90
3,张倩,历史,117,86,115,84
3,杨桂荣,化学,105,75,68,95
3,宋秀梅,地理,112,86,113,84
3,白坤,生物,96,73,103,114
3,屈小红,生物,114,72,121,113
3,吕成,政治,103,87,106,123
3,潘颖,政治,109,90,88,121
4,沈亮,生物,112,78,101,94
4,黄杨,化学,96,76,82,74
4,刘磊,化学,108,79,86,86
4,马宇,历史,121,82,84,84
4,武桂荣,物理,112,82,101,115
4,田帆,物理,115,90,107,114
4,宋帅,地理,103,85,69,110
4,王帆,历史,124,100,115,88
4,李凤兰,化学,114,78,82,97
4,龙秀荣,化学,105,81,124,86
4,徐涛,化学,103,74,74,122
4,吴建,地理,122,95,82,83
4,王淑兰,地理,118,74,114,65
4,孙丹,物理,94,86,93,107
4,胡莉,化学,114,76,78,89
4,赵兰英,生物,105,80,84,146
4,赵彬,物理,111,89,83,92
4,董彬,化学,107,97,101,84
4,王浩,生物,98,101,109,138
4,洪峰,生物,113,83,97,129
4,张强,化学,98,79,89,98
4,黄宁,化学,107,83,90,74
4,李琴,化学,98,85,91,91
4,廖涛,化学,125,91,88,56
4,张磊,生物,111,74,119,122
4,杨兰英,历史,95,89,75,91
4,陈平,化学,101,93,101,81
4,刘晶,物理,102,75,106,122
4,赵云,生物,112,80,93,80
4,陆晨,化学,106,63,101,79
4,郭秀珍,物理,121,90,84,117
4,蔡柳,政治,113,89,104,118
4,夏晨,地理,93,74,74,108
4,龙雪梅,化学,92,78,56,83
4,宁秀云,物理,114,78,111,92
4,黄勇,物理,122,84,68,123
4,卢飞,地理,130,90,130,112
4,魏凯,地理,86,78,74,80
4,冯秀兰,化学,117,84,81,63
4,王兰英,生物,99,70,129,130
4,张旭,化学,103,85,87,77
4,刘凯,化学,97,74,100,76
4,吴龙,地理,99,90,97,81
4,房娟,地理,113,94,90,73
4,杨霞,历史,123,72,84,91
4,程佳,物理,115,93,55,105
4,孙桂珍,物理,117,76,86,132
4,郑建,化学,107,80,85,95
4,左云,地理,111,84,129,101
4,李秀云,历史,108,76,104,96
4,林桂兰,地理,110,88,72,92
4,季秀云,物理,125,81,84,71
4,黄建,生物,105,97,98,117
4,卢林,化学,114,87,118,94
4,崔博,历史,97,77,106,84
4,赖萍,化学,122,85,88,82
4,萧丹丹,化学,114,91,101,91
4,杨建华,生物,121,82,112,135
4,曾玉兰,化学,119,83,112,54
4,许秀兰,生物,105,90,112,119
4,李秀芳,化学,118,71,86,98
4,吴淑兰,化学,95,79,84,92
4,何伟,化学,105,92,71,89
4,刘冬梅,化学,100,80,96,71
4,孙平,历史,103,93,79,92
4,王利,化学,104,85,116,76
4,何阳,地理,103,90,83,124
4,何淑兰,地理,111,65,67,79
4,施建国,历史,122,88,86,80
4,李娟,化学,117,81,87,54
4,张建,历史,111,69,104,99
4,傅兰英,地理,126,81,86,73
4,纪梅,生物,91,89,82,118
4,杨辉,政治,104,72,79,102
4,崔淑珍,政治,119,82,97,134
4,李丽丽,地理,104,75,73,79
4,李岩,化学,108,83,104,113
4,王华,历史,100,69,100,85
4,陶彬,物理,112,92,94,117
4,吴利,生物,105,85,83,97
4,陈亮,生物,108,76,81,106
4,刘燕,历史,91,87,83,98
4,白桂珍,化学,101,77,96,86
4,杨建,生物,94,80,82,125
4,康建国,政治,93,94,86,97
4,张海燕,化学,122,86,76,110
4,彭秀芳,物理,105,98,82,114
4,朱丽娟,生物,125,83,97,109
4,王霞,历史,122,97,93,102
4,梁丽华,政治,112,79,71,109
5,李旭,生物,112,83,104,95
5,田飞,地理,115,92,83,110
5,叶颖,生物,112,70,92,113
5,廖红梅,物理,111,77,79,99
5,彭桂兰,化学,107,85,77,81
5,马凯,生物,111,89,82,108
5,傅想,生物,93,76,88,127
5,韦娟,历史,110,79,80,117
5,翟杨,生物,115,101,86,113
5,连丽丽,政治,92,87,68,132
5,陈桂英,生物,103,79,111,99
5,林梅,历史,131,80,111,75
5,李红梅,物理,104,72,91,111
5,唐淑兰,化学,123,92,104,88
5,孟雷,化学,112,87,93,79
5,关斌,物理,120,77,92,82
5,桑波,化学,114,82,101,93
5,管玲,生物,102,82,122,87
5,康平,地理,99,84,106,82
5,甘晶,生物,115,92,52,97
5,欧萍,生物,113,81,80,130
5,胡娟,物理,109,76,93,129
5,刘淑华,生物,109,77,105,107
5,萧秀云,生物,99,78,107,85
5,孙志强,化学,102,84,58,85
5,海颖,化学,109,91,90,97
5,刘桂珍,生物,98,78,80,104
5,侯娟,生物,92,96,84,130
5,吴红,地理,107,88,86,94
5,杜亮,生物,102,92,101,112
5,谭鑫,地理,109,75,114,100
5,林桂英,化学,111,71,103,105
5,傅倩,化学,108,95,72,88
5,林婷,物理,95,88,117,96
5,董丹丹,历史,103,76,95,108
5,何亮,历史,107,74,100,103
5,朱想,政治,106,94,80,108
5,王建,政治,109,75,103,116
5,李桂芝,历史,117,87,85,102
5,汪瑞,物理,94,79,93,81
5,张雷,地理,109,87,88,99
5,谢杨,化学,119,91,95,80
5,高军,物理,114,97,117,81
5,田婷,历史,110,83,82,114
5,高洁,地理,110,89,85,98
5,鲁瑞,历史,111,83,85,89
5,张敏,历史,106,94,90,114
5,钟辉,化学,88,68,87,96
5,何艳,生物,115,76,78,118
5,杨博,物理,110,92,111,88
5,赵柳,历史,95,88,131,103
5,杨宁,地理,100,82,102,86
5,朱彬,地理,92,65,41,84
5,叶秀华,政治,108,81,101,106
5,毛红霞,化学,100,79,92,70
5,张婷,化学,111,74,90,66
5,罗洋,地理,123,70,106,76
5,罗建华,历史,108,83,96,90
5,奚凤英,历史,98,82,65,88
5,赵敏,物理,117,71,103,82
5,蔡博,物理,103,88,103,106
5,何金凤,化学,105,79,98,89
5,马莹,化学,120,82,101,73
5,马倩,历史,118,84,74,106
5,朱超,地理,94,82,71,76
5,李阳,化学,118,81,106,106
5,杨波,历史,114,87,85,88
5,陈小红,化学,118,88,72,88
5,左娟,物理,122,93,105,122
5,张秀梅,化学,99,78,80,79
5,叶平,物理,116,78,80,81
5,杨荣,化学,108,75,111,91
5,乐洋,生物,115,85,88,118
5,杨瑞,政治,94,74,116,122
5,盛帆,物理,117,66,57,96
5,杨明,化学,123,95,127,108
5,邓建华,化学,115,69,77,96
5,周玉兰,化学,107,78,63,79
5,王杰,生物,93,84,117,105
5,吴鹏,生物,99,82,88,150
5,李玉英,地理,109,80,69,97
6,徐红,历史,105,78,80,99
6,卢英,政治,113,90,85,117
6,王玉梅,化学,117,76,98,83
6,路丹,化学,93,73,78,79
6,刘玉珍,物理,111,89,95,78
6,窦畅,化学,106,85,78,83
6,汤秀芳,地理,113,77,91,88
6,孔桂芝,化学,99,83,89,84
6,江莉,政治,107,80,111,138
6,李丽,化学,105,80,133,87
6,李平,历史,115,84,93,85
6,孟红霞,生物,124,84,114,120
6,温玉梅,生物,108,100,80,112
6,沈欣,生物,102,91,86,85
6,罗坤,化学,105,84,90,90
6,薛英,政治,106,80,122,119
6,冯玲,历史,95,71,88,89
6,李雪,化学,107,71,88,97
6,王洁,地理,95,78,109,114
6,甘健,历史,99,89,81,84
6,杨红霞,地理,116,88,99,90
6,陆涛,生物,98,84,73,138
6,杨红梅,历史,100,75,88,70
6,国丽华,政治,109,79,75,109
6,雷红霞,生物,92,87,89,116
6,陈荣,化学,106,65,88,96
6,江鑫,生物,120,93,84,135
6,吴莹,历史,125,84,97,74
6,齐峰,政治,93,83,90,109
6,申成,化学,86,88,107,101
6,白雪,生物,115,74,83,124
6,蒋玉英,生物,114,94,95,104
6,余淑珍,物理,105,78,80,100
6,黎玉,物理,104,99,69,112
6,王玉兰,化学,109,92,80,106
6,李磊,物理,127,95,82,134
6,王平,生物,112,100,130,141
6,周彬,物理,101,82,103,99
6,马桂英,生物,81,75,109,107
6,杨英,生物,116,87,85,118
6,楚超,化学,116,92,113,60
6,李敏,物理,97,72,67,55
6,杜海燕,物理,109,78,77,110
6,张丹丹,生物,87,87,83,96
6,张玉,地理,115,85,91,72
6,赵俊,化学,122,81,113,64
6,张桂芝,化学,105,80,79,78
6,李帆,物理,107,89,108,92
6,曹旭,地理,115,86,78,93
6,杜丽华,历史,106,80,109,89
6,程强,政治,101,82,106,108
6,郭畅,物理,111,88,89,96
6,王凯,地理,108,82,94,80
6,陈杰,生物,97,86,89,109
6,路玉华,生物,113,72,104,110
6,林建,生物,98,86,84,74
6,段畅,化学,110,61,104,97
6,罗文,物理,100,76,81,96
6,曹丽娟,地理,92,101,89,100
6,王梅,化学,121,67,89,108
6,万楠,化学,81,77,79,82
6,孙倩,化学,104,82,105,60
6,沈涛,生物,84,77,94,141
6,朱辉,物理,92,86,94,97
6,石兵,化学,116,95,114,98
6,程桂珍,化学,102,87,101,79
6,韩柳,化学,117,72,94,70
6,韦刚,政治,95,79,66,124
6,莫红梅,历史,114,81,56,88
6,雷丹,地理,94,97,90,89
6,周明,历史,102,84,82,66
6,刘兵,历史,110,96,100,83
6,宋博,物理,106,88,94,91
6,王军,物理,104,75,90,107
6,李浩,化学,103,63,97,112
6,袁强,化学,107,73,84,80
6,吉桂芝,化学,131,85,102,69
6,焦淑珍,物理,116,103,88,110
6,洪璐,地理,118,79,119,90
6,韩海燕,生物,100,92,65,118
6,张颖,生物,100,78,82,90
6,江波,化学,108,88,110,70
6,邵平,政治,116,86,99,120
7,王莉,生物,112,72,94,121
7,吴涛,生物,101,95,95,128
7,安海燕,生物,107,92,100,108
7,吕雪,物理,90,91,116,126
7,唐秀芳,政治,101,91,93,119
7,王桂芝,政治,98,91,81,119
7,黄文,化学,121,91,91,78
7,陈桂香,化学,111,92,48,105
7,黄敏,物理,118,78,98,108
7,辛慧,化学,101,81,94,114
7,杨婷婷,生物,95,83,101,105
7,贾健,化学,105,85,92,98
7,陈丹丹,历史,107,88,121,107
7,刘秀荣,生物,96,88,111,113
7,杨小红,生物,113,88,123,106
7,罗成,地理,106,81,87,109
7,张畅,生物,127,91,84,115
7,卢桂芝,历史,112,87,98,89
7,沈秀芳,化学,125,94,95,100
7,支桂珍,生物,110,90,89,130
7,杨丽娟,生物,108,71,111,113
7,梁霞,生物,104,73,91,134
7,褚晶,生物,104,86,102,107
7,王秀芳,化学,104,82,90,87
7,郑利,历史,118,91,92,111
7,刘建军,化学,103,76,83,102
7,韩慧,生物,116,78,88,119
7,孙欢,地理,113,86,78,64
7,刘春梅,化学,102,78,101,94
7,孟凤兰,化学,106,76,72,104
7,吴平,化学,110,89,103,109
7,杨文,化学,100,86,58,66
7,康华,化学,105,78,87,88
7,范波,历史,103,78,75,92
7,郭超,物理,120,89,92,88
7,潘杰,地理,104,89,76,99
7,杨雪,化学,113,92,99,72
7,田磊,化学,105,85,89,87
7,徐利,化学,113,86,102,113
7,杨丹,地理,111,82,97,108
7,杨晨,历史,95,86,79,83
7,张明,化学,118,74,88,95
7,艾俊,政治,112,100,76,116
7,武杰,地理,97,65,105,89
7,冯峰,历史,108,84,91,81
7,关淑兰,物理,135,91,100,117
7,胡玉,化学,103,89,73,101
7,萧海燕,物理,119,76,100,100
7,王桂荣,政治,110,70,100,109
7,赵伟,地理,105,86,123,78
7,刘浩,生物,111,84,84,126
7,杨楠,地理,116,90,72,95
7,武刚,政治,96,77,111,134
7,董秀梅,历史,106,69,99,103
7,金阳,历史,114,97,109,102
7,陆凤英,地理,123,101,79,91
7,谷莹,物理,109,76,100,82
7,宋伟,历史,108,92,108,101
7,彭桂英,地理,107,75,96,75
7,马亮,历史,124,91,120,95
7,郝丹丹,政治,105,82,112,101
7,刘淑英,化学,110,77,75,74
7,孟刚,地理,109,94,131,102
7,杨桂兰,政治,117,71,101,123
7,李亮,政治,117,75,106,91
7,周鹏,化学,118,85,85,113
7,谢浩,化学,110,85,77,100
7,曹秀云,生物,99,93,59,125
7,陈成,历史,100,83,119,99
7,陈淑珍,物理,100,86,72,93
7,邓瑞,生物,102,70,125,130
7,计玉梅,地理,113,94,96,96
7,何彬,化学,101,95,104,74
7,史成,政治,116,96,66,114
7,康红,生物,107,83,74,93
7,王岩,生物,90,69,89,112
7,段玉英,化学,117,89,109,67
7,黎淑英,历史,109,84,87,98
7,杨桂珍,历史,110,89,105,100
7,罗林,生物,94,86,87,101
7,劳桂芝,历史,115,65,67,97
7,吕玉,历史,117,81,84,90
7,陈玉华,生物,97,81,77,123
7,李桂芳,地理,102,83,95,77
7,贾雪,生物,111,78,85,105
7,赵凤兰,生物,97,94,87,125
7,李丹,历史,118,67,99,96
7,黄鑫,历史,109,84,77,90
7,黄秀梅,历史,107,74,93,84
7,杨洋,化学,117,96,73,79
7,蒋玉梅,生物,115,71,85,106
7,李明,化学,101,88,117,74
7,万艳,地理,104,94,91,109
7,崔丽娟,物理,114,79,88,94
7,陈欣,化学,100,84,89,89
7,张龙,政治,114,97,76,95
8,卢璐,历史,129,85,84,87
8,佘玉梅,历史,118,91,85,91
8,杨佳,化学,113,72,68,73
8,杨想,地理,123,85,77,75
8,王敏,物理,104,85,91,81
8,王想,物理,105,90,79,121
8,黄斌,化学,110,87,84,102
8,黄利,化学,101,81,84,90
8,张杨,地理,110,92,126,100
8,包健,化学,113,83,96,76
8,杨利,历史,113,86,111,90
8,朱鹏,政治,107,85,121,103
8,孙坤,地理,113,76,110,98
8,王博,生物,108,79,103,120
8,卢桂芳,地理,94,85,90,87
8,蒋雪,政治,101,79,71,117
8,李芳,历史,112,77,79,83
8,高兵,历史,99,94,106,84
8,林玉珍,化学,113,89,92,70
8,张帅,地理,109,97,76,103
8,朱秀梅,地理,119,90,91,94
8,郑婷,物理,107,75,59,137
8,仝慧,生物,93,85,117,93
8,王辉,生物,114,90,78,101
8,庞海燕,物理,106,88,84,115
8,叶丽娟,地理,104,95,100,106
8,郑柳,历史,112,79,93,102
8,胡燕,地理,102,96,96,49
8,李成,化学,98,81,114,99
8,张林,历史,115,94,88,101
8,赵雪梅,历史,104,84,80,92
8,梁玲,历史,100,90,67,91
8,覃平,地理,121,88,80,85
8,高建军,历史,100,86,64,101
8,姚娜,化学,111,69,117,79
8,唐帆,物理,121,79,87,103
8,司建军,化学,100,84,58,91
8,施雪,地理,112,89,60,80
8,姚雷,物理,108,95,99,112
8,符玉珍,生物,115,84,93,104
8,赵丽娟,物理,110,76,98,106
8,刘晨,生物,118,86,116,150
8,余畅,物理,106,85,76,104
8,任建平,化学,125,85,73,76
8,冯磊,地理,99,85,97,99
8,周浩,生物,101,72,86,100
8,郝秀华,历史,119,81,97,89
8,张桂香,物理,115,87,99,88
8,李英,物理,102,85,71,95
8,陈秀华,地理,100,86,112,80
8,刘霞,历史,106,83,99,73
8,安建军,生物,110,75,92,95
8,卢想,物理,111,70,75,124
8,张玉华,生物,115,75,95,137
8,夏岩,政治,111,64,83,93
8,陈楠,地理,108,90,81,73
8,钟颖,物理,99,93,60,87
8,张欣,化学,103,85,86,99
8,李凤英,化学,123,80,71,85
8,余桂芳,物理,110,82,69,117
8,韩坤,地理,108,64,98,90
8,杨亮,物理,98,83,100,104
8,方秀梅,化学,118,90,94,69
8,黎想,化学,108,70,81,73
8,苟淑华,历史,110,92,114,107
8,丁帅,化学,111,79,82,58
8,吴俊,政治,98,90,104,114
8,鲁欣,历史,103,81,93,91
8,严秀云,地理,112,99,80,100
8,李小红,历史,113,75,81,73
8,王桂芳,地理,108,91,126,108
8,高莉,生物,111,87,108,86
8,严琳,化学,97,87,89,56
8,易颖,化学,115,80,81,80
8,刘静,化学,110,81,103,95
8,刘娜,化学,109,83,59,70
8,钟刚,生物,113,77,80,131
8,李东,物理,103,78,94,114
8,狄琳,化学,108,75,77,127
8,伍建军,地理,136,87,96,114
8,邹鑫,化学,108,81,80,84
8,章婷婷,历史,114,74,101,102
8,李建军,生物,114,83,71,109
8,陈玲,化学,110,81,107,77
8,何成,物理,106,82,91,102
8,封军,政治,124,84,94,118
8,邓瑜,生物,92,93,97,104
8,陈慧,地理,103,76,83,107
9,李洁,物理,108,72,79,122
9,王宁,历史,124,89,90,60
9,雷芳,化学,117,87,96,73
9,商建华,地理,116,81,78,79
9,曹博,化学,108,82,131,101
9,傅磊,地理,104,72,84,80
9,廖俊,生物,107,81,101,117
9,周建平,政治,82,88,68,128
9,白丽,化学,96,100,89,84
9,丁斌,地理,101,79,100,78
9,潘荣,历史,100,74,67,89
9,马娜,历史,96,69,87,92
9,王欢,生物,115,83,72,92
9,陶丽,化学,110,74,102,76
9,艾雪梅,化学,100,94,97,86
9,王明,政治,102,91,66,116
9,马婷,生物,109,87,81,150
9,尹峰,物理,110,83,58,100
9,吴慧,政治,100,80,66,124
9,谭芳,生物,101,95,119,109
9,林鑫,物理,100,76,99,95
9,孙晨,地理,108,91,102,93
9,夏淑兰,化学,100,84,75,87
9,刘颖,化学,113,88,90,71
9,刘斌,历史,115,81,125,82
9,杨凤英,政治,116,76,89,116
9,龚建华,物理,98,77,119,115
9,李云,生物,99,80,130,134
9,罗华,地理,101,93,84,83
9,梁辉,政治,109,95,90,116
9,苑利,生物,98,86,84,105
9,谭杰,化学,110,87,64,83
9,刘超,政治,112,89,101,142
9,叶丽丽,历史,114,76,103,80
9,裴秀荣,政治,107,101,98,114
9,马坤,物理,102,82,85,114
9,丁燕,生物,107,85,76,127
9,许杨,生物,103,67,92,113
9,鲁桂芳,物理,114,78,102,73
9,陈雪梅,生物,108,73,86,120
9,黄平,生物,100,74,114,138
9,张桂花,政治,105,83,97,102
9,许涛,生物,106,70,95,111
9,陈晨,物理,102,82,67,119
9,李想,生物,96,77,73,120
9,张想,政治,100,85,83,114
9,兰晨,物理,120,91,106,115
9,刘桂英,物理,90,95,94,107
9,赵秀珍,化学,98,87,77,73
9,高娟,历史,110,85,83,95
9,何春梅,物理,88,92,113,105
9,管楠,化学,97,74,92,63
9,曾宇,物理,125,80,64,112
9,熊阳,历史,107,85,92,89
9,孙晶,物理,110,93,74,105
9,彭桂珍,政治,98,74,85,105
9,刘俊,历史,105,78,106,104
9,孙桂芳,物理,101,86,81,116
9,周建国,历史,106,82,93,99
9,谢桂兰,政治,107,79,72,112
9,徐燕,化学,114,105,89,89
9,赵玉兰,生物,116,92,97,140
9,王慧,政治,111,83,116,111
9,钟桂荣,地理,117,99,89,74
9,朱瑞,化学,105,85,83,78
9,詹海燕,化学,112,75,106,82
9,冯文,化学,110,95,79,90
9,郭涛,政治,97,79,76,109
9,连春梅,化学,105,84,76,67
10,萧丽娟,地理,125,73,101,99
10,孔英,化学,111,90,78,90
10,林东,化学,121,81,115,88
10,刘鹏,化学,112,78,83,96
10,杨秀珍,历史,93,73,83,96
10,谭金凤,化学,107,83,101,96
10,李强,政治,96,70,107,112
10,陈峰,历史,99,75,95,69
10,方淑兰,生物,98,71,107,143
10,赵波,政治,116,75,109,130
10,李宇,化学,99,75,93,90
10,耿勇,化学,100,89,75,79
10,江丹丹,化学,113,83,92,85
10,倪秀兰,化学,111,95,57,69
10,何荣,化学,128,99,102,104
10,张宇,历史,107,74,74,94
10,温坤,生物,119,72,79,113
10,张博,政治,102,77,109,135
10,林帆,物理,100,104,81,98
10,万志强,生物,101,87,61,142
10,杨玉,生物,96,95,98,149
10,查云,化学,94,91,84,82
10,李金凤,地理,104,76,73,81
10,杨杨,化学,102,86,84,85
10,王丹丹,化学,95,85,89,79
10,陈金凤,化学,119,66,99,64
