班级,姓名,选科,语文,数学,英语,科目
4,胡莉,化学,105,115,108,78
4,赵兰英,生物,117,120,120,92
4,赵彬,物理,113,122,105,108
4,董彬,化学,100,121,124,86
4,王浩,生物,102,116,111,98
4,洪峰,生物,103,120,129,101
4,张强,化学,105,123,124,84
4,黄宁,化学,93,126,113,72
4,李琴,化学,110,111,107,79
4,廖涛,化学,114,124,125,76
4,张磊,生物,107,119,112,93
4,杨兰英,历史,104,117,129,114
4,陈平,化学,105,123,103,82
4,刘晶,物理,108,116,125,99
4,赵云,生物,96,127,123,105
4,陆晨,化学,106,116,119,77
4,郭秀珍,物理,103,114,132,116
4,蔡柳,政治,104,122,124,132
4,夏晨,地理,109,126,109,98
4,龙雪梅,化学,111,114,114,94
4,宁秀云,物理,98,121,123,98
4,黄勇,物理,108,122,123,84
4,卢飞,地理,104,125,109,95
4,魏凯,地理,118,106,107,122
4,冯秀兰,化学,101,110,120,89
4,王兰英,生物,103,114,108,88
4,张旭,化学,113,120,114,79
4,刘凯,化学,106,127,111,80
4,吴龙,地理,103,113,124,109
4,房娟,地理,102,106,116,111
4,杨霞,历史,112,126,110,112
4,程佳,物理,109,116,118,103
4,孙桂珍,物理,118,131,116,88
4,郑建,化学,111,128,138,77
4,左云,地理,110,129,125,110
4,李秀云,历史,106,123,124,115
4,林桂兰,地理,115,123,111,88
4,季秀云,物理,109,108,117,96
4,黄建,生物,108,102,142,100
4,卢林,化学,107,131,117,74
4,崔博,历史,113,119,139,118
4,赖萍,化学,107,119,106,93
4,萧丹丹,化学,99,123,120,81
4,杨建华,生物,106,108,133,113
4,曾玉兰,化学,102,125,113,82
4,许秀兰,生物,110,113,120,102
4,李秀芳,化学,110,110,118,89
4,吴淑兰,化学,103,104,113,79
4,何伟,化学,108,114,108,78
4,刘冬梅,化学,121,128,108,107
4,孙平,历史,103,123,128,98
4,王利,化学,116,131,118,79
4,何阳,地理,107,109,118,105
4,何淑兰,地理,93,128,124,90
4,施建国,历史,115,120,125,98
4,李娟,化学,101,102,120,81
4,张建,历史,106,121,115,116
4,傅兰英,地理,104,115,113,103
4,纪梅,生物,116,118,115,72
4,杨辉,政治,104,116,121,121
4,崔淑珍,政治,99,116,113,88
4,李丽丽,地理,100,114,121,88
4,李岩,化学,111,98,127,86
4,王华,历史,96,116,125,117
4,陶彬,物理,105,118,129,99
4,吴利,生物,113,121,115,100
4,陈亮,生物,96,109,108,94
4,刘燕,历史,121,103,120,93
4,白桂珍,化学,100,119,114,91
4,杨建,生物,108,114,120,96
4,康建国,政治,106,118,104,109
4,张海燕,化学,114,110,117,77
4,彭秀芳,物理,114,102,109,100
4,朱丽娟,生物,108,112,122,90
4,王霞,历史,108,113,121,100
4,梁丽华,政治,102,120,91,111
5,李旭,生物,103,108,119,95
5,田飞,地理,103,115,115,113
5,叶颖,生物,103,120,125,82
5,廖红梅,物理,110,110,115,106
5,彭桂兰,化学,108,125,104,91
5,马凯,生物,116,127,112,88
5,傅想,生物,118,103,108,101
5,韦娟,历史,100,114,104,106
5,翟杨,生物,112,118,128,84
5,连丽丽,政治,117,124,125,105
5,陈桂英,生物,107,113,131,93
5,林梅,历史,108,128,111,104
5,李红梅,物理,100,115,118,85
5,唐淑兰,化学,105,116,108,75
5,孟雷,化学,101,129,115,83
5,关斌,物理,101,117,109,95
5,桑波,化学,111,132,115,85
5,管玲,生物,103,113,113,86
5,康平,地理,107,111,111,108
5,甘晶,生物,111,119,123,95
5,欧萍,生物,101,133,125,89
5,胡娟,物理,104,119,126,100
5,刘淑华,生物,109,119,118,84
5,萧秀云,生物,110,120,114,92
5,孙志强,化学,112,122,112,78
5,海颖,化学,118,122,111,74
5,刘桂珍,生物,124,124,114,81
5,侯娟,生物,101,124,117,85
5,吴红,地理,107,110,112,97
5,杜亮,生物,110,113,119,99
5,谭鑫,地理,114,115,124,91
5,林桂英,化学,97,115,125,94
5,傅倩,化学,102,119,113,79
5,林婷,物理,108,131,108,104
5,董丹丹,历史,106,116,120,119
5,何亮,历史,107,119,127,112
5,朱想,政治,115,120,132,98
5,王建,政治,113,124,118,90
5,李桂芝,历史,99,120,106,101
5,汪瑞,物理,103,121,118,110
5,张雷,地理,127,122,125,113
5,谢杨,化学,109,119,123,84
5,高军,物理,113,119,103,107
5,田婷,历史,93,113,123,113
5,高洁,地理,107,110,124,82
5,鲁瑞,历史,111,118,115,133
5,张敏,历史,105,113,133,96
5,钟辉,化学,110,110,116,80
5,何艳,生物,101,105,126,86
5,杨博,物理,105,129,122,93
5,赵柳,历史,106,134,114,109
5,杨宁,地理,106,118,116,106
5,朱彬,地理,97,113,117,97
5,叶秀华,政治,113,124,119,95
5,毛红霞,化学,106,128,118,88
5,张婷,化学,98,119,105,82
5,罗洋,地理,115,116,122,107
5,罗建华,历史,106,114,121,97
5,奚凤英,历史,113,122,108,103
5,赵敏,物理,95,128,135,85
5,蔡博,物理,105,124,128,98
5,何金凤,化学,108,116,121,82
5,马莹,化学,103,121,121,73
5,马倩,历史,107,106,130,119
5,朱超,地理,118,120,111,110
5,李阳,化学,106,123,119,87
5,杨波,历史,93,118,105,107
5,陈小红,化学,106,119,117,78
5,左娟,物理,89,121,122,103
5,张秀梅,化学,109,111,121,93
5,叶平,物理,90,131,119,103
5,杨荣,化学,109,111,121,77
5,乐洋,生物,108,123,136,101
5,杨瑞,政治,120,105,141,86
5,盛帆,物理,114,108,120,88
5,杨明,化学,120,130,140,85
5,邓建华,化学,103,124,126,91
5,周玉兰,化学,104,118,125,78
5,王杰,生物,106,132,122,87
5,吴鹏,生物,117,112,124,86
5,李玉英,地理,117,115,115,99
6,徐红,历史,120,120,120,132
6,卢英,政治,119,128,119,119
6,王玉梅,化学,103,123,120,85
6,路丹,化学,109,117,109,80
6,刘玉珍,物理,102,117,140,92
6,窦畅,化学,105,129,120,89
6,汤秀芳,地理,110,116,115,102
6,孔桂芝,化学,99,123,132,80
6,江莉,政治,122,113,124,110
6,李丽,化学,105,123,110,82
6,李平,历史,116,126,111,114
6,孟红霞,生物,113,125,114,87
6,温玉梅,生物,105,117,106,79
6,沈欣,生物,112,125,129,100
6,罗坤,化学,102,104,118,83
6,薛英,政治,114,115,112,98
6,冯玲,历史,128,118,112,115
6,李雪,化学,105,123,112,83
6,王洁,地理,105,114,111,75
6,甘健,历史,104,120,115,119
6,杨红霞,地理,102,124,100,81
6,陆涛,生物,103,110,115,88
6,杨红梅,历史,97,116,121,100
6,国丽华,政治,94,115,122,103
6,雷红霞,生物,102,115,115,91
6,陈荣,化学,106,127,122,74
6,江鑫,生物,100,123,122,98
6,吴莹,历史,115,112,122,113
6,齐峰,政治,109,120,113,106
6,申成,化学,122,116,117,87
6,白雪,生物,107,121,118,93
6,蒋玉英,生物,101,121,111,96
6,余淑珍,物理,100,111,112,98
6,黎玉,物理,108,121,108,112
6,王玉兰,化学,103,125,116,80
6,李磊,物理,112,122,129,119
6,王平,生物,114,100,109,77
6,周彬,物理,113,121,114,114
6,马桂英,生物,108,112,121,93
6,杨英,生物,115,122,129,77
6,楚超,化学,97,114,116,68
6,李敏,物理,109,116,118,98
6,杜海燕,物理,110,125,106,112
6,张丹丹,生物,108,117,104,99
6,张玉,地理,105,128,117,92
6,赵俊,化学,107,111,119,82
6,张桂芝,化学,109,119,134,106
6,李帆,物理,95,124,109,121
6,曹旭,地理,104,123,111,105
6,杜丽华,历史,106,124,105,104
6,程强,政治,105,124,130,116
6,郭畅,物理,103,118,103,100
6,王凯,地理,118,126,107,90
6,陈杰,生物,100,122,104,97
6,路玉华,生物,102,115,112,92
6,林建,生物,114,110,126,92
6,段畅,化学,108,116,128,68
6,罗文,物理,108,116,125,116
6,曹丽娟,地理,111,121,110,103
6,王梅,化学,103,114,118,83
6,万楠,化学,99,123,107,88
6,孙倩,化学,111,119,92,77
6,沈涛,生物,105,117,110,98
6,朱辉,物理,106,114,110,77
6,石兵,化学,105,122,108,79
6,程桂珍,化学,111,129,130,84
6,韩柳,化学,122,122,116,82
6,韦刚,政治,108,118,112,75
6,莫红梅,历史,105,119,116,129
6,雷丹,地理,107,120,107,105
6,周明,历史,110,115,120,105
6,刘兵,历史,100,108,134,93
6,宋博,物理,115,123,110,89
6,王军,物理,124,130,105,86
6,李浩,化学,102,121,118,76
6,袁强,化学,89,122,101,80
6,吉桂芝,化学,109,120,128,73
6,焦淑珍,物理,106,115,105,96
6,洪璐,地理,109,109,115,111
6,韩海燕,生物,104,120,114,101
6,张颖,生物,92,121,116,82
6,江波,化学,110,113,121,82
6,邵平,政治,102,123,117,128
7,王莉,生物,114,109,129,90
7,吴涛,生物,113,132,113,82
7,安海燕,生物,117,111,122,74
7,吕雪,物理,103,124,106,87
7,唐秀芳,政治,103,111,120,100
7,王桂芝,政治,109,118,134,149
7,黄文,化学,103,113,105,89
7,陈桂香,化学,118,120,110,89
7,黄敏,物理,97,114,123,90
7,辛慧,化学,93,119,130,89
7,杨婷婷,生物,106,119,107,89
7,贾健,化学,93,115,111,79
7,陈丹丹,历史,120,114,136,107
7,刘秀荣,生物,113,112,121,93
7,杨小红,生物,102,128,115,100
7,罗成,地理,104,118,122,97
7,张畅,生物,104,112,127,73
7,卢桂芝,历史,109,114,127,119
7,沈秀芳,化学,106,113,115,89
7,支桂珍,生物,121,109,119,74
7,杨丽娟,生物,108,131,124,91
7,梁霞,生物,97,116,122,88
7,褚晶,生物,107,117,134,90
7,王秀芳,化学,93,126,110,76
7,郑利,历史,88,116,109,100
7,刘建军,化学,102,112,112,84
7,韩慧,生物,90,124,125,91
7,孙欢,地理,110,117,106,115
7,刘春梅,化学,114,114,101,86
7,孟凤兰,化学,106,112,125,77
7,吴平,化学,101,117,125,75
7,杨文,化学,105,131,108,95
7,康华,化学,114,127,110,76
7,范波,历史,99,119,107,116
7,郭超,物理,117,111,111,65
7,潘杰,地理,118,121,129,91
7,杨雪,化学,120,113,110,83
7,田磊,化学,105,119,125,92
7,徐利,化学,123,140,120,76
7,杨丹,地理,115,122,100,71
7,杨晨,历史,102,118,124,103
7,张明,化学,114,126,115,77
7,艾俊,政治,104,116,122,109
7,武杰,地理,111,117,121,105
7,冯峰,历史,99,125,116,91
7,关淑兰,物理,105,104,115,121
7,胡玉,化学,103,116,115,89
7,萧海燕,物理,104,111,109,69
7,王桂荣,政治,120,113,116,96
7,赵伟,地理,115,110,120,114
7,刘浩,生物,110,126,109,99
7,杨楠,地理,109,136,122,107
7,武刚,政治,110,123,123,111
7,董秀梅,历史,105,115,111,107
7,金阳,历史,102,117,111,95
7,陆凤英,地理,101,123,119,115
7,谷莹,物理,106,121,100,106
7,宋伟,历史,110,110,109,111
7,彭桂英,地理,103,122,102,91
7,马亮,历史,117,106,117,116
7,郝丹丹,政治,104,118,123,96
7,刘淑英,化学,111,120,122,92
7,孟刚,地理,102,115,117,83
7,杨桂兰,政治,99,113,138,90
7,李亮,政治,103,120,123,96
7,周鹏,化学,109,118,126,77
7,谢浩,化学,109,126,122,92
7,曹秀云,生物,103,123,119,111
7,陈成,历史,113,112,118,110
7,陈淑珍,物理,113,111,110,86
7,邓瑞,生物,103,127,134,103
7,计玉梅,地理,101,116,119,105
7,何彬,化学,102,108,111,72
7,史成,政治,102,117,111,126
7,康红,生物,107,115,117,77
7,王岩,生物,115,119,112,84
7,段玉英,化学,104,128,116,85
7,黎淑英,历史,108,103,121,108
7,杨桂珍,历史,118,116,113,119
7,罗林,生物,105,119,110,73
7,劳桂芝,历史,119,125,117,104
7,吕玉,历史,116,118,118,110
7,陈玉华,生物,101,116,115,91
7,李桂芳,地理,111,107,142,119
7,贾雪,生物,99,121,124,88
7,赵凤兰,生物,101,123,124,95
7,李丹,历史,112,126,102,106
7,黄鑫,历史,106,120,122,114
7,黄秀梅,历史,116,128,131,93
7,杨洋,化学,115,108,140,85
7,蒋玉梅,生物,103,118,113,85
7,李明,化学,102,138,124,68
7,万艳,地理,107,119,111,101
7,崔丽娟,物理,103,118,116,106
7,陈欣,化学,107,132,104,78
7,张龙,政治,100,119,117,105
8,卢璐,历史,118,127,116,109
8,佘玉梅,历史,92,123,120,115
8,杨佳,化学,96,117,106,78
8,杨想,地理,109,120,131,98
8,王敏,物理,97,105,123,100
8,王想,物理,124,113,126,126
8,黄斌,化学,120,103,111,83
8,黄利,化学,108,123,116,67
8,张杨,地理,98,115,122,105
8,包健,化学,99,117,137,70
8,杨利,历史,102,111,116,118
8,朱鹏,政治,115,115,114,121
8,孙坤,地理,109,138,121,94
8,王博,生物,102,115,121,87
8,卢桂芳,地理,111,119,109,98
8,蒋雪,政治,96,124,121,92
8,李芳,历史,94,108,99,119
8,高兵,历史,106,123,128,101
8,林玉珍,化学,113,116,116,86
8,张帅,地理,114,119,131,106
8,朱秀梅,地理,108,129,111,96
8,郑婷,物理,103,122,110,102
8,仝慧,生物,120,111,117,77
8,王辉,生物,112,129,116,80
8,庞海燕,物理,106,111,123,119
8,叶丽娟,地理,101,126,112,100
8,郑柳,历史,107,110,109,122
8,胡燕,地理,112,119,116,97
8,李成,化学,105,112,118,83
8,张林,历史,111,115,111,92
8,赵雪梅,历史,107,115,97,94
8,梁玲,历史,100,115,130,112
8,覃平,地理,105,132,128,101
8,高建军,历史,112,125,111,96
8,姚娜,化学,109,116,132,86
8,唐帆,物理,101,114,105,91
8,司建军,化学,100,126,107,66
8,施雪,地理,112,119,96,93
8,姚雷,物理,93,118,107,97
8,符玉珍,生物,101,120,116,91
8,赵丽娟,物理,101,125,98,99
8,刘晨,生物,120,125,104,102
8,余畅,物理,124,119,117,111
8,任建平,化学,100,122,124,75
8,冯磊,地理,111,111,110,104
8,周浩,生物,108,123,102,102
8,郝秀华,历史,106,118,106,112
8,张桂香,物理,102,121,112,93
8,李英,物理,113,118,107,81
8,陈秀华,地理,113,146,116,107
8,刘霞,历史,104,133,115,106
8,安建军,生物,109,123,125,89
8,卢想,物理,110,115,119,105
8,张玉华,生物,113,110,109,81
8,夏岩,政治,110,114,136,125
8,陈楠,地理,102,122,123,121
8,钟颖,物理,107,119,120,85
8,张欣,化学,113,118,115,83
8,李凤英,化学,117,115,117,70
8,余桂芳,物理,91,111,130,116
8,韩坤,地理,102,114,123,110
8,杨亮,物理,104,116,127,100
8,方秀梅,化学,116,105,123,68
8,黎想,化学,102,111,123,86
8,苟淑华,历史,96,120,119,97
8,丁帅,化学,100,111,112,68
8,吴俊,政治,108,117,118,106
8,鲁欣,历史,121,120,102,126
8,严秀云,地理,104,118,130,102
8,李小红,历史,117,124,124,113
8,王桂芳,地理,108,119,108,95
8,高莉,生物,112,122,112,102
8,严琳,化学,102,120,119,71
8,易颖,化学,105,123,111,75
8,刘静,化学,104,119,117,89
8,刘娜,化学,109,123,115,91
8,钟刚,生物,111,117,128,96
8,李东,物理,118,112,106,73
8,狄琳,化学,104,119,123,86
8,伍建军,地理,95,124,113,122
8,邹鑫,化学,97,119,121,69
8,章婷婷,历史,106,115,117,101
8,李建军,生物,121,135,103,97
8,陈玲,化学,108,127,127,77
8,何成,物理,106,111,125,84
8,封军,政治,103,116,119,120
8,邓瑜,生物,108,123,124,101
8,陈慧,地理,112,118,106,102
9,李洁,物理,98,124,123,105
9,王宁,历史,121,121,123,112
9,雷芳,化学,103,117,127,92
9,商建华,地理,104,117,121,112
9,曹博,化学,107,128,102,80
9,傅磊,地理,92,126,110,101
9,廖俊,生物,112,131,131,83
9,周建平,政治,105,119,107,97
9,白丽,化学,101,117,102,84
9,丁斌,地理,123,132,130,94
9,潘荣,历史,91,117,116,103
9,马娜,历史,115,117,119,109
9,王欢,生物,117,112,118,90
9,陶丽,化学,114,122,124,78
9,艾雪梅,化学,102,121,114,84
9,王明,政治,118,115,96,109
9,马婷,生物,109,112,112,85
9,尹峰,物理,106,131,113,107
9,吴慧,政治,110,119,115,119
9,谭芳,生物,112,119,110,102
9,林鑫,物理,93,119,125,107
9,孙晨,地理,92,114,114,77
9,夏淑兰,化学,108,119,101,89
9,刘颖,化学,93,114,120,86
9,刘斌,历史,114,128,127,112
9,杨凤英,政治,107,125,115,95
9,龚建华,物理,96,118,109,93
9,李云,生物,101,116,121,86
9,罗华,地理,98,121,117,103
9,梁辉,政治,104,112,136,98
9,苑利,生物,110,117,114,81
9,谭杰,化学,106,110,111,92
9,刘超,政治,107,106,115,116
9,叶丽丽,历史,101,119,115,107
9,裴秀荣,政治,108,120,110,102
9,马坤,物理,108,115,124,98
9,丁燕,生物,111,112,108,93
9,许杨,生物,107,125,107,100
9,鲁桂芳,物理,107,114,98,79
9,陈雪梅,生物,102,118,108,74
9,黄平,生物,111,107,116,93
9,张桂花,政治,107,127,117,120
9,许涛,生物,112,126,124,81
9,陈晨,物理,99,133,134,101
9,李想,生物,109,118,124,98
9,张想,政治,97,122,116,125
9,兰晨,物理,113,134,118,93
9,刘桂英,物理,120,115,109,80
9,赵秀珍,化学,118,115,114,88
9,高娟,历史,97,127,105,95
9,何春梅,物理,114,118,117,83
9,管楠,化学,109,130,131,83
9,曾宇,物理,89,107,128,73
9,熊阳,历史,110,109,116,120
9,孙晶,物理,113,104,113,104
9,彭桂珍,政治,109,122,131,117
9,刘俊,历史,101,111,101,100
9,孙桂芳,物理,117,113,113,115
9,周建国,历史,110,109,116,108
9,谢桂兰,政治,106,114,135,104
9,徐燕,化学,105,131,108,81
9,赵玉兰,生物,105,120,140,80
9,王慧,政治,111,112,120,88
9,钟桂荣,地理,110,115,114,88
9,朱瑞,化学,98,123,106,89
9,詹海燕,化学,98,120,135,76
9,冯文,化学,107,119,114,90
9,郭涛,政治,113,113,108,94
9,连春梅,化学,114,121,110,89
10,萧丽娟,地理,111,122,132,89
10,孔英,化学,103,115,111,92
10,林东,化学,113,107,103,69
10,刘鹏,化学,101,114,120,89
10,杨秀珍,历史,113,111,109,105
10,谭金凤,化学,104,124,130,89
10,李强,政治,90,128,108,94
10,陈峰,历史,117,122,114,108
10,方淑兰,生物,97,110,128,96
10,赵波,政治,123,126,105,105
10,李宇,化学,107,125,114,87
10,耿勇,化学,105,110,123,73
10,江丹丹,化学,106,116,115,76
10,倪秀兰,化学,96,113,119,73
10,何荣,化学,98,126,126,88
10,张宇,历史,110,114,135,108
10,温坤,生物,107,117,130,92
10,张博,政治,101,110,122,108
10,林帆,物理,115,115,134,91
10,万志强,生物,106,120,115,80
10,杨玉,生物,116,128,123,94
10,查云,化学,113,115,110,86
10,李金凤,地理,113,117,125,93
10,杨杨,化学,91,112,117,87
10,王丹丹,化学,98,118,114,84
10,陈金凤,化学,103,127,103,98
