班级,姓名,选科,语文,数学,英语,科目
2,周凤兰,生物,121,95,88,93
2,戴玉梅,历史,107,74,99,103
2,陈颖,化学,104,85,88,98
2,李玉兰,生物,129,103,90,99
2,王桂珍,物理,116,91,130,66
2,吴秀兰,化学,106,79,73,67
2,冯小红,历史,130,93,98,82
2,王金凤,地理,107,92,89,116
2,项超,化学,134,73,111,91
2,李楠,历史,103,102,97,98
2,燕丽娟,历史,110,97,119,92
2,苏丽丽,化学,118,67,88,72
2,王欣,生物,116,86,63,115
2,张杰,化学,123,90,117,99
2,郎佳,地理,110,77,99,133
2,王亮,历史,98,92,120,109
2,高建,生物,99,112,85,96
2,方丽,化学,101,111,121,81
2,黄静,生物,111,75,99,138
2,罗秀荣,物理,96,87,85,59
2,李秀珍,化学,118,90,97,95
2,徐颖,化学,93,92,105,74
2,方建军,地理,99,92,104,126
2,杜文,地理,79,92,104,110
2,谷静,生物,122,101,103,116
2,叶晶,政治,106,104,89,67
2,何瑞,政治,117,101,122,129
2,段柳,政治,116,61,113,91
2,黄雪,物理,122,83,86,53
2,刘云,地理,108,76,113,117
2,马桂兰,化学,113,88,107,51
2,陈娟,地理,117,94,89,118
2,文桂珍,政治,103,96,109,98
2,罗艳,历史,107,97,76,106
2,刘宇,化学,109,95,74,87
2,秦瑞,物理,113,85,125,94
2,龙鑫,物理,119,87,111,96
2,邓红,生物,128,90,81,126
3,聂洁,生物,106,69,91,110
3,张利,物理,94,83,91,97
3,夏欣,生物,116,86,103,102
3,夏瑞,生物,119,102,132,117
3,纪旭,物理,111,109,127,62
3,黎桂芳,化学,120,73,103,89
3,黄萍,地理,119,88,73,120
3,颜峰,生物,108,116,82,99
3,赵璐,化学,116,118,127,73
3,李秀华,物理,95,78,106,76
3,殷志强,物理,106,88,74,79
3,张柳,地理,114,96,111,100
3,吴柳,生物,91,68,71,106
3,孙想,历史,101,87,96,105
3,孟莹,政治,101,78,124,109
3,张雪梅,地理,109,87,99,107
3,李杨,生物,109,76,107,130
3,樊欣,化学,114,84,150,72
3,韩桂英,化学,106,98,96,73
3,葛丽华,政治,103,94,100,115
3,李佳,化学,103,74,105,71
3,杜想,化学,102,106,86,75
3,陈淑兰,化学,105,98,97,82
3,梁冬梅,生物,102,97,88,78
3,焦玉珍,化学,114,93,117,80
3,戴伟,政治,118,102,124,107
3,王玉,地理,109,108,104,110
3,任玉梅,地理,95,86,93,123
3,戴杨,物理,121,97,83,86
3,慕阳,物理,110,99,91,97
3,韩芳,历史,96,80,122,87
3,章玉梅,生物,100,87,98,122
3,张丽华,政治,98,90,90,85
3,钟玉梅,物理,112,89,105,87
3,张建军,化学,99,94,121,98
3,郝丽娟,地理,107,89,99,97
3,田桂芳,历史,97,57,89,103
3,张飞,地理,106,111,117,129
3,钟志强,生物,125,100,111,109
3,郑阳,物理,106,103,121,90
3,胡杰,生物,107,105,83,103
3,高玉英,物理,112,86,95,84
3,吕晶,历史,109,99,90,90
3,梁桂芝,政治,122,92,89,118
3,田璐,历史,109,78,81,94
3,耿瑞,物理,101,102,110,59
3,张淑英,化学,114,67,98,105
3,蒋秀芳,历史,113,83,112,103
3,张荣,物理,119,85,81,61
3,吴红梅,政治,93,82,97,108
3,杨玉华,生物,115,79,86,104
3,罗雪梅,化学,117,93,111,103
3,朱雪,历史,105,102,133,99
3,萧杰,历史,133,71,127,92
3,姜桂花,化学,108,89,103,90
3,夏丽丽,物理,104,77,89,94
3,马萍,物理,93,99,93,61
3,张建华,生物,118,90,80,100
3,陆俊,生物,117,81,118,89
3,孟华,地理,112,103,84,122
3,曲玲,化学,109,118,91,92
3,张兰英,物理,113,88,86,73
3,孙瑜,生物,102,75,100,119
3,郝萍,政治,113,89,97,86
3,吴欢,政治,113,85,120,91
3,魏博,生物,101,84,80,109
3,蔡玲,化学,119,68,112,87
3,高秀兰,生物,113,80,94,118
3,翁红梅,化学,102,105,52,65
3,李超,物理,101,76,78,74
3,李梅,政治,116,68,131,95
3,黄凤兰,政治,107,97,85,124
3,徐桂珍,政治,112,74,108,98
3,张洋,化学,111,104,116,106
3,王凤兰,生物,100,82,117,91
3,陈秀梅,化学,105,86,84,98
3,魏想,地理,111,107,119,124
3,李兵,历史,112,101,107,110
3,喻宁,化学,103,95,85,84
3,张倩,历史,118,91,86,100
3,杨桂荣,化学,112,95,124,55
3,宋秀梅,地理,95,98,107,137
3,白坤,生物,120,95,116,89
3,屈小红,生物,105,84,87,100
3,吕成,政治,107,70,95,121
3,潘颖,政治,100,75,64,105
4,沈亮,生物,102,97,118,122
4,黄杨,化学,115,81,100,92
4,刘磊,化学,90,86,106,93
4,马宇,历史,103,83,66,92
4,武桂荣,物理,107,67,88,72
4,田帆,物理,107,87,99,71
4,宋帅,地理,89,90,127,122
4,王帆,历史,96,81,88,100
4,李凤兰,化学,116,84,100,92
4,龙秀荣,化学,104,88,75,79
4,徐涛,化学,98,83,117,96
4,吴建,地理,117,81,101,129
4,王淑兰,地理,113,86,88,132
4,孙丹,物理,102,92,116,102
4,胡莉,化学,114,75,77,91
4,赵兰英,生物,113,84,126,104
4,赵彬,物理,98,98,86,105
4,董彬,化学,116,84,96,102
4,王浩,生物,103,104,89,108
4,洪峰,生物,121,96,107,136
4,张强,化学,98,91,125,82
4,黄宁,化学,115,94,81,112
4,李琴,化学,111,88,104,83
4,廖涛,化学,113,105,83,74
4,张磊,生物,119,85,98,95
4,杨兰英,历史,108,90,125,94
4,陈平,化学,109,73,83,82
4,刘晶,物理,103,88,91,88
4,赵云,生物,117,91,111,111
4,陆晨,化学,110,91,104,84
4,郭秀珍,物理,100,77,127,86
4,蔡柳,政治,100,88,93,116
4,夏晨,地理,102,99,94,112
4,龙雪梅,化学,102,103,106,96
4,宁秀云,物理,101,79,107,83
4,黄勇,物理,93,92,109,81
4,卢飞,地理,93,63,79,112
4,魏凯,地理,95,86,91,109
4,冯秀兰,化学,101,88,103,82
4,王兰英,生物,97,95,97,111
4,张旭,化学,109,94,102,78
4,刘凯,化学,95,93,83,83
4,吴龙,地理,126,79,97,131
4,房娟,地理,124,83,69,128
4,杨霞,历史,93,75,100,105
4,程佳,物理,130,90,78,81
4,孙桂珍,物理,115,96,98,37
4,郑建,化学,100,98,98,91
4,左云,地理,107,80,101,115
4,李秀云,历史,112,102,100,99
4,林桂兰,地理,111,74,131,129
4,季秀云,物理,107,91,89,91
4,黄建,生物,118,92,110,103
4,卢林,化学,108,80,93,63
4,崔博,历史,97,86,117,83
4,赖萍,化学,116,103,87,69
4,萧丹丹,化学,113,92,67,73
4,杨建华,生物,116,103,86,108
4,曾玉兰,化学,103,102,105,71
4,许秀兰,生物,117,85,104,102
4,李秀芳,化学,94,103,92,79
4,吴淑兰,化学,114,78,100,56
4,何伟,化学,108,96,87,89
4,刘冬梅,化学,115,99,72,85
4,孙平,历史,124,87,106,96
4,王利,化学,120,91,114,70
4,何阳,地理,98,79,92,109
4,何淑兰,地理,97,84,91,112
4,施建国,历史,104,109,84,101
4,李娟,化学,94,83,99,63
4,张建,历史,98,80,109,99
4,傅兰英,地理,98,94,124,105
4,纪梅,生物,106,58,96,101
4,杨辉,政治,97,78,92,109
4,崔淑珍,政治,99,101,111,116
4,李丽丽,地理,96,93,116,118
4,李岩,化学,102,98,91,79
4,王华,历史,114,102,119,103
4,陶彬,物理,117,93,103,85
4,吴利,生物,104,93,79,64
4,陈亮,生物,113,95,91,119
4,刘燕,历史,116,79,102,78
4,白桂珍,化学,129,79,90,79
4,杨建,生物,115,84,87,99
4,康建国,政治,103,108,109,111
4,张海燕,化学,95,93,87,124
4,彭秀芳,物理,130,91,131,84
4,朱丽娟,生物,85,111,103,88
4,王霞,历史,131,82,100,88
4,梁丽华,政治,96,93,98,86
5,李旭,生物,113,85,125,91
5,田飞,地理,114,83,101,109
5,叶颖,生物,106,87,107,114
5,廖红梅,物理,115,88,80,70
5,彭桂兰,化学,117,110,107,90
5,马凯,生物,108,77,81,94
5,傅想,生物,95,68,52,90
5,韦娟,历史,127,99,99,86
5,翟杨,生物,104,97,83,117
5,连丽丽,政治,121,83,85,98
5,陈桂英,生物,109,100,87,111
5,林梅,历史,126,91,95,95
5,李红梅,物理,104,77,104,111
5,唐淑兰,化学,103,87,85,68
5,孟雷,化学,105,75,100,85
5,关斌,物理,107,83,130,72
5,桑波,化学,113,109,120,60
5,管玲,生物,118,70,78,109
5,康平,地理,122,87,73,118
5,甘晶,生物,97,85,133,108
5,欧萍,生物,117,78,112,117
5,胡娟,物理,115,74,86,56
5,刘淑华,生物,109,110,94,85
5,萧秀云,生物,109,88,118,127
5,孙志强,化学,115,104,103,94
5,海颖,化学,107,84,109,76
5,刘桂珍,生物,116,98,66,88
5,侯娟,生物,102,99,98,95
5,吴红,地理,105,83,103,115
5,杜亮,生物,109,85,102,96
5,谭鑫,地理,93,98,76,129
5,林桂英,化学,119,86,89,72
5,傅倩,化学,92,93,97,76
5,林婷,物理,101,97,84,73
5,董丹丹,历史,98,92,92,101
5,何亮,历史,96,92,109,100
5,朱想,政治,121,73,91,91
5,王建,政治,118,73,120,98
5,李桂芝,历史,104,84,130,103
5,汪瑞,物理,103,112,101,73
5,张雷,地理,111,86,138,110
5,谢杨,化学,110,92,103,73
5,高军,物理,114,85,122,75
5,田婷,历史,124,78,107,95
5,高洁,地理,114,83,87,111
5,鲁瑞,历史,110,103,102,92
5,张敏,历史,99,115,120,93
5,钟辉,化学,107,89,115,111
5,何艳,生物,107,94,91,87
5,杨博,物理,114,75,127,54
5,赵柳,历史,96,99,111,95
5,杨宁,地理,97,97,81,117
5,朱彬,地理,112,92,115,106
5,叶秀华,政治,115,90,98,107
5,毛红霞,化学,108,94,83,66
5,张婷,化学,113,98,99,75
5,罗洋,地理,112,88,85,113
5,罗建华,历史,110,85,106,95
5,奚凤英,历史,107,89,98,105
5,赵敏,物理,102,105,101,80
5,蔡博,物理,120,88,92,76
5,何金凤,化学,113,104,88,92
5,马莹,化学,97,79,109,68
5,马倩,历史,116,80,111,108
5,朱超,地理,93,111,96,123
5,李阳,化学,93,92,102,71
5,杨波,历史,96,100,103,92
5,陈小红,化学,112,74,105,83
5,左娟,物理,119,100,100,89
5,张秀梅,化学,112,87,90,89
5,叶平,物理,114,100,115,53
5,杨荣,化学,91,101,91,75
5,乐洋,生物,113,84,75,128
5,杨瑞,政治,97,79,85,88
5,盛帆,物理,101,93,98,68
5,杨明,化学,115,97,99,65
5,邓建华,化学,108,109,117,91
5,周玉兰,化学,103,105,93,91
5,王杰,生物,102,80,113,104
5,吴鹏,生物,111,96,103,118
5,李玉英,地理,106,89,94,130
6,徐红,历史,97,93,79,93
6,卢英,政治,97,92,107,111
6,王玉梅,化学,121,89,92,41
6,路丹,化学,101,85,100,98
6,刘玉珍,物理,123,91,107,108
6,窦畅,化学,109,99,92,87
6,汤秀芳,地理,104,103,113,119
6,孔桂芝,化学,93,105,89,73
6,江莉,政治,100,77,89,99
6,李丽,化学,113,96,109,77
6,李平,历史,114,99,93,98
6,孟红霞,生物,113,92,113,123
6,温玉梅,生物,107,74,91,99
6,沈欣,生物,107,93,98,108
6,罗坤,化学,102,81,107,81
6,薛英,政治,108,87,123,109
6,冯玲,历史,94,106,114,71
6,李雪,化学,106,80,92,87
6,王洁,地理,127,89,106,108
6,甘健,历史,108,81,94,90
6,杨红霞,地理,115,91,116,114
6,陆涛,生物,117,87,81,120
6,杨红梅,历史,122,100,105,89
6,国丽华,政治,80,64,95,95
6,雷红霞,生物,101,95,84,103
6,陈荣,化学,113,92,70,111
6,江鑫,生物,110,71,115,122
6,吴莹,历史,102,67,98,105
6,齐峰,政治,113,96,83,110
6,申成,化学,111,87,114,86
6,白雪,生物,116,106,109,131
6,蒋玉英,生物,95,107,121,104
6,余淑珍,物理,115,100,90,76
6,黎玉,物理,112,98,122,81
6,王玉兰,化学,111,95,105,74
6,李磊,物理,103,96,98,86
6,王平,生物,105,79,102,105
6,周彬,物理,134,89,118,92
6,马桂英,生物,102,80,87,132
6,杨英,生物,99,83,96,116
6,楚超,化学,103,114,76,88
6,李敏,物理,114,91,92,61
6,杜海燕,物理,118,81,96,70
6,张丹丹,生物,86,102,98,108
6,张玉,地理,105,89,70,108
6,赵俊,化学,121,108,113,82
6,张桂芝,化学,90,94,104,89
6,李帆,物理,106,90,105,96
6,曹旭,地理,104,92,92,121
6,杜丽华,历史,89,96,89,100
6,程强,政治,119,73,76,111
6,郭畅,物理,117,75,78,84
6,王凯,地理,115,101,103,129
6,陈杰,生物,109,69,130,114
6,路玉华,生物,91,94,80,115
6,林建,生物,91,72,107,111
6,段畅,化学,104,99,102,60
6,罗文,物理,106,84,131,70
6,曹丽娟,地理,117,82,111,126
6,王梅,化学,99,86,104,91
6,万楠,化学,109,90,106,95
6,孙倩,化学,133,91,79,69
6,沈涛,生物,98,103,120,108
6,朱辉,物理,115,86,103,87
6,石兵,化学,102,79,125,102
6,程桂珍,化学,105,89,95,84
6,韩柳,化学,109,71,108,104
6,韦刚,政治,119,111,107,102
6,莫红梅,历史,88,74,113,76
6,雷丹,地理,103,87,77,121
6,周明,历史,124,87,84,103
6,刘兵,历史,111,94,110,103
6,宋博,物理,124,88,103,77
6,王军,物理,112,97,91,102
6,李浩,化学,116,102,65,89
6,袁强,化学,99,102,75,74
6,吉桂芝,化学,108,68,83,82
6,焦淑珍,物理,99,90,77,67
6,洪璐,地理,108,82,81,114
6,韩海燕,生物,113,90,93,107
6,张颖,生物,119,84,111,119
6,江波,化学,127,89,103,106
6,邵平,政治,102,83,89,96
7,王莉,生物,105,99,85,101
7,吴涛,生物,106,87,118,103
7,安海燕,生物,86,97,106,91
7,吕雪,物理,115,85,117,78
7,唐秀芳,政治,87,96,88,104
7,王桂芝,政治,80,77,70,104
7,黄文,化学,103,98,111,97
7,陈桂香,化学,95,91,85,83
7,黄敏,物理,109,88,97,89
7,辛慧,化学,114,99,91,81
7,杨婷婷,生物,115,75,86,113
7,贾健,化学,122,102,88,67
7,陈丹丹,历史,105,101,132,77
7,刘秀荣,生物,112,74,132,107
7,杨小红,生物,114,97,81,113
7,罗成,地理,93,83,114,131
7,张畅,生物,115,80,88,101
7,卢桂芝,历史,93,83,107,87
7,沈秀芳,化学,113,102,107,81
7,支桂珍,生物,103,87,90,122
7,杨丽娟,生物,109,85,122,107
7,梁霞,生物,121,85,100,128
7,褚晶,生物,100,84,107,108
7,王秀芳,化学,102,84,79,104
7,郑利,历史,101,89,81,96
7,刘建军,化学,105,105,108,77
7,韩慧,生物,102,89,86,141
7,孙欢,地理,105,80,90,119
7,刘春梅,化学,122,70,83,77
7,孟凤兰,化学,95,80,119,74
7,吴平,化学,100,93,78,71
7,杨文,化学,92,103,102,97
7,康华,化学,110,75,90,106
7,范波,历史,102,85,101,93
7,郭超,物理,110,83,99,79
7,潘杰,地理,82,104,70,116
7,杨雪,化学,114,99,79,110
7,田磊,化学,104,99,111,105
7,徐利,化学,109,75,75,97
7,杨丹,地理,108,94,94,128
7,杨晨,历史,97,101,107,98
7,张明,化学,113,109,87,64
7,艾俊,政治,98,72,94,118
7,武杰,地理,105,102,98,121
7,冯峰,历史,112,79,126,106
7,关淑兰,物理,114,85,108,81
7,胡玉,化学,124,72,88,64
7,萧海燕,物理,112,90,119,52
7,王桂荣,政治,114,81,121,113
7,赵伟,地理,107,100,105,131
7,刘浩,生物,101,89,91,123
7,杨楠,地理,127,85,87,125
7,武刚,政治,96,91,127,96
7,董秀梅,历史,110,92,96,92
7,金阳,历史,116,88,106,96
7,陆凤英,地理,133,99,91,110
7,谷莹,物理,119,86,127,63
7,宋伟,历史,99,80,105,95
7,彭桂英,地理,97,94,76,124
7,马亮,历史,97,86,110,88
7,郝丹丹,政治,112,89,102,108
7,刘淑英,化学,102,78,85,67
7,孟刚,地理,111,106,97,115
7,杨桂兰,政治,116,88,103,102
7,李亮,政治,106,104,109,113
7,周鹏,化学,121,79,111,76
7,谢浩,化学,112,115,103,87
7,曹秀云,生物,107,86,103,99
7,陈成,历史,101,79,71,89
7,陈淑珍,物理,110,94,106,59
7,邓瑞,生物,113,89,95,97
7,计玉梅,地理,98,85,118,104
7,何彬,化学,114,86,72,85
7,史成,政治,108,101,130,131
7,康红,生物,114,85,101,110
7,王岩,生物,104,118,89,99
7,段玉英,化学,106,96,91,103
7,黎淑英,历史,102,98,111,92
7,杨桂珍,历史,120,85,84,77
7,罗林,生物,100,87,96,124
7,劳桂芝,历史,103,72,98,78
7,吕玉,历史,94,92,42,94
7,陈玉华,生物,85,81,82,94
7,李桂芳,地理,120,105,83,105
7,贾雪,生物,82,102,102,90
7,赵凤兰,生物,104,85,119,134
7,李丹,历史,112,108,96,93
7,黄鑫,历史,115,88,134,99
7,黄秀梅,历史,117,69,107,105
7,杨洋,化学,104,65,97,82
7,蒋玉梅,生物,114,90,73,117
7,李明,化学,96,85,124,58
7,万艳,地理,108,83,113,124
7,崔丽娟,物理,112,98,85,73
7,陈欣,化学,101,92,114,96
7,张龙,政治,112,61,93,88
8,卢璐,历史,115,93,110,101
8,佘玉梅,历史,113,100,111,87
8,杨佳,化学,105,91,79,65
8,杨想,地理,113,78,80,104
8,王敏,物理,104,101,105,59
8,王想,物理,113,77,145,79
8,黄斌,化学,105,87,132,99
8,黄利,化学,99,89,93,72
8,张杨,地理,98,108,108,111
8,包健,化学,104,76,94,89
8,杨利,历史,108,99,113,110
8,朱鹏,政治,109,91,122,114
8,孙坤,地理,120,81,126,126
8,王博,生物,112,85,83,101
8,卢桂芳,地理,106,94,98,127
8,蒋雪,政治,103,82,105,115
8,李芳,历史,118,85,100,97
8,高兵,历史,102,82,86,91
8,林玉珍,化学,91,72,128,69
8,张帅,地理,100,63,109,113
8,朱秀梅,地理,113,70,95,121
8,郑婷,物理,109,84,117,105
8,仝慧,生物,102,83,110,125
8,王辉,生物,112,71,122,122
8,庞海燕,物理,97,96,125,58
8,叶丽娟,地理,124,78,126,125
8,郑柳,历史,117,86,100,100
8,胡燕,地理,105,79,89,118
8,李成,化学,90,76,89,90
8,张林,历史,111,87,91,81
8,赵雪梅,历史,120,95,98,97
8,梁玲,历史,108,90,101,108
8,覃平,地理,92,104,108,123
8,高建军,历史,107,98,78,85
8,姚娜,化学,117,77,102,67
8,唐帆,物理,96,87,114,62
8,司建军,化学,124,108,108,88
8,施雪,地理,115,116,75,135
8,姚雷,物理,121,83,85,89
8,符玉珍,生物,128,94,117,105
8,赵丽娟,物理,122,98,115,59
8,刘晨,生物,114,90,83,98
8,余畅,物理,106,99,68,94
8,任建平,化学,96,91,100,77
8,冯磊,地理,108,97,113,111
8,周浩,生物,105,99,81,85
8,郝秀华,历史,99,92,102,102
8,张桂香,物理,108,99,101,73
8,李英,物理,109,77,120,101
8,陈秀华,地理,133,106,93,131
8,刘霞,历史,103,68,94,109
8,安建军,生物,105,103,81,102
8,卢想,物理,118,87,102,67
8,张玉华,生物,108,93,107,97
8,夏岩,政治,105,94,94,76
8,陈楠,地理,119,94,84,105
8,钟颖,物理,97,86,111,109
8,张欣,化学,120,77,82,72
8,李凤英,化学,95,92,109,89
8,余桂芳,物理,113,76,70,96
8,韩坤,地理,120,101,110,126
8,杨亮,物理,109,91,109,71
8,方秀梅,化学,120,69,124,107
8,黎想,化学,71,79,103,87
8,苟淑华,历史,103,71,115,89
8,丁帅,化学,112,87,96,86
8,吴俊,政治,114,82,116,118
8,鲁欣,历史,118,105,101,85
8,严秀云,地理,104,119,118,127
8,李小红,历史,99,97,93,101
8,王桂芳,地理,106,97,104,115
8,高莉,生物,100,112,99,106
8,严琳,化学,115,85,87,87
8,易颖,化学,111,80,94,59
8,刘静,化学,120,119,96,82
8,刘娜,化学,118,99,73,75
8,钟刚,生物,96,74,104,107
8,李东,物理,99,95,110,85
8,狄琳,化学,108,90,90,109
8,伍建军,地理,99,103,91,116
8,邹鑫,化学,106,104,107,83
8,章婷婷,历史,108,83,85,90
8,李建军,生物,100,104,97,110
8,陈玲,化学,100,96,109,79
8,何成,物理,107,94,118,66
8,封军,政治,110,93,52,97
8,邓瑜,生物,123,84,109,97
8,陈慧,地理,119,82,93,117
9,李洁,物理,109,78,129,86
9,王宁,历史,121,98,119,102
9,雷芳,化学,124,86,104,68
9,商建华,地理,115,107,104,116
9,曹博,化学,113,85,88,90
9,傅磊,地理,104,80,120,127
9,廖俊,生物,114,90,105,103
9,周建平,政治,109,90,119,111
9,白丽,化学,86,94,88,84
9,丁斌,地理,128,74,108,117
9,潘荣,历史,110,88,94,77
9,马娜,历史,125,96,99,85
9,王欢,生物,120,114,101,85
9,陶丽,化学,108,94,85,79
9,艾雪梅,化学,105,83,69,84
9,王明,政治,103,102,104,103
9,马婷,生物,107,74,70,107
9,尹峰,物理,107,82,109,79
9,吴慧,政治,111,108,76,89
9,谭芳,生物,108,74,102,92
9,林鑫,物理,91,108,105,80
9,孙晨,地理,113,98,114,109
9,夏淑兰,化学,123,108,93,77
9,刘颖,化学,122,82,101,83
9,刘斌,历史,99,113,103,72
9,杨凤英,政治,96,92,93,82
9,龚建华,物理,123,90,112,44
9,李云,生物,122,112,115,109
9,罗华,地理,101,107,87,121
9,梁辉,政治,122,103,134,105
9,苑利,生物,78,87,95,105
9,谭杰,化学,123,79,81,98
9,刘超,政治,102,99,68,106
9,叶丽丽,历史,119,97,150,99
9,裴秀荣,政治,118,98,90,89
9,马坤,物理,112,100,68,71
9,丁燕,生物,100,101,95,121
9,许杨,生物,109,92,97,101
9,鲁桂芳,物理,107,80,84,88
9,陈雪梅,生物,123,98,139,105
9,黄平,生物,110,81,93,94
9,张桂花,政治,112,79,128,80
9,许涛,生物,90,94,107,105
9,陈晨,物理,124,80,110,58
9,李想,生物,106,94,88,108
9,张想,政治,99,61,100,116
9,兰晨,物理,117,91,79,80
9,刘桂英,物理,116,88,107,74
9,赵秀珍,化学,114,101,91,89
9,高娟,历史,124,88,108,88
9,何春梅,物理,88,100,95,44
9,管楠,化学,113,93,130,57
9,曾宇,物理,112,85,105,92
9,熊阳,历史,98,90,109,93
9,孙晶,物理,122,88,111,98
9,彭桂珍,政治,99,88,86,118
9,刘俊,历史,105,107,107,90
9,孙桂芳,物理,103,73,122,66
9,周建国,历史,87,89,53,88
9,谢桂兰,政治,108,105,91,109
9,徐燕,化学,99,102,94,97
9,赵玉兰,生物,111,94,86,105
9,王慧,政治,114,84,85,96
9,钟桂荣,地理,87,103,128,118
9,朱瑞,化学,103,102,112,92
9,詹海燕,化学,108,95,113,65
9,冯文,化学,128,105,90,68
9,郭涛,政治,87,94,88,106
9,连春梅,化学,104,116,129,77
10,萧丽娟,地理,103,87,133,122
10,孔英,化学,79,91,101,79
10,林东,化学,116,74,100,94
10,刘鹏,化学,123,104,93,111
10,杨秀珍,历史,100,86,107,93
10,谭金凤,化学,119,113,101,85
10,李强,政治,119,90,83,105
10,陈峰,历史,103,100,122,102
10,方淑兰,生物,112,108,87,102
10,赵波,政治,126,98,102,103
10,李宇,化学,94,100,84,71
10,耿勇,化学,114,92,86,43
10,江丹丹,化学,106,104,91,65
10,倪秀兰,化学,117,91,72,79
10,何荣,化学,125,95,110,92
10,张宇,历史,104,97,101,90
10,温坤,生物,116,101,116,97
10,张博,政治,117,80,110,94
10,林帆,物理,97,77,106,79
10,万志强,生物,104,98,102,121
10,杨玉,生物,107,79,78,130
10,查云,化学,113,55,85,84
10,李金凤,地理,108,94,75,107
10,杨杨,化学,118,71,86,97
10,王丹丹,化学,112,90,74,83
10,陈金凤,化学,110,91,101,83
