班级,姓名,选科,语文,数学,英语,科目
2,陈娟,地理,92,75,101,79
2,文桂珍,政治,97,91,99,93
2,罗艳,历史,101,80,141,97
2,刘宇,化学,93,79,98,85
2,秦瑞,物理,82,86,122,128
2,龙鑫,物理,101,75,101,124
2,邓红,生物,91,84,90,94
3,聂洁,生物,83,95,96,86
3,张利,物理,126,87,94,97
3,夏欣,生物,92,89,107,97
3,夏瑞,生物,92,89,115,98
3,纪旭,物理,101,75,114,114
3,黎桂芳,化学,87,92,115,109
3,黄萍,地理,144,91,88,89
3,颜峰,生物,100,66,109,99
3,赵璐,化学,99,105,91,89
3,李秀华,物理,136,81,100,98
3,殷志强,物理,79,76,126,92
3,张柳,地理,119,83,114,84
3,吴柳,生物,100,74,90,87
3,孙想,历史,117,84,105,114
3,孟莹,政治,74,64,79,98
3,张雪梅,地理,130,84,108,101
3,李杨,生物,137,86,109,75
3,樊欣,化学,108,68,109,83
3,韩桂英,化学,124,87,111,93
3,葛丽华,政治,91,72,106,87
3,李佳,化学,75,77,91,124
3,杜想,化学,81,92,106,71
3,陈淑兰,化学,106,74,104,111
3,梁冬梅,生物,105,90,94,109
3,焦玉珍,化学,101,86,131,93
3,戴伟,政治,105,77,103,104
3,王玉,地理,96,66,105,89
3,任玉梅,地理,77,73,119,87
3,戴杨,物理,118,85,94,94
3,慕阳,物理,103,83,88,135
3,韩芳,历史,123,87,79,87
3,章玉梅,生物,95,93,103,70
3,张丽华,政治,92,72,84,106
3,钟玉梅,物理,75,91,95,133
3,张建军,化学,104,80,106,109
3,郝丽娟,地理,92,86,106,97
3,田桂芳,历史,87,70,94,79
3,张飞,地理,81,66,99,68
3,钟志强,生物,100,92,96,105
3,郑阳,物理,99,71,86,120
3,胡杰,生物,125,86,80,96
3,高玉英,物理,94,67,99,109
3,吕晶,历史,86,69,105,108
3,梁桂芝,政治,96,87,86,109
3,田璐,历史,94,66,86,79
3,耿瑞,物理,113,83,106,122
3,张淑英,化学,104,73,100,99
3,蒋秀芳,历史,89,85,114,90
3,张荣,物理,118,64,101,116
3,吴红梅,政治,80,74,104,102
3,杨玉华,生物,108,77,98,86
3,罗雪梅,化学,107,93,125,90
3,朱雪,历史,97,72,117,104
3,萧杰,历史,105,79,81,61
3,姜桂花,化学,99,70,90,108
3,夏丽丽,物理,124,82,97,94
3,马萍,物理,114,69,113,143
3,张建华,生物,110,83,111,92
3,陆俊,生物,89,95,106,93
3,孟华,地理,125,79,82,72
3,曲玲,化学,131,56,79,79
3,张兰英,物理,128,81,99,77
3,孙瑜,生物,124,80,90,86
3,郝萍,政治,109,69,110,105
3,吴欢,政治,104,79,113,122
3,魏博,生物,105,94,110,88
3,蔡玲,化学,100,83,114,96
3,高秀兰,生物,104,100,100,102
3,翁红梅,化学,82,77,108,109
3,李超,物理,100,87,94,124
3,李梅,政治,101,78,95,94
3,黄凤兰,政治,52,99,88,96
3,徐桂珍,政治,80,93,119,129
3,张洋,化学,108,82,105,89
3,王凤兰,生物,92,91,114,66
3,陈秀梅,化学,84,88,105,92
3,魏想,地理,100,95,115,79
3,李兵,历史,107,96,108,97
3,喻宁,化学,128,92,95,63
3,张倩,历史,113,79,103,71
3,杨桂荣,化学,89,74,99,105
3,宋秀梅,地理,121,96,96,74
3,白坤,生物,93,66,87,104
3,屈小红,生物,147,89,98,121
3,吕成,政治,81,76,93,96
3,潘颖,政治,104,80,134,111
4,沈亮,生物,105,84,114,133
4,黄杨,化学,100,97,108,95
4,刘磊,化学,82,78,109,86
4,马宇,历史,111,81,106,65
4,武桂荣,物理,101,61,95,102
4,田帆,物理,107,77,120,111
4,宋帅,地理,74,68,103,87
4,王帆,历史,91,67,100,99
4,李凤兰,化学,102,89,90,107
4,龙秀荣,化学,103,79,107,94
4,徐涛,化学,107,68,98,98
4,吴建,地理,73,92,101,71
4,王淑兰,地理,108,83,87,74
4,孙丹,物理,124,72,111,124
4,胡莉,化学,105,76,130,99
4,赵兰英,生物,122,85,105,106
4,赵彬,物理,94,98,103,127
4,董彬,化学,99,65,124,116
4,王浩,生物,85,87,94,100
4,洪峰,生物,97,104,114,113
4,张强,化学,106,68,105,95
4,黄宁,化学,123,76,99,66
4,李琴,化学,100,47,110,76
4,廖涛,化学,106,72,96,109
4,张磊,生物,99,85,98,103
4,杨兰英,历史,94,80,93,88
4,陈平,化学,99,83,91,99
4,刘晶,物理,108,70,70,108
4,赵云,生物,70,86,82,81
4,陆晨,化学,99,100,114,57
4,郭秀珍,物理,91,68,71,108
4,蔡柳,政治,118,87,96,109
4,夏晨,地理,94,79,103,73
4,龙雪梅,化学,96,86,105,99
4,宁秀云,物理,78,72,101,132
4,黄勇,物理,93,61,108,113
4,卢飞,地理,110,99,111,62
4,魏凯,地理,94,94,115,78
4,冯秀兰,化学,108,76,96,51
4,王兰英,生物,128,92,105,112
4,张旭,化学,94,78,110,78
4,刘凯,化学,107,83,89,57
4,吴龙,地理,134,77,100,82
4,房娟,地理,97,84,84,79
4,杨霞,历史,109,72,80,102
4,程佳,物理,75,71,109,147
4,孙桂珍,物理,101,76,103,132
4,郑建,化学,102,70,86,80
4,左云,地理,103,77,95,70
4,李秀云,历史,97,77,102,85
4,林桂兰,地理,123,69,94,75
4,季秀云,物理,87,84,115,125
4,黄建,生物,34,74,98,88
4,卢林,化学,100,77,119,99
4,崔博,历史,102,89,104,120
4,赖萍,化学,124,90,91,105
4,萧丹丹,化学,99,71,60,66
4,杨建华,生物,120,88,118,87
4,曾玉兰,化学,87,92,85,64
4,许秀兰,生物,93,62,92,90
4,李秀芳,化学,98,72,116,102
4,吴淑兰,化学,82,79,98,88
4,何伟,化学,81,78,114,84
4,刘冬梅,化学,114,85,112,85
4,孙平,历史,87,78,101,88
4,王利,化学,109,78,96,81
4,何阳,地理,93,87,124,88
4,何淑兰,地理,104,78,92,74
4,施建国,历史,101,64,75,72
4,李娟,化学,110,79,103,81
4,张建,历史,101,78,84,96
4,傅兰英,地理,79,72,116,87
4,纪梅,生物,98,72,99,88
4,杨辉,政治,77,84,111,101
4,崔淑珍,政治,84,91,100,111
4,李丽丽,地理,120,96,95,95
4,李岩,化学,92,66,107,55
4,王华,历史,65,72,100,88
4,陶彬,物理,103,84,89,99
4,吴利,生物,109,75,112,84
4,陈亮,生物,92,80,114,106
4,刘燕,历史,106,77,108,97
4,白桂珍,化学,87,86,98,83
4,杨建,生物,76,65,111,88
4,康建国,政治,99,68,102,105
4,张海燕,化学,84,77,111,95
4,彭秀芳,物理,107,67,95,141
4,朱丽娟,生物,98,78,122,116
4,王霞,历史,101,69,104,78
4,梁丽华,政治,109,72,84,112
5,李旭,生物,74,92,96,96
5,田飞,地理,116,83,89,86
5,叶颖,生物,104,87,116,102
5,廖红梅,物理,87,81,99,122
5,彭桂兰,化学,121,83,102,65
5,马凯,生物,93,86,112,85
5,傅想,生物,114,98,84,93
5,韦娟,历史,124,80,100,84
5,翟杨,生物,104,94,89,110
5,连丽丽,政治,116,84,94,135
5,陈桂英,生物,78,68,86,123
5,林梅,历史,121,86,102,102
5,李红梅,物理,87,84,90,131
5,唐淑兰,化学,126,71,111,94
5,孟雷,化学,91,86,111,92
5,关斌,物理,78,74,112,80
5,桑波,化学,83,71,113,69
5,管玲,生物,87,83,91,87
5,康平,地理,100,83,110,49
5,甘晶,生物,87,74,99,106
5,欧萍,生物,110,77,89,74
5,胡娟,物理,76,83,99,102
5,刘淑华,生物,111,72,109,86
5,萧秀云,生物,83,82,77,62
5,孙志强,化学,110,89,102,125
5,海颖,化学,102,65,71,88
5,刘桂珍,生物,114,63,109,85
5,侯娟,生物,80,72,111,92
5,吴红,地理,87,75,117,83
5,杜亮,生物,110,68,87,91
5,谭鑫,地理,99,71,102,64
5,林桂英,化学,121,97,117,85
5,傅倩,化学,87,71,86,73
5,林婷,物理,88,89,89,129
5,董丹丹,历史,109,70,118,82
5,何亮,历史,103,93,104,98
5,朱想,政治,109,73,122,82
5,王建,政治,79,68,120,99
5,李桂芝,历史,89,63,81,90
5,汪瑞,物理,109,79,116,117
5,张雷,地理,91,79,97,82
5,谢杨,化学,126,73,101,79
5,高军,物理,61,72,86,103
5,田婷,历史,84,74,111,136
5,高洁,地理,104,68,122,83
5,鲁瑞,历史,105,85,88,80
5,张敏,历史,115,72,85,89
5,钟辉,化学,115,76,103,74
5,何艳,生物,96,81,117,74
5,杨博,物理,109,82,109,99
5,赵柳,历史,100,66,112,92
5,杨宁,地理,72,67,105,82
5,朱彬,地理,118,78,110,99
5,叶秀华,政治,94,91,74,103
5,毛红霞,化学,84,66,120,98
5,张婷,化学,103,93,86,73
5,罗洋,地理,93,68,75,73
5,罗建华,历史,119,102,97,83
5,奚凤英,历史,115,84,113,112
5,赵敏,物理,118,83,104,150
5,蔡博,物理,93,86,93,136
5,何金凤,化学,82,68,111,68
5,马莹,化学,111,75,105,111
5,马倩,历史,87,79,85,85
5,朱超,地理,85,90,96,63
5,李阳,化学,101,91,109,81
5,杨波,历史,125,69,109,97
5,陈小红,化学,111,84,97,104
5,左娟,物理,105,85,112,125
5,张秀梅,化学,116,80,122,66
5,叶平,物理,88,88,94,133
5,杨荣,化学,94,71,106,88
5,乐洋,生物,93,82,103,75
5,杨瑞,政治,85,75,91,113
5,盛帆,物理,99,91,119,129
5,杨明,化学,110,81,103,84
5,邓建华,化学,105,79,99,105
5,周玉兰,化学,98,77,91,112
5,王杰,生物,112,92,113,87
5,吴鹏,生物,98,78,95,109
5,李玉英,地理,87,81,97,87
6,徐红,历史,96,85,103,91
6,卢英,政治,109,85,106,101
6,王玉梅,化学,90,89,118,96
6,路丹,化学,75,92,107,59
6,刘玉珍,物理,110,79,106,107
6,窦畅,化学,107,86,113,91
6,汤秀芳,地理,86,100,107,83
6,孔桂芝,化学,101,76,102,90
6,江莉,政治,110,88,112,114
6,李丽,化学,110,76,91,62
6,李平,历史,88,71,99,100
6,孟红霞,生物,118,71,90,92
6,温玉梅,生物,82,84,107,90
6,沈欣,生物,99,82,98,88
6,罗坤,化学,121,85,112,84
6,薛英,政治,110,63,104,109
6,冯玲,历史,107,80,88,92
6,李雪,化学,100,82,102,108
6,王洁,地理,78,82,91,76
6,甘健,历史,79,90,100,95
6,杨红霞,地理,84,82,96,69
6,陆涛,生物,96,79,100,94
6,杨红梅,历史,85,93,80,106
6,国丽华,政治,99,77,108,123
6,雷红霞,生物,81,66,96,101
6,陈荣,化学,94,79,103,67
6,江鑫,生物,89,78,110,90
6,吴莹,历史,94,94,120,93
6,齐峰,政治,120,88,112,89
6,申成,化学,71,67,93,94
6,白雪,生物,107,64,83,68
6,蒋玉英,生物,98,87,125,79
6,余淑珍,物理,119,72,77,112
6,黎玉,物理,104,83,109,135
6,王玉兰,化学,96,85,96,90
6,李磊,物理,119,70,85,112
6,王平,生物,88,84,96,92
6,周彬,物理,97,78,113,114
6,马桂英,生物,106,74,102,94
6,杨英,生物,83,94,96,87
6,楚超,化学,91,75,119,110
6,李敏,物理,93,106,103,112
6,杜海燕,物理,92,95,116,121
6,张丹丹,生物,108,90,121,87
6,张玉,地理,100,81,90,95
6,赵俊,化学,102,85,109,92
6,张桂芝,化学,108,72,111,85
6,李帆,物理,124,74,107,99
6,曹旭,地理,113,72,110,57
6,杜丽华,历史,96,73,73,108
6,程强,政治,73,71,93,86
6,郭畅,物理,83,86,94,127
6,王凯,地理,93,65,94,89
6,陈杰,生物,62,91,87,89
6,路玉华,生物,97,84,94,97
6,林建,生物,124,70,91,97
6,段畅,化学,111,87,105,90
6,罗文,物理,116,95,97,117
6,曹丽娟,地理,85,98,114,104
6,王梅,化学,117,95,96,111
6,万楠,化学,110,92,124,94
6,孙倩,化学,104,85,99,35
6,沈涛,生物,96,72,98,81
6,朱辉,物理,94,76,98,98
6,石兵,化学,74,65,100,91
6,程桂珍,化学,99,57,115,100
6,韩柳,化学,92,95,81,87
6,韦刚,政治,107,76,100,108
6,莫红梅,历史,112,91,84,116
6,雷丹,地理,87,81,118,100
6,周明,历史,102,90,106,94
6,刘兵,历史,132,86,110,85
6,宋博,物理,84,74,96,130
6,王军,物理,75,71,112,117
6,李浩,化学,112,83,104,109
6,袁强,化学,107,71,88,93
6,吉桂芝,化学,120,91,102,82
6,焦淑珍,物理,97,79,91,94
6,洪璐,地理,102,81,86,71
6,韩海燕,生物,107,72,86,108
6,张颖,生物,102,99,98,100
6,江波,化学,97,87,123,68
6,邵平,政治,96,76,102,104
7,王莉,生物,111,89,107,88
7,吴涛,生物,104,90,112,91
7,安海燕,生物,81,81,97,87
7,吕雪,物理,146,83,95,123
7,唐秀芳,政治,59,76,99,110
7,王桂芝,政治,84,69,100,85
7,黄文,化学,102,91,107,101
7,陈桂香,化学,105,82,84,83
7,黄敏,物理,106,83,88,122
7,辛慧,化学,99,70,116,100
7,杨婷婷,生物,74,66,100,94
7,贾健,化学,120,62,113,88
7,陈丹丹,历史,106,77,94,92
7,刘秀荣,生物,109,87,118,79
7,杨小红,生物,96,77,103,99
7,罗成,地理,145,91,101,82
7,张畅,生物,87,94,108,82
7,卢桂芝,历史,99,77,107,84
7,沈秀芳,化学,134,80,110,85
7,支桂珍,生物,94,74,111,96
7,杨丽娟,生物,90,79,102,107
7,梁霞,生物,89,78,91,101
7,褚晶,生物,87,88,83,92
7,王秀芳,化学,75,81,79,84
7,郑利,历史,116,94,89,100
7,刘建军,化学,122,77,100,112
7,韩慧,生物,112,83,97,88
7,孙欢,地理,86,73,96,60
7,刘春梅,化学,91,70,103,70
7,孟凤兰,化学,88,99,93,77
7,吴平,化学,109,92,99,71
7,杨文,化学,82,81,102,95
7,康华,化学,110,86,99,71
7,范波,历史,108,71,101,73
7,郭超,物理,90,92,116,112
7,潘杰,地理,84,54,123,82
7,杨雪,化学,87,73,117,84
7,田磊,化学,74,81,109,80
7,徐利,化学,127,97,103,92
7,杨丹,地理,96,85,116,83
7,杨晨,历史,81,82,94,82
7,张明,化学,101,85,92,88
7,艾俊,政治,78,81,93,97
7,武杰,地理,88,81,118,103
7,冯峰,历史,97,79,92,99
7,关淑兰,物理,64,71,88,149
7,胡玉,化学,128,87,88,103
7,萧海燕,物理,129,76,122,75
7,王桂荣,政治,104,78,98,118
7,赵伟,地理,76,96,98,85
7,刘浩,生物,127,90,115,63
7,杨楠,地理,106,78,79,52
7,武刚,政治,125,80,111,109
7,董秀梅,历史,106,88,101,93
7,金阳,历史,96,78,94,115
7,陆凤英,地理,75,87,90,80
7,谷莹,物理,100,70,94,114
7,宋伟,历史,107,73,110,111
7,彭桂英,地理,119,88,86,91
7,马亮,历史,121,76,84,91
7,郝丹丹,政治,121,80,120,118
7,刘淑英,化学,108,71,84,67
7,孟刚,地理,75,66,98,60
7,杨桂兰,政治,107,81,91,100
7,李亮,政治,115,101,111,88
7,周鹏,化学,97,76,99,82
7,谢浩,化学,88,68,114,89
7,曹秀云,生物,118,59,107,92
7,陈成,历史,103,68,88,64
7,陈淑珍,物理,99,72,96,93
7,邓瑞,生物,117,73,96,73
7,计玉梅,地理,117,64,115,107
7,何彬,化学,120,96,101,93
7,史成,政治,101,80,102,103
7,康红,生物,98,96,83,93
7,王岩,生物,98,93,112,93
7,段玉英,化学,91,82,102,82
7,黎淑英,历史,69,97,100,100
7,杨桂珍,历史,94,75,92,98
7,罗林,生物,112,108,98,79
7,劳桂芝,历史,98,84,122,96
7,吕玉,历史,82,73,99,83
7,陈玉华,生物,94,84,108,73
7,李桂芳,地理,81,90,120,81
7,贾雪,生物,92,83,89,78
7,赵凤兰,生物,99,82,81,109
7,李丹,历史,123,59,123,99
7,黄鑫,历史,95,78,94,85
7,黄秀梅,历史,88,75,96,93
7,杨洋,化学,102,83,88,114
7,蒋玉梅,生物,102,90,97,83
7,李明,化学,85,85,118,81
7,万艳,地理,125,81,83,89
7,崔丽娟,物理,82,83,94,107
7,陈欣,化学,105,89,102,105
7,张龙,政治,125,70,119,112
8,卢璐,历史,93,89,103,98
8,佘玉梅,历史,85,113,106,78
8,杨佳,化学,113,83,96,106
8,杨想,地理,91,72,111,81
8,王敏,物理,109,68,86,87
8,王想,物理,100,87,116,122
8,黄斌,化学,101,74,83,78
8,黄利,化学,123,81,108,122
8,张杨,地理,123,80,127,98
8,包健,化学,91,90,95,97
8,杨利,历史,105,100,110,76
8,朱鹏,政治,98,80,80,120
8,孙坤,地理,86,73,119,84
8,王博,生物,137,66,98,95
8,卢桂芳,地理,129,91,112,95
8,蒋雪,政治,128,80,100,104
8,李芳,历史,74,81,85,79
8,高兵,历史,79,73,109,79
8,林玉珍,化学,80,70,114,107
8,张帅,地理,104,60,81,85
8,朱秀梅,地理,90,88,83,84
8,郑婷,物理,85,76,107,117
8,仝慧,生物,101,78,96,106
8,王辉,生物,116,89,110,92
8,庞海燕,物理,101,70,112,105
8,叶丽娟,地理,68,94,100,78
8,郑柳,历史,89,88,106,99
8,胡燕,地理,112,83,100,88
8,李成,化学,104,96,109,74
8,张林,历史,100,81,97,107
8,赵雪梅,历史,99,81,106,103
8,梁玲,历史,124,79,81,103
8,覃平,地理,100,66,112,87
8,高建军,历史,114,90,99,109
8,姚娜,化学,113,96,116,77
8,唐帆,物理,105,102,90,119
8,司建军,化学,109,84,86,75
8,施雪,地理,100,70,109,76
8,姚雷,物理,116,72,115,119
8,符玉珍,生物,98,86,118,89
8,赵丽娟,物理,82,71,118,94
8,刘晨,生物,92,81,117,74
8,余畅,物理,98,82,98,92
8,任建平,化学,105,77,110,84
8,冯磊,地理,133,68,102,78
8,周浩,生物,73,76,98,80
8,郝秀华,历史,102,76,130,104
8,张桂香,物理,77,72,98,139
8,李英,物理,108,77,92,123
8,陈秀华,地理,94,75,88,95
8,刘霞,历史,73,88,90,95
8,安建军,生物,112,64,96,70
8,卢想,物理,114,63,121,131
8,张玉华,生物,94,76,112,83
8,夏岩,政治,60,60,105,97
8,陈楠,地理,107,76,108,69
8,钟颖,物理,128,69,96,106
8,张欣,化学,96,76,89,90
8,李凤英,化学,108,77,111,87
8,余桂芳,物理,114,83,106,115
8,韩坤,地理,83,86,100,56
8,杨亮,物理,124,105,112,115
8,方秀梅,化学,94,88,93,85
8,黎想,化学,103,82,89,103
8,苟淑华,历史,93,69,99,72
8,丁帅,化学,120,82,97,76
8,吴俊,政治,107,91,95,119
8,鲁欣,历史,101,86,135,107
8,严秀云,地理,128,79,101,79
8,李小红,历史,113,89,105,99
8,王桂芳,地理,74,77,100,93
8,高莉,生物,115,83,102,69
8,严琳,化学,100,93,101,90
8,易颖,化学,108,97,107,71
8,刘静,化学,108,88,108,96
8,刘娜,化学,106,77,107,83
8,钟刚,生物,87,85,117,88
8,李东,物理,110,76,106,102
8,狄琳,化学,148,79,91,95
8,伍建军,地理,107,72,119,70
8,邹鑫,化学,123,60,98,66
8,章婷婷,历史,112,69,117,96
8,李建军,生物,128,63,100,107
8,陈玲,化学,116,75,124,87
8,何成,物理,88,93,89,128
8,封军,政治,115,76,86,78
8,邓瑜,生物,81,71,94,84
8,陈慧,地理,96,91,112,93
9,李洁,物理,102,76,104,135
9,王宁,历史,86,90,95,100
9,雷芳,化学,96,71,97,90
9,商建华,地理,72,80,128,62
9,曹博,化学,103,69,94,77
9,傅磊,地理,103,67,102,55
9,廖俊,生物,114,68,130,79
9,周建平,政治,111,70,98,90
9,白丽,化学,90,75,94,73
9,丁斌,地理,131,75,105,94
9,潘荣,历史,93,86,121,107
9,马娜,历史,97,88,102,91
9,王欢,生物,111,73,123,76
9,陶丽,化学,80,70,81,91
9,艾雪梅,化学,97,77,112,95
9,王明,政治,108,84,85,106
9,马婷,生物,107,89,111,89
9,尹峰,物理,89,79,85,96
9,吴慧,政治,115,83,98,90
9,谭芳,生物,97,80,108,88
9,林鑫,物理,112,63,92,117
9,孙晨,地理,114,84,85,90
9,夏淑兰,化学,105,78,106,80
9,刘颖,化学,114,65,92,68
9,刘斌,历史,90,64,107,96
9,杨凤英,政治,92,55,106,111
9,龚建华,物理,119,95,106,127
9,李云,生物,92,76,84,82
9,罗华,地理,109,73,90,65
9,梁辉,政治,96,75,98,91
9,苑利,生物,115,83,86,94
9,谭杰,化学,120,81,90,87
9,刘超,政治,129,74,96,106
9,叶丽丽,历史,120,75,91,77
9,裴秀荣,政治,92,79,101,113
9,马坤,物理,102,82,105,130
9,丁燕,生物,84,64,95,82
9,许杨,生物,117,76,102,83
9,鲁桂芳,物理,110,88,75,123
9,陈雪梅,生物,60,83,86,87
9,黄平,生物,114,88,93,97
9,张桂花,政治,79,87,132,113
9,许涛,生物,110,81,88,93
9,陈晨,物理,91,91,114,103
9,李想,生物,88,85,107,79
9,张想,政治,81,87,103,86
9,兰晨,物理,84,70,106,101
9,刘桂英,物理,130,71,106,128
9,赵秀珍,化学,89,70,82,94
9,高娟,历史,116,95,113,103
9,何春梅,物理,86,85,87,119
9,管楠,化学,57,82,101,77
9,曾宇,物理,89,90,96,92
9,熊阳,历史,114,80,118,78
9,孙晶,物理,104,83,89,134
9,彭桂珍,政治,127,65,90,97
9,刘俊,历史,98,90,101,102
9,孙桂芳,物理,130,76,85,106
9,周建国,历史,89,72,101,113
9,谢桂兰,政治,119,72,92,104
9,徐燕,化学,93,79,121,85
9,赵玉兰,生物,84,80,91,82
9,王慧,政治,122,84,102,116
9,钟桂荣,地理,100,104,91,87
9,朱瑞,化学,85,72,114,99
9,詹海燕,化学,112,97,73,86
9,冯文,化学,82,66,117,72
9,郭涛,政治,86,79,115,92
9,连春梅,化学,95,53,92,107
10,萧丽娟,地理,95,89,106,75
10,孔英,化学,103,75,66,117
10,林东,化学,100,77,104,109
10,刘鹏,化学,110,90,99,102
10,杨秀珍,历史,115,89,120,109
10,谭金凤,化学,113,86,109,56
10,李强,政治,109,75,93,93
10,陈峰,历史,60,85,110,116
10,方淑兰,生物,104,93,93,91
10,赵波,政治,113,84,84,89
10,李宇,化学,75,69,98,90
10,耿勇,化学,82,82,91,106
10,江丹丹,化学,116,85,88,67
10,倪秀兰,化学,55,85,107,89
10,何荣,化学,110,70,102,58
10,张宇,历史,67,80,89,79
10,温坤,生物,99,87,111,99
10,张博,政治,111,71,105,101
10,林帆,物理,78,86,109,145
10,万志强,生物,106,89,80,105
10,杨玉,生物,122,78,120,107
10,查云,化学,91,69,91,109
10,李金凤,地理,113,70,118,66
10,杨杨,化学,95,70,88,93
10,王丹丹,化学,116,87,103,92
10,陈金凤,化学,105,78,99,77
