班级,姓名,选科,语文,数学,英语,科目
2,徐佳,化学,116,94,105,105
2,庄辉,地理,93,99,118,143
2,杨柳,化学,109,90,114,101
2,李晶,物理,103,89,133,100
2,梁志强,生物,114,87,127,124
2,向华,化学,111,83,118,86
2,葛飞,化学,117,94,128,91
2,张波,生物,82,96,102,111
2,尹金凤,地理,110,99,116,143
2,邓成,政治,102,86,124,102
2,韩婷婷,化学,107,83,123,73
2,喻刚,地理,87,94,104,135
2,李建平,化学,127,99,108,104
2,王波,历史,110,83,110,123
2,张建平,历史,83,76,112,126
2,林淑珍,化学,129,93,115,87
2,沈雷,化学,99,80,122,98
2,王淑珍,地理,116,86,131,137
2,邝建军,化学,98,80,113,90
2,张梅,化学,109,81,107,101
2,屈桂英,物理,113,113,108,92
2,张勇,物理,119,96,107,114
2,马建,化学,92,105,112,85
2,杨建国,物理,113,77,104,104
2,王静,地理,91,87,114,111
2,魏桂香,化学,107,89,106,85
2,郑雷,历史,105,101,122,128
2,蔡秀芳,历史,107,89,103,96
2,邓琳,地理,112,86,107,130
2,王淑英,化学,92,86,117,92
2,周凤兰,生物,101,95,117,92
2,戴玉梅,历史,107,84,127,107
2,陈颖,化学,105,83,113,93
2,李玉兰,生物,105,87,107,115
2,王桂珍,物理,116,90,126,110
2,吴秀兰,化学,113,87,120,93
2,冯小红,历史,87,98,115,120
2,王金凤,地理,122,89,140,140
2,项超,化学,109,83,115,86
2,李楠,历史,104,115,138,103
2,燕丽娟,历史,121,84,114,110
2,苏丽丽,化学,95,92,126,85
2,王欣,生物,118,94,125,107
2,张杰,化学,118,90,112,88
2,郎佳,地理,101,99,115,118
2,王亮,历史,91,98,115,102
2,高建,生物,103,94,123,114
2,方丽,化学,98,77,104,95
2,黄静,生物,88,79,117,110
2,罗秀荣,物理,105,94,136,113
2,李秀珍,化学,103,93,111,105
2,徐颖,化学,121,89,101,94
2,方建军,地理,103,86,114,124
2,杜文,地理,104,101,128,125
2,谷静,生物,90,90,132,108
2,叶晶,政治,93,89,111,91
2,何瑞,政治,103,67,111,99
2,段柳,政治,115,95,127,93
2,黄雪,物理,108,113,119,115
2,刘云,地理,102,88,116,101
2,马桂兰,化学,121,90,131,94
2,陈娟,地理,112,77,117,104
2,文桂珍,政治,89,104,133,96
2,罗艳,历史,129,85,127,111
2,刘宇,化学,91,95,115,78
2,秦瑞,物理,101,94,123,109
2,龙鑫,物理,106,77,97,119
2,邓红,生物,115,91,135,120
3,聂洁,生物,96,94,132,114
3,张利,物理,117,97,112,109
3,夏欣,生物,113,90,119,105
3,夏瑞,生物,124,82,126,110
3,纪旭,物理,97,66,104,126
3,黎桂芳,化学,118,97,105,90
3,黄萍,地理,106,83,101,93
3,颜峰,生物,86,75,119,107
3,赵璐,化学,103,66,123,88
3,李秀华,物理,82,94,110,96
3,殷志强,物理,90,86,121,100
3,张柳,地理,108,84,123,105
3,吴柳,生物,115,94,110,119
3,孙想,历史,127,80,112,116
3,孟莹,政治,125,69,120,103
3,张雪梅,地理,113,82,120,136
3,李杨,生物,127,69,132,114
3,樊欣,化学,88,89,117,79
3,韩桂英,化学,100,71,123,85
3,葛丽华,政治,120,88,110,85
3,李佳,化学,97,92,130,85
3,杜想,化学,111,88,131,97
3,陈淑兰,化学,101,84,118,80
3,梁冬梅,生物,111,99,103,114
3,焦玉珍,化学,92,85,114,110
3,戴伟,政治,105,90,112,100
3,王玉,地理,123,98,124,91
3,任玉梅,地理,103,94,111,126
3,戴杨,物理,109,97,122,95
3,慕阳,物理,96,94,109,106
3,韩芳,历史,112,91,116,131
3,章玉梅,生物,108,99,122,107
3,张丽华,政治,126,96,117,105
3,钟玉梅,物理,128,106,130,101
3,张建军,化学,98,93,119,99
3,郝丽娟,地理,110,110,113,99
3,田桂芳,历史,113,81,125,127
3,张飞,地理,90,89,96,96
3,钟志强,生物,116,81,115,95
3,郑阳,物理,112,86,127,121
3,胡杰,生物,100,77,108,124
3,高玉英,物理,118,85,116,115
3,吕晶,历史,110,88,112,103
3,梁桂芝,政治,125,87,117,102
3,田璐,历史,116,88,111,130
3,耿瑞,物理,122,84,109,89
3,张淑英,化学,95,86,115,85
3,蒋秀芳,历史,86,79,114,116
3,张荣,物理,108,88,108,111
3,吴红梅,政治,113,100,115,95
3,杨玉华,生物,101,92,105,114
3,罗雪梅,化学,110,84,120,84
3,朱雪,历史,118,77,102,120
3,萧杰,历史,104,86,118,128
3,姜桂花,化学,102,73,133,83
3,夏丽丽,物理,104,90,120,112
3,马萍,物理,107,64,107,104
3,张建华,生物,101,88,108,116
3,陆俊,生物,102,87,110,128
3,孟华,地理,103,91,106,101
3,曲玲,化学,118,90,108,97
3,张兰英,物理,114,89,120,118
3,孙瑜,生物,121,93,131,104
3,郝萍,政治,108,84,108,88
3,吴欢,政治,109,95,119,84
3,魏博,生物,113,96,120,118
3,蔡玲,化学,115,81,115,103
3,高秀兰,生物,102,88,106,127
3,翁红梅,化学,109,95,112,103
3,李超,物理,105,84,117,108
3,李梅,政治,99,78,118,100
3,黄凤兰,政治,111,80,112,98
3,徐桂珍,政治,107,95,118,100
3,张洋,化学,99,85,104,101
3,王凤兰,生物,115,89,127,118
3,陈秀梅,化学,111,104,114,90
3,魏想,地理,111,93,113,113
3,李兵,历史,114,96,119,108
3,喻宁,化学,109,93,124,99
3,张倩,历史,114,90,114,112
3,杨桂荣,化学,102,85,131,92
3,宋秀梅,地理,96,76,108,126
3,白坤,生物,124,95,128,112
3,屈小红,生物,106,97,119,118
3,吕成,政治,108,98,116,104
3,潘颖,政治,112,75,118,115
4,沈亮,生物,94,97,113,122
4,黄杨,化学,88,82,127,104
4,刘磊,化学,113,93,110,81
4,马宇,历史,116,85,123,118
4,武桂荣,物理,101,89,118,114
4,田帆,物理,116,96,115,123
4,宋帅,地理,99,93,108,143
4,王帆,历史,109,81,96,150
4,李凤兰,化学,87,86,109,74
4,龙秀荣,化学,106,95,129,89
4,徐涛,化学,107,94,114,89
4,吴建,地理,114,95,124,117
4,王淑兰,地理,102,86,115,117
4,孙丹,物理,103,83,115,99
4,胡莉,化学,101,75,111,92
4,赵兰英,生物,118,75,110,119
4,赵彬,物理,108,96,116,118
4,董彬,化学,120,98,114,98
4,王浩,生物,116,84,125,120
4,洪峰,生物,117,75,98,106
4,张强,化学,138,91,99,88
4,黄宁,化学,128,80,97,91
4,李琴,化学,108,92,125,100
4,廖涛,化学,115,85,120,79
4,张磊,生物,102,93,116,114
4,杨兰英,历史,108,85,135,121
4,陈平,化学,95,74,119,109
4,刘晶,物理,100,73,124,94
4,赵云,生物,107,89,121,128
4,陆晨,化学,114,85,113,89
4,郭秀珍,物理,92,96,105,110
4,蔡柳,政治,115,103,111,94
4,夏晨,地理,106,81,106,97
4,龙雪梅,化学,111,83,121,92
4,宁秀云,物理,91,77,110,105
4,黄勇,物理,124,90,96,106
4,卢飞,地理,93,102,102,109
4,魏凯,地理,99,97,122,123
4,冯秀兰,化学,103,95,112,90
4,王兰英,生物,123,80,117,118
4,张旭,化学,116,94,128,94
4,刘凯,化学,111,96,118,88
4,吴龙,地理,129,85,108,130
4,房娟,地理,85,107,104,106
4,杨霞,历史,115,89,92,108
4,程佳,物理,121,83,121,93
4,孙桂珍,物理,96,116,112,111
4,郑建,化学,96,91,118,90
4,左云,地理,100,93,120,97
4,李秀云,历史,116,79,129,124
4,林桂兰,地理,105,86,129,110
4,季秀云,物理,113,93,112,127
4,黄建,生物,114,98,123,109
4,卢林,化学,89,94,104,83
4,崔博,历史,100,89,102,106
4,赖萍,化学,107,91,107,99
4,萧丹丹,化学,99,90,107,97
4,杨建华,生物,125,98,115,121
4,曾玉兰,化学,110,91,123,103
4,许秀兰,生物,107,89,121,123
4,李秀芳,化学,103,75,131,92
4,吴淑兰,化学,113,82,123,104
4,何伟,化学,94,95,116,96
4,刘冬梅,化学,115,90,127,103
4,孙平,历史,87,99,119,112
4,王利,化学,129,100,126,101
4,何阳,地理,120,76,116,115
4,何淑兰,地理,105,96,126,107
4,施建国,历史,104,82,108,122
4,李娟,化学,105,97,100,100
4,张建,历史,78,91,111,114
4,傅兰英,地理,115,94,105,119
4,纪梅,生物,106,80,113,122
4,杨辉,政治,114,99,109,105
4,崔淑珍,政治,113,95,135,108
4,李丽丽,地理,108,93,103,104
4,李岩,化学,111,85,106,92
4,王华,历史,127,96,111,104
4,陶彬,物理,123,75,123,132
4,吴利,生物,115,81,150,121
4,陈亮,生物,114,101,126,124
4,刘燕,历史,98,96,114,133
4,白桂珍,化学,93,80,116,90
4,杨建,生物,109,89,114,120
4,康建国,政治,95,86,110,94
4,张海燕,化学,106,87,99,90
4,彭秀芳,物理,116,103,106,109
4,朱丽娟,生物,106,75,123,110
4,王霞,历史,113,86,105,127
4,梁丽华,政治,110,89,120,103
5,李旭,生物,88,75,125,115
5,田飞,地理,100,83,111,120
5,叶颖,生物,115,94,112,111
5,廖红梅,物理,98,68,122,112
5,彭桂兰,化学,116,91,126,88
5,马凯,生物,91,90,125,119
5,傅想,生物,100,77,140,117
5,韦娟,历史,119,83,112,112
5,翟杨,生物,104,83,117,103
5,连丽丽,政治,115,85,123,93
5,陈桂英,生物,101,94,116,123
5,林梅,历史,106,91,118,116
5,李红梅,物理,128,92,100,104
5,唐淑兰,化学,104,89,117,91
5,孟雷,化学,102,73,96,101
5,关斌,物理,97,94,115,95
5,桑波,化学,100,93,116,102
5,管玲,生物,89,89,123,110
5,康平,地理,100,96,119,132
5,甘晶,生物,99,85,144,107
5,欧萍,生物,113,90,114,121
5,胡娟,物理,113,93,95,98
5,刘淑华,生物,101,104,117,111
5,萧秀云,生物,111,80,106,109
5,孙志强,化学,96,81,122,86
5,海颖,化学,114,85,124,75
5,刘桂珍,生物,117,94,113,121
5,侯娟,生物,105,86,105,118
5,吴红,地理,126,97,120,121
5,杜亮,生物,126,100,111,117
5,谭鑫,地理,102,92,135,92
5,林桂英,化学,111,95,120,106
5,傅倩,化学,109,85,103,84
5,林婷,物理,107,80,123,118
5,董丹丹,历史,123,95,130,105
5,何亮,历史,79,97,117,106
5,朱想,政治,112,92,101,100
5,王建,政治,115,86,135,100
5,李桂芝,历史,95,90,120,114
5,汪瑞,物理,96,103,115,108
5,张雷,地理,99,89,107,144
5,谢杨,化学,101,92,113,95
5,高军,物理,106,86,117,103
5,田婷,历史,102,95,114,100
5,高洁,地理,110,95,110,134
5,鲁瑞,历史,128,77,101,115
5,张敏,历史,89,88,119,101
5,钟辉,化学,106,85,119,89
5,何艳,生物,115,94,114,118
5,杨博,物理,118,100,112,110
5,赵柳,历史,94,110,105,123
5,杨宁,地理,102,83,116,117
5,朱彬,地理,113,78,117,120
5,叶秀华,政治,111,81,109,92
5,毛红霞,化学,109,99,116,92
5,张婷,化学,114,92,100,96
5,罗洋,地理,106,83,118,97
5,罗建华,历史,119,87,112,109
5,奚凤英,历史,101,111,104,100
5,赵敏,物理,103,95,104,100
5,蔡博,物理,94,95,112,120
5,何金凤,化学,110,105,125,95
5,马莹,化学,91,96,107,101
5,马倩,历史,84,96,102,129
5,朱超,地理,108,93,125,99
5,李阳,化学,120,90,128,95
5,杨波,历史,123,86,116,113
5,陈小红,化学,99,98,105,92
5,左娟,物理,102,84,108,96
5,张秀梅,化学,97,79,117,93
5,叶平,物理,100,88,121,127
5,杨荣,化学,122,76,126,100
5,乐洋,生物,96,96,121,116
5,杨瑞,政治,94,86,104,79
5,盛帆,物理,112,93,107,85
5,杨明,化学,119,95,106,98
5,邓建华,化学,114,99,113,87
5,周玉兰,化学,109,107,105,79
5,王杰,生物,99,92,108,126
5,吴鹏,生物,113,89,117,125
5,李玉英,地理,109,95,119,110
6,徐红,历史,102,77,128,124
6,卢英,政治,85,82,126,104
6,王玉梅,化学,108,80,113,97
6,路丹,化学,103,77,116,90
6,刘玉珍,物理,119,91,111,113
6,窦畅,化学,106,103,119,84
6,汤秀芳,地理,95,91,116,127
6,孔桂芝,化学,86,97,122,87
6,江莉,政治,103,70,119,103
6,李丽,化学,119,93,112,94
6,李平,历史,122,84,114,113
6,孟红霞,生物,102,87,123,108
6,温玉梅,生物,92,84,90,108
6,沈欣,生物,99,98,101,127
6,罗坤,化学,105,77,112,100
6,薛英,政治,94,91,97,90
6,冯玲,历史,116,95,109,131
6,李雪,化学,105,86,129,107
6,王洁,地理,122,85,112,141
6,甘健,历史,93,93,93,103
6,杨红霞,地理,104,86,127,113
6,陆涛,生物,134,92,110,102
6,杨红梅,历史,92,92,113,110
6,国丽华,政治,110,90,117,107
6,雷红霞,生物,106,86,119,118
6,陈荣,化学,109,86,107,97
6,江鑫,生物,114,102,116,104
6,吴莹,历史,86,88,128,111
6,齐峰,政治,104,89,123,116
6,申成,化学,112,90,112,92
6,白雪,生物,117,93,111,113
6,蒋玉英,生物,113,90,104,111
6,余淑珍,物理,112,98,117,111
6,黎玉,物理,93,68,118,128
6,王玉兰,化学,106,81,105,90
6,李磊,物理,118,88,126,129
6,王平,生物,82,90,110,118
6,周彬,物理,115,103,110,119
6,马桂英,生物,108,93,107,120
6,杨英,生物,115,85,115,109
6,楚超,化学,95,97,129,80
6,李敏,物理,126,109,105,99
6,杜海燕,物理,98,84,114,112
6,张丹丹,生物,100,94,115,112
6,张玉,地理,129,91,137,120
6,赵俊,化学,111,99,110,101
6,张桂芝,化学,89,87,124,89
6,李帆,物理,104,90,125,96
6,曹旭,地理,110,82,107,110
6,杜丽华,历史,120,98,125,98
6,程强,政治,113,104,109,92
6,郭畅,物理,95,107,132,98
6,王凯,地理,117,92,102,105
6,陈杰,生物,92,77,121,110
6,路玉华,生物,102,74,113,112
6,林建,生物,101,82,110,112
6,段畅,化学,116,83,124,99
6,罗文,物理,100,90,114,124
6,曹丽娟,地理,112,79,117,127
6,王梅,化学,103,85,106,91
6,万楠,化学,122,92,100,87
6,孙倩,化学,110,96,130,82
6,沈涛,生物,111,75,110,110
6,朱辉,物理,83,71,114,107
6,石兵,化学,102,101,114,89
6,程桂珍,化学,103,85,114,95
6,韩柳,化学,111,85,124,89
6,韦刚,政治,110,70,131,113
6,莫红梅,历史,120,74,113,112
6,雷丹,地理,84,106,115,112
6,周明,历史,120,91,122,110
6,刘兵,历史,102,83,118,114
6,宋博,物理,107,77,120,125
6,王军,物理,106,107,124,94
6,李浩,化学,96,89,123,97
6,袁强,化学,91,86,114,109
6,吉桂芝,化学,103,86,127,106
6,焦淑珍,物理,95,89,100,127
6,洪璐,地理,114,85,128,105
6,韩海燕,生物,96,85,104,99
6,张颖,生物,111,77,118,111
6,江波,化学,93,70,105,89
6,邵平,政治,114,75,120,84
7,王莉,生物,133,77,115,118
7,吴涛,生物,101,85,108,128
7,安海燕,生物,105,81,108,117
7,吕雪,物理,108,101,113,137
7,唐秀芳,政治,103,85,101,112
7,王桂芝,政治,109,93,107,105
7,黄文,化学,100,79,116,87
7,陈桂香,化学,120,92,114,92
7,黄敏,物理,131,85,112,102
7,辛慧,化学,83,83,112,98
7,杨婷婷,生物,103,84,111,120
7,贾健,化学,85,79,114,93
7,陈丹丹,历史,102,91,107,116
7,刘秀荣,生物,107,99,114,100
7,杨小红,生物,98,90,116,100
7,罗成,地理,107,84,117,121
7,张畅,生物,111,100,134,109
7,卢桂芝,历史,102,90,113,116
7,沈秀芳,化学,107,94,116,100
7,支桂珍,生物,105,83,103,121
7,杨丽娟,生物,113,101,104,106
7,梁霞,生物,115,75,114,120
7,褚晶,生物,109,93,110,121
7,王秀芳,化学,78,86,112,98
7,郑利,历史,116,65,121,129
7,刘建军,化学,102,83,110,92
7,韩慧,生物,116,100,111,112
7,孙欢,地理,110,89,120,115
7,刘春梅,化学,95,96,115,87
7,孟凤兰,化学,108,76,126,100
7,吴平,化学,102,93,117,105
7,杨文,化学,105,98,118,88
7,康华,化学,111,69,109,74
7,范波,历史,93,82,122,105
7,郭超,物理,110,84,121,116
7,潘杰,地理,105,93,106,114
7,杨雪,化学,94,87,107,98
7,田磊,化学,105,83,118,88
7,徐利,化学,94,99,101,84
7,杨丹,地理,115,94,126,141
7,杨晨,历史,103,102,114,124
7,张明,化学,114,100,106,105
7,艾俊,政治,109,94,108,99
7,武杰,地理,96,97,111,100
7,冯峰,历史,117,98,118,105
7,关淑兰,物理,109,85,120,133
7,胡玉,化学,104,83,106,84
7,萧海燕,物理,109,106,109,102
7,王桂荣,政治,112,104,149,93
7,赵伟,地理,103,96,106,117
7,刘浩,生物,114,92,107,115
7,杨楠,地理,94,101,119,106
7,武刚,政治,104,95,108,96
7,董秀梅,历史,116,79,121,122
7,金阳,历史,105,92,115,108
7,陆凤英,地理,114,76,134,122
7,谷莹,物理,107,88,120,85
7,宋伟,历史,107,81,113,110
7,彭桂英,地理,97,93,130,111
7,马亮,历史,101,99,101,114
7,郝丹丹,政治,107,84,110,108
7,刘淑英,化学,109,94,134,78
7,孟刚,地理,112,85,115,85
7,杨桂兰,政治,95,93,112,97
7,李亮,政治,114,91,108,106
7,周鹏,化学,116,88,111,88
7,谢浩,化学,112,82,125,87
7,曹秀云,生物,105,85,125,110
7,陈成,历史,103,91,108,111
7,陈淑珍,物理,104,89,149,98
7,邓瑞,生物,101,92,127,115
7,计玉梅,地理,110,78,108,101
7,何彬,化学,91,81,121,100
7,史成,政治,100,103,118,88
7,康红,生物,117,88,114,106
7,王岩,生物,109,92,129,121
7,段玉英,化学,106,104,114,97
7,黎淑英,历史,88,108,126,125
7,杨桂珍,历史,102,91,102,119
7,罗林,生物,120,78,115,116
7,劳桂芝,历史,108,71,125,116
7,吕玉,历史,103,89,107,122
7,陈玉华,生物,78,79,132,114
7,李桂芳,地理,102,87,106,129
7,贾雪,生物,124,111,133,119
7,赵凤兰,生物,105,99,95,110
7,李丹,历史,111,109,103,125
7,黄鑫,历史,81,92,135,123
7,黄秀梅,历史,128,88,127,112
7,杨洋,化学,116,81,131,96
7,蒋玉梅,生物,109,100,121,111
7,李明,化学,107,101,105,100
7,万艳,地理,103,78,113,133
7,崔丽娟,物理,102,71,99,116
7,陈欣,化学,107,99,129,98
7,张龙,政治,127,111,111,114
8,卢璐,历史,92,100,126,114
8,佘玉梅,历史,103,80,103,111
8,杨佳,化学,102,101,108,94
8,杨想,地理,100,86,109,104
8,王敏,物理,109,93,111,108
8,王想,物理,107,83,115,129
8,黄斌,化学,98,99,127,106
8,黄利,化学,100,86,122,96
8,张杨,地理,115,92,119,110
8,包健,化学,107,104,99,100
8,杨利,历史,108,88,105,117
8,朱鹏,政治,100,93,120,103
8,孙坤,地理,106,73,114,127
8,王博,生物,100,94,138,100
8,卢桂芳,地理,112,75,113,119
8,蒋雪,政治,90,99,118,107
8,李芳,历史,117,99,107,125
8,高兵,历史,115,103,108,113
8,林玉珍,化学,98,87,114,79
8,张帅,地理,122,89,117,112
8,朱秀梅,地理,107,84,123,106
8,郑婷,物理,108,94,119,127
8,仝慧,生物,105,83,126,106
8,王辉,生物,100,93,120,103
8,庞海燕,物理,107,75,125,116
8,叶丽娟,地理,117,78,125,118
8,郑柳,历史,96,79,146,109
8,胡燕,地理,118,108,110,102
8,李成,化学,119,87,115,93
8,张林,历史,113,84,125,89
8,赵雪梅,历史,102,104,121,127
8,梁玲,历史,108,87,110,133
8,覃平,地理,102,97,127,102
8,高建军,历史,116,89,126,120
8,姚娜,化学,110,84,132,95
8,唐帆,物理,91,87,126,103
8,司建军,化学,112,79,120,97
8,施雪,地理,101,94,124,99
8,姚雷,物理,110,88,120,103
8,符玉珍,生物,100,88,108,119
8,赵丽娟,物理,102,88,105,118
8,刘晨,生物,116,93,124,116
8,余畅,物理,111,88,108,122
8,任建平,化学,103,76,112,90
8,冯磊,地理,91,83,98,94
8,周浩,生物,119,83,98,113
8,郝秀华,历史,132,80,103,124
8,张桂香,物理,114,102,98,139
8,李英,物理,122,89,120,106
8,陈秀华,地理,109,89,100,139
8,刘霞,历史,101,84,106,111
8,安建军,生物,81,78,109,112
8,卢想,物理,121,99,133,96
8,张玉华,生物,98,88,125,111
8,夏岩,政治,109,86,115,93
8,陈楠,地理,102,91,126,111
8,钟颖,物理,87,82,105,109
8,张欣,化学,112,95,138,103
8,李凤英,化学,78,87,122,93
8,余桂芳,物理,99,97,105,108
8,韩坤,地理,98,75,117,113
8,杨亮,物理,116,82,107,86
8,方秀梅,化学,131,83,106,80
8,黎想,化学,125,95,128,106
8,苟淑华,历史,95,86,127,131
8,丁帅,化学,97,85,112,100
8,吴俊,政治,94,78,113,105
8,鲁欣,历史,122,97,119,121
8,严秀云,地理,104,79,120,139
8,李小红,历史,90,78,144,132
8,王桂芳,地理,108,89,111,113
8,高莉,生物,111,87,121,114
8,严琳,化学,111,86,119,96
8,易颖,化学,99,82,125,97
8,刘静,化学,97,81,138,93
8,刘娜,化学,98,89,108,87
8,钟刚,生物,107,89,113,99
8,李东,物理,100,101,116,91
8,狄琳,化学,90,93,122,86
8,伍建军,地理,103,96,138,117
8,邹鑫,化学,104,96,115,74
8,章婷婷,历史,118,102,119,110
8,李建军,生物,98,105,116,117
8,陈玲,化学,103,95,119,85
8,何成,物理,110,76,121,141
8,封军,政治,102,81,112,97
8,邓瑜,生物,102,94,128,114
8,陈慧,地理,126,98,116,114
9,李洁,物理,110,80,106,108
9,王宁,历史,107,84,106,119
9,雷芳,化学,108,85,123,77
9,商建华,地理,102,70,124,117
9,曹博,化学,120,83,107,95
9,傅磊,地理,121,92,114,127
9,廖俊,生物,112,86,124,115
9,周建平,政治,104,76,118,115
9,白丽,化学,102,102,124,86
9,丁斌,地理,109,90,121,81
9,潘荣,历史,88,100,124,130
9,马娜,历史,109,97,114,140
9,王欢,生物,97,98,113,106
9,陶丽,化学,104,97,124,101
9,艾雪梅,化学,105,90,126,91
9,王明,政治,126,102,103,102
9,马婷,生物,111,81,115,110
9,尹峰,物理,98,84,124,108
9,吴慧,政治,116,91,112,110
9,谭芳,生物,100,89,118,107
9,林鑫,物理,121,96,110,110
9,孙晨,地理,105,97,99,127
9,夏淑兰,化学,98,92,128,85
9,刘颖,化学,116,92,101,83
9,刘斌,历史,108,79,108,114
9,杨凤英,政治,111,90,124,104
9,龚建华,物理,114,83,120,96
9,李云,生物,105,103,117,109
9,罗华,地理,95,79,133,92
9,梁辉,政治,110,79,118,106
9,苑利,生物,123,104,118,121
9,谭杰,化学,114,93,97,98
9,刘超,政治,117,70,100,108
9,叶丽丽,历史,125,69,120,113
9,裴秀荣,政治,109,94,118,104
9,马坤,物理,115,78,118,121
9,丁燕,生物,104,79,120,121
9,许杨,生物,109,71,116,117
9,鲁桂芳,物理,111,76,113,107
9,陈雪梅,生物,111,74,127,124
9,黄平,生物,95,85,118,128
9,张桂花,政治,111,83,129,87
9,许涛,生物,102,79,124,119
9,陈晨,物理,103,98,123,123
9,李想,生物,110,85,107,123
9,张想,政治,99,80,95,106
9,兰晨,物理,108,80,115,118
9,刘桂英,物理,100,89,109,121
9,赵秀珍,化学,107,85,107,102
9,高娟,历史,88,94,104,125
9,何春梅,物理,105,82,106,126
9,管楠,化学,105,88,104,88
9,曾宇,物理,85,105,118,102
9,熊阳,历史,106,82,121,116
9,孙晶,物理,94,86,111,110
9,彭桂珍,政治,114,85,127,100
9,刘俊,历史,93,92,123,100
9,孙桂芳,物理,110,89,131,101
9,周建国,历史,114,79,115,115
9,谢桂兰,政治,117,93,120,103
9,徐燕,化学,92,79,107,95
9,赵玉兰,生物,114,98,106,107
9,王慧,政治,95,105,115,90
9,钟桂荣,地理,118,94,102,119
9,朱瑞,化学,122,98,129,93
9,詹海燕,化学,100,73,115,104
9,冯文,化学,102,86,109,107
9,郭涛,政治,93,87,106,77
9,连春梅,化学,98,92,114,86
10,萧丽娟,地理,102,78,108,117
10,孔英,化学,94,94,131,111
10,林东,化学,92,99,101,105
10,刘鹏,化学,89,102,128,97
10,杨秀珍,历史,112,86,122,132
10,谭金凤,化学,109,82,108,90
10,李强,政治,105,93,115,97
10,陈峰,历史,111,94,106,120
10,方淑兰,生物,111,108,132,99
10,赵波,政治,113,101,113,90
10,李宇,化学,109,97,105,99
10,耿勇,化学,101,105,120,92
10,江丹丹,化学,115,107,98,87
10,倪秀兰,化学,124,79,104,110
10,何荣,化学,99,82,101,87
10,张宇,历史,105,81,136,100
10,温坤,生物,95,89,123,123
10,张博,政治,113,89,119,111
10,林帆,物理,116,77,126,104
10,万志强,生物,105,89,114,115
10,杨玉,生物,109,84,106,112
10,查云,化学,98,107,121,90
10,李金凤,地理,113,94,122,125
10,杨杨,化学,87,100,118,86
10,王丹丹,化学,96,87,138,94
10,陈金凤,化学,90,83,125,82
